window_start,window_end,n_days,lag,direction,F,p_value
2020-11-26,2021-05-24,180,1,wemedia_to_mainstream,0.07713475915706228,0.7815444897874869
2020-11-26,2021-05-24,180,2,wemedia_to_mainstream,0.0719203941309909,0.9306327837271523
2020-11-26,2021-05-24,180,3,wemedia_to_mainstream,0.07573101897055982,0.9729970838680242
2020-12-26,2021-06-23,180,1,mainstream_to_wemedia,1.9901008562370321,0.1600953906891347
2020-12-26,2021-06-23,180,2,mainstream_to_wemedia,1.2957474528624997,0.2763358470012256
2020-12-26,2021-06-23,180,3,mainstream_to_wemedia,0.842385319670264,0.4724231555554338
2020-12-26,2021-06-23,180,1,wemedia_to_mainstream,0.02396808718189471,0.8771435380113872
2020-12-26,2021-06-23,180,2,wemedia_to_mainstream,0.06039626732749608,0.9414112572360428
2020-12-26,2021-06-23,180,3,wemedia_to_mainstream,0.08408771325184862,0.9686437140401107
2021-01-25,2021-07-23,180,1,mainstream_to_wemedia,2.2782018993896824,0.13299704209334462
2021-01-25,2021-07-23,180,2,mainstream_to_wemedia,1.4344018108344605,0.24107707971781456
2021-01-25,2021-07-23,180,3,mainstream_to_wemedia,0.974482652643552,0.4061733427397207
2021-01-25,2021-07-23,180,1,wemedia_to_mainstream,0.0071102135445141315,0.932896192066573
2021-01-25,2021-07-23,180,2,wemedia_to_mainstream,0.047806709357243224,0.9533306263367195
2021-01-25,2021-07-23,180,3,wemedia_to_mainstream,0.053126687302531804,0.9838060932483832
2021-02-24,2021-08-22,180,1,mainstream_to_wemedia,2.300935254124374,0.13109021415763478
2021-02-24,2021-08-22,180,2,mainstream_to_wemedia,1.4623944891662013,0.23453035858395377
2021-02-24,2021-08-22,180,3,mainstream_to_wemedia,1.5413087930986689,0.20565263407852408
2021-02-24,2021-08-22,180,1,wemedia_to_mainstream,0.07612326692685127,0.7829451439572698
2021-02-24,2021-08-22,180,2,wemedia_to_mainstream,0.08454197946312493,0.918971019244384
2021-02-24,2021-08-22,180,3,wemedia_to_mainstream,0.27184654843781253,0.8456421410738978
2021-03-26,2021-09-21,180,1,mainstream_to_wemedia,0.2300749722503581,0.6320637637962803
2021-03-26,2021-09-21,180,2,mainstream_to_wemedia,0.2571419457841306,0.7735534625927388
2021-03-26,2021-09-21,180,3,mainstream_to_wemedia,0.24344680668479815,0.8659097969349686
2021-03-26,2021-09-21,180,1,wemedia_to_mainstream,0.021615708137871673,0.8832822914488289
2021-03-26,2021-09-21,180,2,wemedia_to_mainstream,0.39834757333859605,0.6720428674431544
2021-03-26,2021-09-21,180,3,wemedia_to_mainstream,0.3244667320247189,0.8076709516708835
2021-04-25,2021-10-21,180,1,mainstream_to_wemedia,0.34579487766552247,0.5572570438279706
2021-04-25,2021-10-21,180,2,mainstream_to_wemedia,0.18212888828049592,0.8336535108972956
2021-04-25,2021-10-21,180,3,mainstream_to_wemedia,0.20080313987986778,0.8957204073205052
2021-04-25,2021-10-21,180,1,wemedia_to_mainstream,0.15944359162649613,0.6901534160507754
2021-04-25,2021-10-21,180,2,wemedia_to_mainstream,0.31794830623270226,0.7280646771865624
2021-04-25,2021-10-21,180,3,wemedia_to_mainstream,0.22043163258725926,0.8821155560491676
2021-05-25,2021-11-20,180,1,mainstream_to_wemedia,0.3427756380949698,0.5589813760070654
2021-05-25,2021-11-20,180,2,mainstream_to_wemedia,0.18414859226002397,0.8319750268781179
2021-05-25,2021-11-20,180,3,mainstream_to_wemedia,0.20118576206645986,0.8954574704021563
2021-05-25,2021-11-20,180,1,wemedia_to_mainstream,0.1581593820795003,0.6913387457835659
2021-05-25,2021-11-20,180,2,wemedia_to_mainstream,0.33096608363594127,0.7186832769094813
2021-05-25,2021-11-20,180,3,wemedia_to_mainstream,0.2243551145190958,0.8793702802710106
2021-06-24,2021-12-20,180,1,mainstream_to_wemedia,0.12804495988306872,0.7208965383205926
2021-06-24,2021-12-20,180,2,mainstream_to_wemedia,0.12209106174049274,0.8851439608571658
2021-06-24,2021-12-20,180,3,mainstream_to_wemedia,0.0923016980806545,0.964204603253878
2021-06-24,2021-12-20,180,1,wemedia_to_mainstream,0.0713981364930673,0.7896247133241698
2021-06-24,2021-12-20,180,2,wemedia_to_mainstream,0.11271273904640468,0.8934728166288561
2021-06-24,2021-12-20,180,3,wemedia_to_mainstream,0.07281360156057502,0.9744751608378758
2021-07-24,2022-01-19,180,1,mainstream_to_wemedia,0.016545076121316882,0.8977991409585335
2021-07-24,2022-01-19,180,2,mainstream_to_wemedia,0.015367417150595291,0.9847514031625912
2021-07-24,2022-01-19,180,3,mainstream_to_wemedia,0.015134655603292524,0.9974510779682444
2021-07-24,2022-01-19,180,1,wemedia_to_mainstream,0.01507667222380948,0.9024157864696768
2021-07-24,2022-01-19,180,2,wemedia_to_mainstream,0.007509408635933697,0.9925190400314697
2021-07-24,2022-01-19,180,3,wemedia_to_mainstream,0.007473040929469163,0.9991093956010625
2021-08-23,2022-02-18,180,1,mainstream_to_wemedia,0.00040316724963473775,0.984003077345084
2021-08-23,2022-02-18,180,2,mainstream_to_wemedia,0.003970343177291987,0.9960376189697486
2021-08-23,2022-02-18,180,3,mainstream_to_wemedia,0.0026581534578144867,0.9998102323252022
2021-08-23,2022-02-18,180,1,wemedia_to_mainstream,0.024793920882614704,0.8750621558297151
2021-08-23,2022-02-18,180,2,wemedia_to_mainstream,0.01114279094531469,0.9889197696905558
2021-08-23,2022-02-18,180,3,wemedia_to_mainstream,0.00778295533914013,0.9990536920128859
2021-09-22,2022-03-20,180,1,mainstream_to_wemedia,0.00026283837672124745,0.9870833936299178
2021-09-22,2022-03-20,180,2,mainstream_to_wemedia,0.016859723697775827,0.9832832214561095
2021-09-22,2022-03-20,180,3,mainstream_to_wemedia,0.020189914687997534,0.9960907331483022
2021-09-22,2022-03-20,180,1,wemedia_to_mainstream,0.034261526587034734,0.8533647550367142
2021-09-22,2022-03-20,180,2,wemedia_to_mainstream,0.08582502380762855,0.9177938532647074
2021-09-22,2022-03-20,180,3,wemedia_to_mainstream,0.061125931010964446,0.9801585674305878
2021-10-22,2022-04-19,180,1,mainstream_to_wemedia,0.00109411235331042,0.9736503718027454
2021-10-22,2022-04-19,180,2,mainstream_to_wemedia,0.023912498789756608,0.9763743662343464
2021-10-22,2022-04-19,180,3,mainstream_to_wemedia,0.02956780631989828,0.9931307480166939
2021-10-22,2022-04-19,180,1,wemedia_to_mainstream,0.0029063051498374056,0.9570678877110288
2021-10-22,2022-04-19,180,2,wemedia_to_mainstream,0.07231346370630111,0.9302673567822719
2021-10-22,2022-04-19,180,3,wemedia_to_mainstream,0.05375456219718625,0.983527546925395
2021-11-21,2022-05-19,180,1,mainstream_to_wemedia,0.021501266846791163,0.8835894477929036
2021-11-21,2022-05-19,180,2,mainstream_to_wemedia,0.0428034372597879,0.958109841600552
2021-11-21,2022-05-19,180,3,mainstream_to_wemedia,0.039816267067244566,0.989365388418725
2021-11-21,2022-05-19,180,1,wemedia_to_mainstream,3.664352203684802,0.05721060666561162
2021-11-21,2022-05-19,180,2,wemedia_to_mainstream,1.741678297173209,0.17828429953967606
2021-11-21,2022-05-19,180,3,wemedia_to_mainstream,1.550350914534965,0.20337075258935822
2021-12-21,2022-06-18,180,1,mainstream_to_wemedia,0.025893656670416806,0.8723448560341924
2021-12-21,2022-06-18,180,2,mainstream_to_wemedia,0.028360087865022986,0.9720428027119974
