user_name,exposure_group,prev_time,curr_time,transition,env_type,env_risk_ratio,next_state,time_fe,n_posts,n_total_interactions,active_days,z_n_total_interactions,z_active_days,z_n_posts
开阳县检察院,mainstream_only,2022-12-16 09:02:00,2022-12-16 09:18:00,M->M,norisk,0.0,M,2022Q4,2,6,1,-0.5618934724280849,-1.2621411788699781,-1.0836258208881524
张国庆看天下,dual,2023-01-18 21:13:00,2023-02-03 16:31:00,M->M,norisk,0.0,M,2023Q1,5,10,5,-0.4132629898381259,-0.8716981208432516,-0.910784564441768
得意的弦小二,wemedia_only,2022-12-24 10:56:00,2023-02-03 19:30:00,M->M,risk,1.0,M,2023Q1,2,36,2,0.5528351469966072,-1.1645304143632966,-1.0836258208881524
情感文艺君,wemedia_only,2022-12-28 19:07:00,2023-01-11 11:49:00,M->L,risk,1.0,L,2023Q1,2,9,2,-0.45042061048561566,-1.1645304143632966,-1.0836258208881524
慈溪静姨,wemedia_only,2023-02-02 21:24:00,2023-02-05 17:55:00,L->H,risk,1.0,H,2023Q1,4,4,3,-0.6362087137230643,-1.066919649856615,-0.9683983165905627
慈溪静姨,wemedia_only,2023-02-06 19:30:00,2023-02-06 20:19:00,L->L,risk,1.0,L,2023Q1,4,4,3,-0.6362087137230643,-1.066919649856615,-0.9683983165905627
成都水务,mainstream_only,2022-10-14 09:59:00,2022-10-14 16:17:00,M->M,risk,1.0,M,2022Q4,2,3,1,-0.673366334370554,-1.2621411788699781,-1.0836258208881524
我是佩儿,wemedia_only,2022-12-01 12:44:00,2023-02-15 18:02:00,M->H,norisk,0.0,H,2023Q1,2,3,2,-0.673366334370554,-1.1645304143632966,-1.0836258208881524
我是希尔瑞思,dual,2022-11-09 21:22:00,2022-11-13 13:15:00,H->H,risk,1.0,H,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-11-13 13:15:00,2022-11-14 10:00:00,H->M,norisk,0.0,M,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-11-21 10:53:00,2022-11-21 10:59:00,M->M,norisk,0.0,M,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-11-21 10:59:00,2022-11-26 08:02:00,M->M,norisk,0.0,M,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-11-27 10:03:00,2022-11-28 08:16:00,H->H,norisk,0.0,H,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-11-29 14:17:00,2022-11-30 00:08:00,M->H,norisk,0.25,H,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-12-01 11:14:00,2022-12-02 10:57:00,H->H,norisk,0.26666666666666666,H,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-12-03 09:12:00,2022-12-03 11:09:00,M->M,norisk,0.0,M,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-12-03 11:09:00,2022-12-03 13:14:00,M->M,norisk,0.0,M,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-12-03 13:14:00,2022-12-04 18:53:00,M->H,norisk,0.0,H,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-12-04 18:53:00,2022-12-06 10:13:00,H->H,norisk,0.0,H,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-12-06 10:13:00,2022-12-08 06:50:00,H->H,norisk,0.0,H,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-12-08 06:50:00,2022-12-08 14:24:00,H->H,norisk,0.0,H,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-12-08 14:24:00,2022-12-08 19:01:00,H->M,norisk,0.0,M,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-12-08 19:01:00,2022-12-09 10:14:00,M->M,norisk,0.0,M,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-12-09 10:14:00,2022-12-09 18:40:00,M->M,norisk,0.0,M,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-12-09 18:40:00,2022-12-09 20:34:00,M->M,norisk,0.0,M,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-12-09 20:34:00,2022-12-10 09:23:00,M->M,norisk,0.0,M,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-12-10 09:23:00,2022-12-11 09:08:00,M->M,norisk,0.0,M,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-12-11 09:08:00,2022-12-11 09:14:00,M->M,norisk,0.0,M,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-12-11 09:14:00,2022-12-11 10:58:00,M->M,norisk,0.0,M,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-12-11 10:58:00,2022-12-15 15:44:00,M->H,norisk,0.0,H,2022Q4,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2022-12-15 15:44:00,2023-01-02 16:41:00,H->H,norisk,0.14285714285714285,H,2023Q1,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2023-01-02 16:41:00,2023-01-03 16:24:00,H->H,risk,0.65,H,2023Q1,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2023-01-03 16:24:00,2023-01-04 00:17:00,H->M,norisk,0.35416666666666663,M,2023Q1,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2023-01-04 00:17:00,2023-01-04 09:26:00,M->H,norisk,0.5,H,2023Q1,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2023-01-04 09:26:00,2023-01-04 22:40:00,H->M,norisk,0.5,M,2023Q1,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2023-01-04 22:40:00,2023-01-05 11:13:00,M->M,norisk,0.5,M,2023Q1,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2023-01-05 11:13:00,2023-01-07 14:52:00,M->H,norisk,0.0,H,2023Q1,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2023-01-07 14:52:00,2023-01-07 15:22:00,H->M,norisk,0.0,M,2023Q1,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2023-01-07 15:22:00,2023-01-08 10:47:00,M->M,norisk,0.0,M,2023Q1,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2023-01-08 10:47:00,2023-01-09 22:41:00,M->H,norisk,0.0,H,2023Q1,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2023-01-09 22:41:00,2023-01-13 09:57:00,H->M,norisk,0.5,M,2023Q1,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2023-01-13 09:57:00,2023-01-14 15:55:00,M->M,norisk,0.0,M,2023Q1,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
我是希尔瑞思,dual,2023-01-15 22:23:00,2023-01-16 10:35:00,H->H,norisk,0.0,H,2023Q1,56,75,37,2.001982352248707,2.2518463433705613,2.027516795146765
手感造物,wemedia_only,2022-12-18 11:11:00,2022-12-20 12:29:00,M->M,norisk,0.0,M,2022Q4,2,1,2,-0.7476815756655335,-1.1645304143632966,-1.0836258208881524
无忧差评,wemedia_only,2022-12-01 13:39:00,2022-12-29 15:00:00,H->H,risk,1.0,H,2022Q4,3,2,3,-0.7105239550180438,-1.066919649856615,-1.0260120687393575
无忧差评,wemedia_only,2022-12-29 15:00:00,2022-12-30 06:55:00,H->M,risk,1.0,M,2022Q4,3,2,3,-0.7105239550180438,-1.066919649856615,-1.0260120687393575
昆明市西山区发布,mainstream_only,2023-02-26 09:53:00,2023-02-28 09:23:00,M->M,norisk,0.0,M,2023Q1,6,3,5,-0.673366334370554,-0.8716981208432516,-0.8531708122929732
星弧权益,dual,2022-12-01 23:25:00,2022-12-15 23:41:00,M->M,norisk,0.0,M,2022Q4,3,8,3,-0.4875782311331054,-1.066919649856615,-1.0260120687393575
星弧权益,dual,2022-12-15 23:41:00,2023-02-09 23:01:00,M->M,norisk,0.0,M,2023Q1,3,8,3,-0.4875782311331054,-1.066919649856615,-1.0260120687393575
是安沐呀,wemedia_only,2022-12-27 14:36:00,2022-12-29 09:12:00,L->H,risk,1.0,H,2022Q4,2,5,2,-0.5990510930755746,-1.1645304143632966,-1.0836258208881524
普洱政法,mainstream_only,2022-12-11 12:51:53,2022-12-15 20:40:28,M->M,norisk,0.0,M,2022Q4,4,3,4,-0.673366334370554,-0.9693088853499333,-0.9683983165905627
普洱政法,mainstream_only,2022-12-15 20:40:28,2022-12-18 17:08:54,M->M,norisk,0.0,M,2022Q4,4,3,4,-0.673366334370554,-0.9693088853499333,-0.9683983165905627
普洱政法,mainstream_only,2022-12-18 17:08:54,2022-12-25 15:50:14,M->M,norisk,0.5,M,2022Q4,4,3,4,-0.673366334370554,-0.9693088853499333,-0.9683983165905627
木白弓虽,wemedia_only,2023-02-05 21:56:00,2023-02-08 06:36:00,M->M,norisk,0.0,M,2023Q1,2,9,2,-0.45042061048561566,-1.1645304143632966,-1.0836258208881524
李贵明-医生,wemedia_only,2023-01-18 20:47:00,2023-02-05 09:01:00,M->M,norisk,0.0,M,2023Q1,3,3,3,-0.673366334370554,-1.066919649856615,-1.0260120687393575
李贵明-医生,wemedia_only,2023-02-05 09:01:00,2023-02-11 19:14:00,M->M,risk,1.0,M,2023Q1,3,3,3,-0.673366334370554,-1.066919649856615,-1.0260120687393575
杨晓峰医生,wemedia_only,2022-12-29 20:25:00,2023-01-02 00:05:00,M->M,risk,1.0,M,2023Q1,19,2,15,-0.7105239550180438,0.10440952422356489,-0.1041920343586412
杨晓峰医生,wemedia_only,2023-01-02 00:05:00,2023-01-02 00:20:00,M->M,norisk,0.0,M,2023Q1,19,2,15,-0.7105239550180438,0.10440952422356489,-0.1041920343586412
杨晓峰医生,wemedia_only,2023-01-02 00:20:00,2023-01-09 22:07:00,M->M,norisk,0.0,M,2023Q1,19,2,15,-0.7105239550180438,0.10440952422356489,-0.1041920343586412
杨晓峰医生,wemedia_only,2023-01-09 22:07:00,2023-01-09 22:37:00,M->M,risk,1.0,M,2023Q1,19,2,15,-0.7105239550180438,0.10440952422356489,-0.1041920343586412
杨晓峰医生,wemedia_only,2023-01-09 22:37:00,2023-01-11 00:05:00,M->M,risk,1.0,M,2023Q1,19,2,15,-0.7105239550180438,0.10440952422356489,-0.1041920343586412
杨晓峰医生,wemedia_only,2023-01-11 00:05:00,2023-01-11 00:24:00,M->M,norisk,0.5,M,2023Q1,19,2,15,-0.7105239550180438,0.10440952422356489,-0.1041920343586412
杨晓峰医生,wemedia_only,2023-01-11 00:24:00,2023-01-12 16:52:00,M->M,norisk,0.5,M,2023Q1,19,2,15,-0.7105239550180438,0.10440952422356489,-0.1041920343586412
杨晓峰医生,wemedia_only,2023-01-12 16:52:00,2023-01-13 23:23:00,M->M,risk,1.0,M,2023Q1,19,2,15,-0.7105239550180438,0.10440952422356489,-0.1041920343586412
杨晓峰医生,wemedia_only,2023-01-13 23:23:00,2023-01-14 22:30:00,M->M,norisk,0.0,M,2023Q1,19,2,15,-0.7105239550180438,0.10440952422356489,-0.1041920343586412
杨晓峰医生,wemedia_only,2023-01-14 22:30:00,2023-01-15 21:46:00,M->M,norisk,0.0,M,2023Q1,19,2,15,-0.7105239550180438,0.10440952422356489,-0.1041920343586412
杨晓峰医生,wemedia_only,2023-01-15 21:46:00,2023-01-16 23:51:00,M->M,norisk,0.0,M,2023Q1,19,2,15,-0.7105239550180438,0.10440952422356489,-0.1041920343586412
杨晓峰医生,wemedia_only,2023-01-16 23:51:00,2023-01-20 21:16:00,M->M,norisk,0.0,M,2023Q1,19,2,15,-0.7105239550180438,0.10440952422356489,-0.1041920343586412
杨晓峰医生,wemedia_only,2023-01-20 21:16:00,2023-01-20 21:26:00,M->M,norisk,0.5,M,2023Q1,19,2,15,-0.7105239550180438,0.10440952422356489,-0.1041920343586412
杨晓峰医生,wemedia_only,2023-01-20 21:26:00,2023-01-21 15:14:00,M->M,norisk,0.5,M,2023Q1,19,2,15,-0.7105239550180438,0.10440952422356489,-0.1041920343586412
杨晓峰医生,wemedia_only,2023-01-21 15:14:00,2023-01-28 23:47:00,M->M,norisk,0.0,M,2023Q1,19,2,15,-0.7105239550180438,0.10440952422356489,-0.1041920343586412
杨晓峰医生,wemedia_only,2023-01-28 23:47:00,2023-01-29 21:38:00,M->M,risk,1.0,M,2023Q1,19,2,15,-0.7105239550180438,0.10440952422356489,-0.1041920343586412
杨晓峰医生,wemedia_only,2023-01-29 21:38:00,2023-02-03 17:06:00,M->L,risk,1.0,L,2023Q1,19,2,15,-0.7105239550180438,0.10440952422356489,-0.1041920343586412
杨晓峰医生,wemedia_only,2023-02-03 17:06:00,2023-02-18 12:02:00,L->M,norisk,0.0,M,2023Q1,19,2,15,-0.7105239550180438,0.10440952422356489,-0.1041920343586412
核聚变ju,dual,2023-02-05 20:05:00,2023-02-19 09:59:00,M->H,risk,1.0,H,2023Q1,3,24,2,0.1069436992267304,-1.1645304143632966,-1.0260120687393575
楚复生,wemedia_only,2022-11-04 13:23:00,2022-11-15 23:17:00,M->M,norisk,0.0,M,2022Q4,3,4,3,-0.6362087137230643,-1.066919649856615,-1.0260120687393575
楚复生,wemedia_only,2022-11-15 23:17:00,2022-12-07 10:20:00,M->M,norisk,0.0,M,2022Q4,3,4,3,-0.6362087137230643,-1.066919649856615,-1.0260120687393575
死肥宅学长,wemedia_only,2022-12-01 15:04:00,2022-12-01 15:21:00,M->M,norisk,0.0,M,2022Q4,2,1,1,-0.7476815756655335,-1.2621411788699781,-1.0836258208881524
永州发布,mainstream_only,2022-10-20 10:40:11,2022-11-03 10:46:51,M->M,norisk,0.0,M,2022Q4,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2022-11-03 10:46:51,2022-11-04 13:45:50,M->M,norisk,0.0,M,2022Q4,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2022-11-04 13:45:50,2022-11-05 08:59:46,M->M,norisk,0.0,M,2022Q4,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2022-11-05 08:59:46,2022-11-05 11:34:05,M->M,norisk,0.0,M,2022Q4,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2022-11-05 11:34:05,2022-11-26 09:31:51,M->M,norisk,0.0,M,2022Q4,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2022-11-26 09:31:51,2022-11-27 09:06:51,M->M,norisk,0.0,M,2022Q4,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2022-11-27 09:06:51,2022-11-30 08:55:03,M->M,norisk,0.0,M,2022Q4,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2022-11-30 08:55:03,2022-12-09 10:03:20,M->M,norisk,0.0,M,2022Q4,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2022-12-09 10:03:20,2022-12-09 15:09:09,M->M,norisk,0.0,M,2022Q4,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2022-12-09 15:09:09,2022-12-09 16:12:08,M->M,norisk,0.0,M,2022Q4,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2022-12-09 16:12:08,2022-12-16 09:00:00,M->M,norisk,0.0,M,2022Q4,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2022-12-16 09:00:00,2022-12-16 09:00:29,M->M,norisk,0.0,M,2022Q4,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2022-12-16 09:00:29,2022-12-18 13:17:35,M->M,norisk,0.0,M,2022Q4,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2022-12-18 13:17:35,2022-12-26 14:14:38,M->M,norisk,0.0,M,2022Q4,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2022-12-26 14:14:38,2022-12-27 08:13:29,M->M,norisk,0.0,M,2022Q4,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2022-12-27 08:13:29,2022-12-30 09:33:25,M->M,norisk,0.0,M,2022Q4,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2022-12-30 09:33:25,2022-12-31 13:15:56,M->M,norisk,0.0,M,2022Q4,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2022-12-31 13:15:56,2023-01-02 16:23:44,M->M,risk,1.0,M,2023Q1,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2023-01-02 16:23:44,2023-01-04 11:01:03,M->M,risk,1.0,M,2023Q1,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2023-01-04 11:01:03,2023-01-12 07:58:41,M->M,risk,1.0,M,2023Q1,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2023-01-12 07:58:41,2023-01-13 21:27:17,M->M,risk,1.0,M,2023Q1,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
永州发布,mainstream_only,2023-01-13 21:27:17,2023-01-15 08:57:17,M->M,norisk,0.0,M,2023Q1,23,4,19,-0.6362087137230643,0.4948525822502915,0.1262629742365379
河口广电,mainstream_only,2023-01-02 15:20:36,2023-02-09 16:29:00,M->M,risk,1.0,M,2023Q1,2,1,2,-0.7476815756655335,-1.1645304143632966,-1.0836258208881524
洛爷William,wemedia_only,2022-12-01 13:46:00,2023-02-11 11:42:00,M->M,norisk,0.0,M,2023Q1,2,1,2,-0.7476815756655335,-1.1645304143632966,-1.0836258208881524
津云新闻,mainstream_only,2022-11-10 11:00:01,2022-12-06 15:00:03,M->M,norisk,0.0,M,2022Q4,15,3,13,-0.673366334370554,-0.09081200478979841,-0.3346470429538203
津云新闻,mainstream_only,2022-12-06 15:00:03,2022-12-07 13:31:08,M->M,norisk,0.0,M,2022Q4,15,3,13,-0.673366334370554,-0.09081200478979841,-0.3346470429538203
津云新闻,mainstream_only,2022-12-07 13:31:08,2022-12-08 23:02:14,M->M,norisk,0.0,M,2022Q4,15,3,13,-0.673366334370554,-0.09081200478979841,-0.3346470429538203
津云新闻,mainstream_only,2022-12-08 23:02:14,2022-12-16 11:20:01,M->H,norisk,0.0,H,2022Q4,15,3,13,-0.673366334370554,-0.09081200478979841,-0.3346470429538203
津云新闻,mainstream_only,2022-12-16 11:20:01,2022-12-16 21:00:03,H->M,norisk,0.5,M,2022Q4,15,3,13,-0.673366334370554,-0.09081200478979841,-0.3346470429538203
津云新闻,mainstream_only,2022-12-16 21:00:03,2022-12-18 16:18:29,M->M,norisk,0.5,M,2022Q4,15,3,13,-0.673366334370554,-0.09081200478979841,-0.3346470429538203
津云新闻,mainstream_only,2022-12-18 16:18:29,2022-12-21 22:40:02,M->M,norisk,0.0,M,2022Q4,15,3,13,-0.673366334370554,-0.09081200478979841,-0.3346470429538203
津云新闻,mainstream_only,2022-12-21 22:40:02,2022-12-26 17:20:00,M->M,norisk,0.0,M,2022Q4,15,3,13,-0.673366334370554,-0.09081200478979841,-0.3346470429538203
津云新闻,mainstream_only,2022-12-26 17:20:00,2022-12-27 09:00:01,M->M,norisk,0.0,M,2022Q4,15,3,13,-0.673366334370554,-0.09081200478979841,-0.3346470429538203
津云新闻,mainstream_only,2022-12-27 09:00:01,2022-12-31 10:20:00,M->M,norisk,0.0,M,2022Q4,15,3,13,-0.673366334370554,-0.09081200478979841,-0.3346470429538203
津云新闻,mainstream_only,2022-12-31 10:20:00,2023-01-02 21:20:00,M->M,risk,1.0,M,2023Q1,15,3,13,-0.673366334370554,-0.09081200478979841,-0.3346470429538203
津云新闻,mainstream_only,2023-01-02 21:20:00,2023-01-03 07:40:00,M->M,risk,1.0,M,2023Q1,15,3,13,-0.673366334370554,-0.09081200478979841,-0.3346470429538203
津云新闻,mainstream_only,2023-01-03 07:40:00,2023-01-03 20:25:30,M->M,norisk,0.5,M,2023Q1,15,3,13,-0.673366334370554,-0.09081200478979841,-0.3346470429538203
津云新闻,mainstream_only,2023-01-03 20:25:30,2023-02-09 15:40:00,M->M,norisk,0.5,M,2023Q1,15,3,13,-0.673366334370554,-0.09081200478979841,-0.3346470429538203
浦东发布,wemedia_only,2022-11-15 08:54:13,2022-12-08 14:27:05,M->M,norisk,0.0,M,2022Q4,10,2,9,-0.7105239550180438,-0.481255062816525,-0.6227158036977941
浦东发布,wemedia_only,2022-12-08 14:27:05,2022-12-08 14:44:53,M->M,norisk,0.0,M,2022Q4,10,2,9,-0.7105239550180438,-0.481255062816525,-0.6227158036977941
浦东发布,wemedia_only,2022-12-08 14:44:53,2022-12-15 20:33:53,M->M,norisk,0.0,M,2022Q4,10,2,9,-0.7105239550180438,-0.481255062816525,-0.6227158036977941
浦东发布,wemedia_only,2022-12-15 20:33:53,2022-12-16 16:58:51,M->M,norisk,0.0,M,2022Q4,10,2,9,-0.7105239550180438,-0.481255062816525,-0.6227158036977941
浦东发布,wemedia_only,2022-12-16 16:58:51,2022-12-20 14:21:27,M->M,norisk,0.0,M,2022Q4,10,2,9,-0.7105239550180438,-0.481255062816525,-0.6227158036977941
浦东发布,wemedia_only,2022-12-20 14:21:27,2022-12-21 11:18:23,M->M,norisk,0.0,M,2022Q4,10,2,9,-0.7105239550180438,-0.481255062816525,-0.6227158036977941
浦东发布,wemedia_only,2022-12-21 11:18:23,2022-12-27 15:08:43,M->M,risk,1.0,M,2022Q4,10,2,9,-0.7105239550180438,-0.481255062816525,-0.6227158036977941
浦东发布,wemedia_only,2022-12-27 15:08:43,2023-01-20 09:22:08,M->M,risk,1.0,M,2023Q1,10,2,9,-0.7105239550180438,-0.481255062816525,-0.6227158036977941
浦东发布,wemedia_only,2023-01-20 09:22:08,2023-02-07 14:53:00,M->M,norisk,0.0,M,2023Q1,10,2,9,-0.7105239550180438,-0.481255062816525,-0.6227158036977941
游仙公安,mainstream_only,2022-10-14 10:58:00,2022-10-14 10:58:00,M->M,risk,0.9166666666666666,M,2022Q4,2,12,1,-0.33894774854314647,-1.2621411788699781,-1.0836258208881524
溧阳人在珀斯,dual,2022-12-07 11:49:00,2022-12-08 16:53:00,H->M,norisk,0.0,M,2022Q4,11,19,9,-0.07884440401071828,-0.481255062816525,-0.5651020515489994
溧阳人在珀斯,dual,2022-12-08 16:53:00,2022-12-08 18:26:00,M->H,norisk,0.0,H,2022Q4,11,19,9,-0.07884440401071828,-0.481255062816525,-0.5651020515489994
溧阳人在珀斯,dual,2022-12-08 18:26:00,2022-12-09 14:36:00,H->M,norisk,0.0,M,2022Q4,11,19,9,-0.07884440401071828,-0.481255062816525,-0.5651020515489994
溧阳人在珀斯,dual,2022-12-09 14:36:00,2022-12-15 23:14:00,M->M,norisk,0.0,M,2022Q4,11,19,9,-0.07884440401071828,-0.481255062816525,-0.5651020515489994
溧阳人在珀斯,dual,2022-12-15 23:14:00,2022-12-16 11:19:00,M->M,norisk,0.0,M,2022Q4,11,19,9,-0.07884440401071828,-0.481255062816525,-0.5651020515489994
漫长岁月,wemedia_only,2022-10-14 09:15:00,2023-02-21 09:08:00,M->L,risk,1.0,L,2023Q1,2,3,2,-0.673366334370554,-1.1645304143632966,-1.0836258208881524
潘彼得PeterPan,wemedia_only,2022-12-01 15:53:00,2022-12-05 12:09:00,H->M,risk,1.0,M,2022Q4,2,5,2,-0.5990510930755746,-1.1645304143632966,-1.0836258208881524
牛神nddpg111,wemedia_only,2022-10-14 12:05:00,2022-12-01 12:45:00,M->M,risk,1.0,M,2022Q4,3,3,2,-0.673366334370554,-1.1645304143632966,-1.0260120687393575
牛神nddpg111,wemedia_only,2022-12-01 12:45:00,2022-12-01 12:55:00,M->M,norisk,0.0,M,2022Q4,3,3,2,-0.673366334370554,-1.1645304143632966,-1.0260120687393575
独立小楼99,dual,2022-12-03 15:35:00,2022-12-04 18:49:00,H->M,norisk,0.0,M,2022Q4,6,10,6,-0.4132629898381259,-0.77408735633657,-0.8531708122929732
独立小楼99,dual,2022-12-30 15:26:00,2022-12-31 15:00:00,M->M,norisk,0.25,M,2022Q4,6,10,6,-0.4132629898381259,-0.77408735633657,-0.8531708122929732
独立小楼99,dual,2022-12-31 15:00:00,2023-01-08 14:50:00,M->M,norisk,0.0,M,2023Q1,6,10,6,-0.4132629898381259,-0.77408735633657,-0.8531708122929732
独立小楼99,dual,2023-01-08 14:50:00,2023-01-10 11:48:00,M->M,norisk,0.0,M,2023Q1,6,10,6,-0.4132629898381259,-0.77408735633657,-0.8531708122929732
王言嘉-,wemedia_only,2022-12-04 16:37:00,2022-12-16 10:49:00,M->M,norisk,0.0,M,2022Q4,5,5,5,-0.5990510930755746,-0.8716981208432516,-0.910784564441768
王言嘉-,wemedia_only,2022-12-16 10:49:00,2023-01-14 11:20:00,M->M,norisk,0.0,M,2023Q1,5,5,5,-0.5990510930755746,-0.8716981208432516,-0.910784564441768
王言嘉-,wemedia_only,2023-01-14 11:20:00,2023-01-16 21:27:00,M->M,risk,1.0,M,2023Q1,5,5,5,-0.5990510930755746,-0.8716981208432516,-0.910784564441768
王言嘉-,wemedia_only,2023-01-16 21:27:00,2023-01-28 20:48:00,M->M,norisk,0.0,M,2023Q1,5,5,5,-0.5990510930755746,-0.8716981208432516,-0.910784564441768
登高_2023,mainstream_only,2022-12-01 11:48:00,2022-12-03 17:35:00,M->M,norisk,0.0,M,2022Q4,2,1,2,-0.7476815756655335,-1.1645304143632966,-1.0836258208881524
皇族养心堂卢阿姨,wemedia_only,2023-02-13 17:53:00,2023-02-16 09:36:00,M->L,risk,1.0,L,2023Q1,2,1,2,-0.7476815756655335,-1.1645304143632966,-1.0836258208881524
祖传中医肖春林,wemedia_only,2023-02-02 17:13:00,2023-02-04 09:53:00,M->M,norisk,0.0,M,2023Q1,4,1,3,-0.7476815756655335,-1.066919649856615,-0.9683983165905627
祖传中医肖春林,wemedia_only,2023-02-04 09:53:00,2023-02-24 16:05:00,M->M,norisk,0.0,M,2023Q1,4,1,3,-0.7476815756655335,-1.066919649856615,-0.9683983165905627
祖传中医肖春林,wemedia_only,2023-02-24 16:05:00,2023-02-24 16:12:00,M->M,norisk,0.0,M,2023Q1,4,1,3,-0.7476815756655335,-1.066919649856615,-0.9683983165905627
章鱼洋洋,wemedia_only,2022-12-01 17:24:00,2022-12-01 17:49:00,M->M,norisk,0.0,M,2022Q4,2,3,1,-0.673366334370554,-1.2621411788699781,-1.0836258208881524
