time_window,n_posts,n_public,X_H,X_M,X_L,a,Q,n_mainstream,p_risk_mainstream,n_wemedia,p_risk_wemedia,n_government
2022-11-15 10:00:00,1,0,,,,,,0,,0,,0
2022-11-15 11:00:00,2,2,,,,,,0,,0,,0
2022-11-15 13:00:00,1,1,,,,,,0,,0,,0
2022-11-15 14:00:00,1,1,,,,,,0,,0,,0
2022-11-15 15:00:00,1,1,,,,,,0,,0,,0
2022-11-15 19:00:00,2,2,,,,,,0,,0,,0
2022-11-16 00:00:00,1,1,,,,,,0,,0,,0
2022-11-16 02:00:00,1,1,,,,,,0,,0,,0
2022-11-16 07:00:00,1,1,,,,,,0,,0,,0
2022-11-16 09:00:00,2,2,,,,,,0,,0,,0
2022-11-16 10:00:00,1,1,,,,,,0,,0,,0
2022-11-16 11:00:00,1,1,,,,,,0,,0,,0
2022-11-16 20:00:00,1,1,,,,,,0,,0,,0
2022-11-17 09:00:00,1,0,,,,,,0,,1,1.0,0
2022-11-17 12:00:00,1,1,,,,,,0,,0,,0
2022-11-17 14:00:00,3,3,,,,,,0,,0,,0
2022-11-17 16:00:00,2,1,,,,,,0,,0,,0
2022-11-18 12:00:00,1,1,,,,,,0,,0,,0
2022-11-19 09:00:00,1,1,,,,,,0,,0,,0
2022-11-19 14:00:00,1,1,,,,,,0,,0,,0
2022-11-20 01:00:00,1,1,,,,,,0,,0,,0
2022-11-20 08:00:00,1,1,,,,,,0,,0,,0
2022-11-20 15:00:00,1,1,,,,,,0,,0,,0
2022-11-20 18:00:00,1,1,,,,,,0,,0,,0
2022-11-20 19:00:00,1,1,,,,,,0,,0,,0
2022-11-21 10:00:00,1,1,,,,,,0,,0,,0
2022-11-22 14:00:00,1,0,,,,,,0,,0,,0
2022-11-22 19:00:00,1,0,,,,,,0,,0,,0
2022-11-23 10:00:00,1,1,,,,,,0,,0,,0
2022-11-23 13:00:00,2,2,,,,,,0,,0,,0
2022-11-23 19:00:00,1,1,,,,,,0,,0,,0
2022-11-24 00:00:00,1,1,,,,,,0,,0,,0
2022-11-24 07:00:00,1,0,,,,,,0,,1,1.0,0
2022-11-24 11:00:00,1,0,,,,,,0,,1,1.0,0
2022-11-24 18:00:00,3,2,,,,,,0,,1,1.0,0
2022-11-24 23:00:00,2,2,,,,,,0,,0,,0
2022-11-25 07:00:00,1,1,,,,,,0,,0,,0
2022-11-25 10:00:00,1,1,,,,,,0,,0,,0
2022-11-25 12:00:00,2,2,,,,,,0,,0,,0
2022-11-25 13:00:00,1,1,,,,,,0,,0,,0
2022-11-25 17:00:00,1,1,,,,,,0,,0,,0
2022-11-25 22:00:00,1,1,,,,,,0,,0,,0
2022-11-26 13:00:00,1,1,,,,,,0,,0,,0
2022-11-26 15:00:00,1,1,,,,,,0,,0,,0
2022-11-26 22:00:00,1,1,,,,,,0,,0,,0
2022-11-27 21:00:00,1,1,,,,,,0,,0,,0
2022-11-27 22:00:00,1,1,,,,,,0,,0,,0
2022-11-28 08:00:00,1,0,,,,,,0,,1,0.0,0
2022-11-28 13:00:00,2,2,,,,,,0,,0,,0
2022-11-28 14:00:00,1,0,,,,,,0,,1,0.0,0
2022-11-28 21:00:00,1,1,,,,,,0,,0,,0
2022-11-28 23:00:00,1,1,,,,,,0,,0,,0
2022-11-29 09:00:00,1,1,,,,,,0,,0,,0
2022-11-29 14:00:00,1,0,,,,,,0,,1,1.0,0
2022-11-29 22:00:00,1,1,,,,,,0,,0,,0
2022-11-30 00:00:00,1,1,,,,,,0,,0,,0
2022-11-30 08:00:00,1,1,,,,,,0,,0,,0
2022-11-30 13:00:00,1,0,,,,,,1,1.0,0,,0
2022-11-30 20:00:00,1,1,,,,,,0,,0,,0
2022-12-01 10:00:00,1,1,,,,,,0,,0,,0
2022-12-01 11:00:00,2,1,,,,,,0,,0,,0
2022-12-01 13:00:00,1,1,,,,,,0,,0,,0
2022-12-01 14:00:00,1,1,,,,,,0,,0,,0
2022-12-01 15:00:00,1,0,,,,,,0,,0,,0
2022-12-01 16:00:00,1,1,,,,,,0,,0,,0
2022-12-01 17:00:00,2,0,,,,,,0,,2,0.5,0
2022-12-01 18:00:00,1,1,,,,,,0,,0,,0
2022-12-01 21:00:00,1,1,,,,,,0,,0,,0
2022-12-01 22:00:00,1,1,,,,,,0,,0,,0
2022-12-01 23:00:00,1,1,,,,,,0,,0,,0
2022-12-02 00:00:00,1,1,,,,,,0,,0,,0
2022-12-02 08:00:00,2,2,,,,,,0,,0,,0
2022-12-02 10:00:00,1,1,,,,,,0,,0,,0
2022-12-02 13:00:00,1,1,,,,,,0,,0,,0
2022-12-02 14:00:00,1,1,,,,,,0,,0,,0
2022-12-02 15:00:00,1,1,,,,,,0,,0,,0
2022-12-02 19:00:00,1,1,,,,,,0,,0,,0
2022-12-02 20:00:00,1,0,,,,,,1,0.0,0,,0
2022-12-02 21:00:00,1,1,,,,,,0,,0,,0
2022-12-02 22:00:00,2,2,,,,,,0,,0,,0
2022-12-03 03:00:00,1,1,,,,,,0,,0,,0
2022-12-03 08:00:00,1,1,,,,,,0,,0,,0
2022-12-03 11:00:00,1,1,,,,,,0,,0,,0
2022-12-03 13:00:00,4,4,,,,,,0,,0,,0
2022-12-03 14:00:00,1,1,,,,,,0,,0,,0
2022-12-03 15:00:00,1,1,,,,,,0,,0,,0
2022-12-03 20:00:00,1,1,,,,,,0,,0,,0
2022-12-03 21:00:00,3,1,,,,,,0,,2,0.5,0
2022-12-03 22:00:00,4,4,,,,,,0,,0,,0
2022-12-04 10:00:00,1,1,,,,,,0,,0,,0
2022-12-04 14:00:00,1,0,,,,,,0,,1,1.0,0
2022-12-04 15:00:00,1,1,,,,,,0,,0,,0
2022-12-04 16:00:00,2,1,,,,,,0,,1,0.0,0
2022-12-04 19:00:00,2,1,,,,,,0,,1,0.0,0
2022-12-04 21:00:00,1,1,,,,,,0,,0,,0
2022-12-04 23:00:00,1,1,,,,,,0,,0,,0
2022-12-05 01:00:00,1,1,,,,,,0,,0,,0
2022-12-05 05:00:00,1,1,,,,,,0,,0,,0
2022-12-05 11:00:00,2,2,,,,,,0,,0,,0
2022-12-05 12:00:00,2,2,,,,,,0,,0,,0
2022-12-05 13:00:00,1,1,,,,,,0,,0,,0
2022-12-05 14:00:00,2,2,,,,,,0,,0,,0
2022-12-05 15:00:00,1,1,,,,,,0,,0,,0
2022-12-05 18:00:00,1,1,,,,,,0,,0,,0
2022-12-05 20:00:00,2,2,,,,,,0,,0,,0
2022-12-05 21:00:00,1,0,,,,,,0,,0,,0
2022-12-06 13:00:00,3,3,,,,,,0,,0,,0
2022-12-06 14:00:00,1,1,,,,,,0,,0,,0
2022-12-06 20:00:00,2,2,,,,,,0,,0,,0
2022-12-07 08:00:00,1,1,,,,,,0,,0,,0
2022-12-07 10:00:00,1,1,,,,,,0,,0,,0
2022-12-07 11:00:00,1,1,,,,,,0,,0,,0
2022-12-07 23:00:00,1,1,,,,,,0,,0,,0
2022-12-08 06:00:00,1,1,,,,,,0,,0,,0
2022-12-08 07:00:00,1,1,,,,,,0,,0,,0
2022-12-08 08:00:00,1,1,,,,,,0,,0,,0
2022-12-08 11:00:00,1,1,,,,,,0,,0,,0
2022-12-08 12:00:00,3,3,,,,,,0,,0,,0
2022-12-08 14:00:00,1,0,,,,,,0,,1,1.0,0
2022-12-08 16:00:00,2,2,,,,,,0,,0,,0
2022-12-08 18:00:00,3,1,,,,,,1,0.0,0,,0
2022-12-08 19:00:00,1,1,,,,,,0,,0,,0
2022-12-08 20:00:00,3,3,,,,,,0,,0,,0
2022-12-08 21:00:00,2,1,,,,,,0,,0,,0
2022-12-08 23:00:00,3,3,,,,,,0,,0,,0
2022-12-09 00:00:00,1,1,,,,,,0,,0,,0
2022-12-09 11:00:00,1,1,,,,,,0,,0,,0
2022-12-09 12:00:00,1,1,,,,,,0,,0,,0
2022-12-09 14:00:00,2,2,,,,,,0,,0,,0
2022-12-09 15:00:00,1,1,,,,,,0,,0,,0
2022-12-09 16:00:00,3,2,,,,,,0,,0,,0
2022-12-09 17:00:00,2,0,,,,,,0,,0,,1
2022-12-09 18:00:00,2,1,,,,,,0,,0,,0
2022-12-09 21:00:00,1,1,,,,,,0,,0,,0
2022-12-09 23:00:00,1,1,,,,,,0,,0,,0
2022-12-10 00:00:00,1,1,,,,,,0,,0,,0
2022-12-10 01:00:00,1,1,,,,,,0,,0,,0
2022-12-10 04:00:00,2,1,,,,,,0,,0,,0
2022-12-10 09:00:00,2,1,,,,,,0,,0,,0
2022-12-10 10:00:00,1,1,,,,,,0,,0,,0
2022-12-10 11:00:00,1,0,,,,,,0,,1,1.0,0
2022-12-10 12:00:00,2,1,,,,,,0,,1,0.0,0
2022-12-10 15:00:00,1,1,,,,,,0,,0,,0
2022-12-10 16:00:00,1,1,,,,,,0,,0,,0
2022-12-10 17:00:00,1,1,,,,,,0,,0,,0
2022-12-10 18:00:00,1,0,,,,,,0,,1,1.0,0
2022-12-10 20:00:00,3,2,,,,,,0,,1,1.0,0
2022-12-11 01:00:00,1,1,,,,,,0,,0,,0
2022-12-11 07:00:00,1,1,,,,,,0,,0,,0
2022-12-11 10:00:00,2,2,,,,,,0,,0,,0
2022-12-11 11:00:00,1,1,,,,,,0,,0,,0
2022-12-11 13:00:00,2,2,,,,,,0,,0,,0
2022-12-11 16:00:00,1,1,,,,,,0,,0,,0
2022-12-11 18:00:00,1,1,,,,,,0,,0,,0
2022-12-11 22:00:00,1,1,,,,,,0,,0,,0
2022-12-11 23:00:00,1,0,,,,,,0,,1,1.0,0
2022-12-12 03:00:00,1,1,,,,,,0,,0,,0
2022-12-12 13:00:00,1,1,,,,,,0,,0,,0
2022-12-12 20:00:00,2,1,,,,,,0,,1,0.0,0
2022-12-12 21:00:00,1,0,,,,,,0,,1,1.0,0
2022-12-12 23:00:00,1,1,,,,,,0,,0,,0
2022-12-13 02:00:00,1,1,,,,,,0,,0,,0
2022-12-13 08:00:00,1,1,,,,,,0,,0,,0
2022-12-13 09:00:00,1,1,,,,,,0,,0,,0
2022-12-13 10:00:00,2,2,,,,,,0,,0,,0
2022-12-13 11:00:00,1,0,,,,,,0,,0,,0
2022-12-13 13:00:00,2,1,,,,,,0,,0,,0
2022-12-13 17:00:00,4,1,,,,,,0,,1,0.0,0
2022-12-13 20:00:00,1,1,,,,,,0,,0,,0
2022-12-13 21:00:00,1,1,,,,,,0,,0,,0
2022-12-13 22:00:00,1,1,,,,,,0,,0,,0
2022-12-14 02:00:00,1,1,,,,,,0,,0,,0
2022-12-14 12:00:00,1,1,,,,,,0,,0,,0
2022-12-14 14:00:00,1,1,,,,,,0,,0,,0
2022-12-14 15:00:00,1,1,,,,,,0,,0,,0
2022-12-14 16:00:00,1,1,,,,,,0,,0,,0
2022-12-14 18:00:00,1,1,,,,,,0,,0,,0
2022-12-14 19:00:00,1,1,,,,,,0,,0,,0
2022-12-14 20:00:00,2,1,,,,,,0,,0,,0
2022-12-14 21:00:00,1,0,,,,,,0,,1,1.0,0
2022-12-14 22:00:00,3,3,,,,,,0,,0,,0
2022-12-14 23:00:00,2,2,,,,,,0,,0,,0
2022-12-15 01:00:00,1,1,,,,,,0,,0,,0
2022-12-15 05:00:00,1,0,,,,,,0,,0,,0
2022-12-15 08:00:00,1,1,,,,,,0,,0,,0
2022-12-15 09:00:00,2,2,,,,,,0,,0,,0
2022-12-15 10:00:00,1,1,,,,,,0,,0,,0
2022-12-15 12:00:00,1,1,,,,,,0,,0,,0
2022-12-15 13:00:00,2,2,,,,,,0,,0,,0
2022-12-15 14:00:00,2,2,,,,,,0,,0,,0
2022-12-15 16:00:00,2,2,,,,,,0,,0,,0
2022-12-15 17:00:00,3,1,,,,,,0,,1,1.0,0
2022-12-15 19:00:00,2,2,,,,,,0,,0,,0
2022-12-15 20:00:00,2,2,,,,,,0,,0,,0
2022-12-15 21:00:00,1,1,,,,,,0,,0,,0
2022-12-15 22:00:00,1,1,,,,,,0,,0,,0
2022-12-15 23:00:00,3,2,,,,,,0,,1,1.0,0
2022-12-16 01:00:00,1,1,,,,,,0,,0,,0
2022-12-16 02:00:00,1,1,,,,,,0,,0,,0
2022-12-16 05:00:00,1,1,,,,,,0,,0,,0
2022-12-16 07:00:00,2,2,,,,,,0,,0,,0
2022-12-16 09:00:00,1,0,,,,,,0,,1,1.0,0
2022-12-16 10:00:00,1,0,,,,,,0,,1,0.0,0
2022-12-16 11:00:00,1,1,,,,,,0,,0,,0
2022-12-16 12:00:00,2,2,,,,,,0,,0,,0
2022-12-16 13:00:00,2,2,,,,,,0,,0,,0
2022-12-16 14:00:00,1,1,,,,,,0,,0,,0
2022-12-16 15:00:00,3,3,,,,,,0,,0,,0
2022-12-16 16:00:00,1,1,,,,,,0,,0,,0
2022-12-16 17:00:00,1,1,,,,,,0,,0,,0
2022-12-16 19:00:00,4,3,,,,,,0,,0,,0
2022-12-16 20:00:00,1,1,,,,,,0,,0,,0
2022-12-16 23:00:00,1,1,,,,,,0,,0,,0
2022-12-17 05:00:00,1,1,,,,,,0,,0,,0
2022-12-17 10:00:00,1,1,,,,,,0,,0,,0
2022-12-17 11:00:00,2,2,,,,,,0,,0,,0
2022-12-17 12:00:00,1,1,,,,,,0,,0,,0
2022-12-17 13:00:00,1,1,,,,,,0,,0,,0
2022-12-17 14:00:00,2,2,,,,,,0,,0,,0
2022-12-17 15:00:00,1,1,,,,,,0,,0,,0
2022-12-17 17:00:00,2,2,,,,,,0,,0,,0
2022-12-17 18:00:00,1,1,,,,,,0,,0,,0
2022-12-17 19:00:00,1,1,,,,,,0,,0,,0
2022-12-17 20:00:00,1,1,,,,,,0,,0,,0
2022-12-17 21:00:00,3,3,,,,,,0,,0,,0
2022-12-17 22:00:00,3,3,,,,,,0,,0,,0
2022-12-17 23:00:00,2,1,,,,,,0,,1,1.0,0
2022-12-18 00:00:00,3,3,,,,,,0,,0,,0
2022-12-18 01:00:00,1,1,,,,,,0,,0,,0
2022-12-18 03:00:00,1,1,,,,,,0,,0,,0
2022-12-18 04:00:00,1,1,,,,,,0,,0,,0
2022-12-18 07:00:00,2,2,,,,,,0,,0,,0
2022-12-18 11:00:00,1,0,,,,,,0,,1,0.0,0
2022-12-18 12:00:00,5,4,,,,,,0,,1,0.0,0
2022-12-18 13:00:00,2,1,,,,,,0,,1,1.0,0
2022-12-18 14:00:00,3,3,,,,,,0,,0,,0
2022-12-18 16:00:00,3,2,,,,,,0,,1,1.0,0
2022-12-18 18:00:00,2,1,,,,,,0,,1,1.0,0
2022-12-18 19:00:00,3,3,,,,,,0,,0,,0
2022-12-18 20:00:00,3,3,,,,,,0,,0,,0
2022-12-18 22:00:00,4,4,,,,,,0,,0,,0
2022-12-18 23:00:00,4,4,,,,,,0,,0,,0
2022-12-19 00:00:00,1,1,,,,,,0,,0,,0
2022-12-19 08:00:00,1,1,,,,,,0,,0,,0
2022-12-19 09:00:00,4,4,,,,,,0,,0,,0
2022-12-19 10:00:00,3,2,,,,,,0,,0,,0
2022-12-19 11:00:00,1,1,,,,,,0,,0,,0
2022-12-19 12:00:00,2,2,,,,,,0,,0,,0
2022-12-19 13:00:00,3,3,,,,,,0,,0,,0
2022-12-19 14:00:00,3,2,,,,,,0,,1,0.0,0
2022-12-19 15:00:00,4,3,,,,,,0,,1,1.0,0
2022-12-19 16:00:00,2,2,,,,,,0,,0,,0
2022-12-19 17:00:00,1,0,,,,,,0,,0,,0
2022-12-19 18:00:00,1,1,,,,,,0,,0,,0
2022-12-19 19:00:00,3,3,,,,,,0,,0,,0
2022-12-19 20:00:00,2,2,,,,,,0,,0,,0
2022-12-19 21:00:00,1,1,,,,,,0,,0,,0
2022-12-19 22:00:00,2,2,,,,,,0,,0,,0
2022-12-19 23:00:00,4,4,,,,,,0,,0,,0
2022-12-20 00:00:00,1,0,,,,,,0,,1,1.0,0
2022-12-20 01:00:00,1,1,,,,,,0,,0,,0
2022-12-20 04:00:00,1,1,,,,,,0,,0,,0
2022-12-20 05:00:00,1,1,,,,,,0,,0,,0
2022-12-20 06:00:00,1,1,,,,,,0,,0,,0
2022-12-20 08:00:00,1,1,,,,,,0,,0,,0
2022-12-20 10:00:00,2,2,,,,,,0,,0,,0
2022-12-20 11:00:00,4,4,,,,,,0,,0,,0
2022-12-20 12:00:00,4,2,,,,,,0,,1,1.0,0
2022-12-20 13:00:00,4,4,,,,,,0,,0,,0
2022-12-20 14:00:00,2,2,,,,,,0,,0,,0
2022-12-20 15:00:00,4,4,,,,,,0,,0,,0
2022-12-20 16:00:00,5,4,,,,,,0,,0,,0
2022-12-20 17:00:00,3,2,,,,,,0,,0,,0
2022-12-20 18:00:00,2,2,,,,,,0,,0,,0
2022-12-20 19:00:00,4,4,,,,,,0,,0,,0
2022-12-20 20:00:00,2,1,,,,,,0,,1,1.0,0
2022-12-20 21:00:00,2,2,,,,,,0,,0,,0
2022-12-20 22:00:00,4,4,,,,,,0,,0,,0
2022-12-20 23:00:00,1,1,,,,,,0,,0,,0
2022-12-21 00:00:00,1,1,,,,,,0,,0,,0
2022-12-21 03:00:00,2,2,,,,,,0,,0,,0
2022-12-21 08:00:00,6,6,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0,,0,,0
2022-12-21 09:00:00,5,5,0.0,0.2,0.8,0.8,-0.8,0,,0,,0
2022-12-21 11:00:00,1,1,,,,,,0,,0,,0
2022-12-21 12:00:00,2,2,,,,,,0,,0,,0
2022-12-21 13:00:00,3,3,,,,,,0,,0,,0
2022-12-21 14:00:00,2,2,,,,,,0,,0,,0
2022-12-21 15:00:00,4,4,,,,,,0,,0,,0
2022-12-21 16:00:00,1,1,,,,,,0,,0,,0
2022-12-21 17:00:00,4,1,,,,,,0,,0,,0
2022-12-21 18:00:00,2,2,,,,,,0,,0,,0
2022-12-21 19:00:00,2,2,,,,,,0,,0,,0
2022-12-21 20:00:00,3,3,,,,,,0,,0,,0
2022-12-21 21:00:00,4,4,,,,,,0,,0,,0
2022-12-21 22:00:00,1,1,,,,,,0,,0,,0
2022-12-21 23:00:00,4,4,,,,,,0,,0,,0
2022-12-22 00:00:00,3,3,,,,,,0,,0,,0
2022-12-22 01:00:00,3,3,,,,,,0,,0,,0
2022-12-22 05:00:00,1,1,,,,,,0,,0,,0
2022-12-22 07:00:00,1,1,,,,,,0,,0,,0
2022-12-22 08:00:00,1,1,,,,,,0,,0,,0
2022-12-22 09:00:00,2,1,,,,,,0,,1,1.0,0
2022-12-22 10:00:00,4,4,,,,,,0,,0,,0
2022-12-22 11:00:00,3,3,,,,,,0,,0,,0
2022-12-22 13:00:00,3,3,,,,,,0,,0,,0
2022-12-22 14:00:00,2,2,,,,,,0,,0,,0
2022-12-22 15:00:00,2,2,,,,,,0,,0,,0
2022-12-22 16:00:00,6,6,0.3333333333333333,0.16666666666666666,0.5,0.8333333333333333,-0.16666666666666669,0,,0,,0
2022-12-22 17:00:00,2,2,,,,,,0,,0,,0
2022-12-22 18:00:00,4,4,,,,,,0,,0,,0
2022-12-22 19:00:00,2,2,,,,,,0,,0,,0
2022-12-22 20:00:00,3,3,,,,,,0,,0,,0
2022-12-22 21:00:00,4,4,,,,,,0,,0,,0
2022-12-22 22:00:00,3,3,,,,,,0,,0,,0
2022-12-22 23:00:00,4,4,,,,,,0,,0,,0
2022-12-23 00:00:00,2,2,,,,,,0,,0,,0
2022-12-23 02:00:00,1,1,,,,,,0,,0,,0
2022-12-23 07:00:00,2,2,,,,,,0,,0,,0
2022-12-23 08:00:00,2,2,,,,,,0,,0,,0
2022-12-23 09:00:00,5,5,0.2,0.6,0.2,0.4,0.0,0,,0,,0
2022-12-23 10:00:00,1,1,,,,,,0,,0,,0
2022-12-23 11:00:00,6,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.8333333333333333,-0.5,0,,0,,0
2022-12-23 12:00:00,4,4,,,,,,0,,0,,0
2022-12-23 13:00:00,6,6,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,-0.33333333333333337,0,,0,,0
2022-12-23 14:00:00,2,1,,,,,,0,,1,1.0,0
2022-12-23 15:00:00,8,5,0.0,0.6,0.4,0.4,-0.4,0,,3,1.0,0
2022-12-23 16:00:00,3,3,,,,,,0,,0,,0
2022-12-23 17:00:00,7,7,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.7142857142857142,-0.14285714285714285,0,,0,,0
2022-12-23 18:00:00,3,3,,,,,,0,,0,,0
2022-12-23 19:00:00,4,4,,,,,,0,,0,,0
2022-12-23 20:00:00,7,6,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,-0.33333333333333337,0,,0,,0
2022-12-23 21:00:00,5,5,0.2,0.2,0.6,0.8,-0.39999999999999997,0,,0,,0
2022-12-23 22:00:00,8,8,0.375,0.125,0.5,0.875,-0.125,0,,0,,0
2022-12-23 23:00:00,5,4,,,,,,0,,1,1.0,0
2022-12-24 00:00:00,3,3,,,,,,0,,0,,0
2022-12-24 01:00:00,2,1,,,,,,1,0.0,0,,0
2022-12-24 02:00:00,3,3,,,,,,0,,0,,0
2022-12-24 03:00:00,1,1,,,,,,0,,0,,0
2022-12-24 06:00:00,3,3,,,,,,0,,0,,0
2022-12-24 08:00:00,2,2,,,,,,0,,0,,0
2022-12-24 09:00:00,6,6,0.3333333333333333,0.16666666666666666,0.5,0.8333333333333333,-0.16666666666666669,0,,0,,0
2022-12-24 10:00:00,4,3,,,,,,0,,1,1.0,0
2022-12-24 11:00:00,4,3,,,,,,0,,1,1.0,0
2022-12-24 12:00:00,6,5,0.2,0.6,0.2,0.4,0.0,0,,1,1.0,0
2022-12-24 13:00:00,5,5,0.0,0.0,1.0,1.0,-1.0,0,,0,,0
2022-12-24 14:00:00,6,6,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,-0.33333333333333337,0,,0,,0
2022-12-24 15:00:00,2,2,,,,,,0,,0,,0
2022-12-24 16:00:00,6,5,0.2,0.2,0.6,0.8,-0.39999999999999997,0,,1,1.0,0
2022-12-24 17:00:00,9,9,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.8888888888888888,-0.4444444444444444,0,,0,,0
2022-12-24 18:00:00,7,3,,,,,,0,,4,1.0,0
2022-12-24 19:00:00,1,1,,,,,,0,,0,,0
2022-12-24 20:00:00,5,3,,,,,,0,,2,1.0,0
2022-12-24 21:00:00,4,3,,,,,,0,,1,1.0,0
2022-12-24 22:00:00,5,5,0.2,0.0,0.8,1.0,-0.6000000000000001,0,,0,,0
2022-12-24 23:00:00,5,4,,,,,,0,,1,1.0,0
2022-12-25 00:00:00,4,4,,,,,,0,,0,,0
2022-12-25 01:00:00,1,1,,,,,,0,,0,,0
2022-12-25 02:00:00,2,2,,,,,,0,,0,,0
2022-12-25 06:00:00,4,4,,,,,,0,,0,,0
2022-12-25 08:00:00,2,2,,,,,,0,,0,,0
2022-12-25 09:00:00,2,2,,,,,,0,,0,,0
2022-12-25 10:00:00,2,2,,,,,,0,,0,,0
2022-12-25 11:00:00,6,6,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,-0.8333333333333334,0,,0,,0
2022-12-25 12:00:00,5,5,0.4,0.2,0.4,0.8,0.0,0,,0,,0
2022-12-25 13:00:00,6,6,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.6666666666666666,0,,0,,0
2022-12-25 14:00:00,7,6,0.3333333333333333,0.16666666666666666,0.5,0.8333333333333333,-0.16666666666666669,0,,1,1.0,0
2022-12-25 15:00:00,6,6,0.5,0.0,0.5,1.0,0.0,0,,0,,0
2022-12-25 16:00:00,7,5,0.4,0.0,0.6,1.0,-0.19999999999999996,0,,2,1.0,0
2022-12-25 17:00:00,7,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5714285714285714,-0.2857142857142857,0,,0,,0
2022-12-25 18:00:00,3,3,,,,,,0,,0,,0
2022-12-25 19:00:00,5,5,0.0,0.2,0.8,0.8,-0.8,0,,0,,0
2022-12-25 20:00:00,4,4,,,,,,0,,0,,0
2022-12-25 21:00:00,5,5,0.2,0.0,0.8,1.0,-0.6000000000000001,0,,0,,0
2022-12-25 22:00:00,10,10,0.3,0.0,0.7,1.0,-0.39999999999999997,0,,0,,0
2022-12-25 23:00:00,8,8,0.375,0.125,0.5,0.875,-0.125,0,,0,,0
2022-12-26 00:00:00,4,4,,,,,,0,,0,,0
2022-12-26 01:00:00,6,6,0.16666666666666666,0.0,0.8333333333333334,1.0,-0.6666666666666667,0,,0,,0
2022-12-26 02:00:00,2,2,,,,,,0,,0,,0
2022-12-26 03:00:00,2,2,,,,,,0,,0,,0
2022-12-26 05:00:00,1,1,,,,,,0,,0,,0
2022-12-26 07:00:00,1,1,,,,,,0,,0,,0
2022-12-26 08:00:00,2,2,,,,,,0,,0,,0
2022-12-26 09:00:00,3,2,,,,,,0,,1,1.0,0
2022-12-26 10:00:00,7,7,0.42857142857142855,0.0,0.5714285714285714,1.0,-0.14285714285714285,0,,0,,0
2022-12-26 11:00:00,9,9,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.8888888888888888,-0.22222222222222227,0,,0,,0
2022-12-26 12:00:00,6,6,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,-0.8333333333333334,0,,0,,0
2022-12-26 13:00:00,6,6,0.16666666666666666,0.0,0.8333333333333334,1.0,-0.6666666666666667,0,,0,,0
2022-12-26 14:00:00,4,4,,,,,,0,,0,,0
2022-12-26 15:00:00,14,14,0.21428571428571427,0.35714285714285715,0.42857142857142855,0.6428571428571428,-0.21428571428571427,0,,0,,0
2022-12-26 16:00:00,9,8,0.25,0.0,0.75,1.0,-0.5,0,,1,1.0,0
2022-12-26 17:00:00,3,3,,,,,,0,,0,,0
2022-12-26 18:00:00,10,8,0.0,0.25,0.75,0.75,-0.75,0,,2,1.0,0
2022-12-26 19:00:00,4,4,,,,,,0,,0,,0
2022-12-26 20:00:00,7,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.8571428571428571,-0.2857142857142857,0,,0,,0
2022-12-26 21:00:00,6,6,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.33333333333333337,0,,0,,0
2022-12-26 22:00:00,4,3,,,,,,0,,1,1.0,0
2022-12-26 23:00:00,9,9,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.8888888888888888,-0.4444444444444444,0,,0,,0
2022-12-27 00:00:00,6,5,0.0,0.0,1.0,1.0,-1.0,0,,1,1.0,0
2022-12-27 01:00:00,6,5,0.2,0.0,0.8,1.0,-0.6000000000000001,0,,1,1.0,0
2022-12-27 03:00:00,2,2,,,,,,0,,0,,0
2022-12-27 04:00:00,1,1,,,,,,0,,0,,0
2022-12-27 05:00:00,5,5,0.0,0.2,0.8,0.8,-0.8,0,,0,,0
2022-12-27 07:00:00,1,1,,,,,,0,,0,,0
2022-12-27 08:00:00,4,4,,,,,,0,,0,,0
2022-12-27 09:00:00,2,2,,,,,,0,,0,,0
2022-12-27 10:00:00,2,2,,,,,,0,,0,,0
2022-12-27 11:00:00,4,4,,,,,,0,,0,,0
2022-12-27 12:00:00,3,3,,,,,,0,,0,,0
2022-12-27 13:00:00,5,4,,,,,,0,,1,1.0,0
2022-12-27 14:00:00,7,6,0.0,0.5,0.5,0.5,-0.5,0,,1,1.0,0
2022-12-27 15:00:00,10,10,0.2,0.3,0.5,0.7,-0.3,0,,0,,0
2022-12-27 16:00:00,8,5,0.0,0.2,0.8,0.8,-0.8,0,,3,0.6666666666666666,0
2022-12-27 17:00:00,12,11,0.0,0.18181818181818182,0.8181818181818182,0.8181818181818182,-0.8181818181818182,0,,1,1.0,0
2022-12-27 18:00:00,4,4,,,,,,0,,0,,0
