state,side_col,term,term_type,coef,std_err,z_value,p_value,odds_ratio
M,mainstream_risk_ratio,z_active_days,control,1.9447937525176167,0.20822973300230702,9.339654450289622,0.0,6.992189584807567
M,mainstream_risk_ratio,z_n_posts,control,0.26559889756279254,0.22916722912544582,1.1589741630004353,0.24646671675518106,1.3042118312159003
L,mainstream_risk_ratio,Intercept,intercept,-3.453494575914452,0.250802024615149,-13.769803418508182,0.0,0.03163489245601447
L,mainstream_risk_ratio,C(time_fe)[T.2022Q1],time_fe,-0.6889920516216078,1.6192586962812745,-0.42549844148061067,0.6704733575044921,0.5020818867277327
L,mainstream_risk_ratio,C(time_fe)[T.2022Q2],time_fe,-1.1238018725527563,1.4165809340990947,-0.7933199194633115,0.42759145415529143,0.32504167550422897
L,mainstream_risk_ratio,C(time_fe)[T.2022Q3],time_fe,-0.8595500922958604,1.5290511004059828,-0.5621460865942537,0.574016490498626,0.4233525090326942
L,mainstream_risk_ratio,C(time_fe)[T.2022Q4],time_fe,-1.4647392417660352,1.3000631215299603,-1.1266677882857552,0.2598829664166109,0.2311382548230363
L,mainstream_risk_ratio,C(time_fe)[T.2023Q1],time_fe,0.240786608311798,0.581158983870044,0.41432140772969883,0.6786387378078786,1.2722495188669383
L,mainstream_risk_ratio,C(time_fe)[T.2023Q2],time_fe,-1.4810499799061358,1.3072659724730764,-1.1329369930009698,0.25724071361809364,0.22739879882169767
L,mainstream_risk_ratio,C(time_fe)[T.2023Q3],time_fe,0.1824590071298941,0.3388535206485636,0.5384598241171249,0.5902596345701512,1.2001649517392037
L,mainstream_risk_ratio,C(time_fe)[T.2023Q4],time_fe,-0.4315815828924488,0.9179735952879875,-0.4701459661887689,0.6382507355041018,0.6494810738321384
L,mainstream_risk_ratio,C(time_fe)[T.2024Q2],time_fe,-1.1020512131072733,1.5163666161497564,-0.7267709545766171,0.467366278861838,0.33218899396302454
L,mainstream_risk_ratio,C(time_fe)[T.2024Q3],time_fe,2.578640228667524,1.0517391960408102,2.45178675319377,0.014214887529062192,13.179205264599561
L,mainstream_risk_ratio,C(time_fe)[T.2024Q4],time_fe,1.2513040472267232,0.7937784993434343,1.5763894439843438,0.1149360796156631,3.494897498538731
L,mainstream_risk_ratio,mainstream_risk_ratio,side_risk_ratio,0.7819487261861072,0.2898468830530926,2.697799327525886,0.006979950232024246,2.1857275024254412
L,mainstream_risk_ratio,z_n_total_interactions,control,1.5200200488161089,0.46282822733033835,3.2841991025132784,0.0010227264264857094,4.572316863763225
L,mainstream_risk_ratio,z_active_days,control,-0.6156874732385732,0.32794481825472976,-1.8774118051785789,0.06046167474706943,0.5402693468915436
L,mainstream_risk_ratio,z_n_posts,control,-0.1241191879809089,0.3663283000757046,-0.33881954507816814,0.7347456764333593,0.8832745588974387
H,wemedia_risk_ratio,Intercept,intercept,-1.5078689884849277,0.4028602799787824,-3.742908058755118,0.0001819027994234279,0.2213812416220076
H,wemedia_risk_ratio,C(time_fe)[T.2023Q2],time_fe,-0.4801380991584671,1.7223408256565316,-0.27877066606456674,0.7804208274592737,0.6186979442407132
H,wemedia_risk_ratio,C(time_fe)[T.2023Q3],time_fe,-1.094282735028316,0.6124260719457835,-1.7867997218857627,0.07396986433235431,0.33477964656602643
H,wemedia_risk_ratio,C(time_fe)[T.2023Q4],time_fe,0.0066318316570948945,0.9199052304887932,0.007209255298582289,0.9942478963284458,1.0066538709460062
H,wemedia_risk_ratio,C(time_fe)[T.2024Q3],time_fe,0.46922186846945557,0.8494814380442355,0.5523627091249304,0.5806998744221705,1.5987496715504999
H,wemedia_risk_ratio,C(time_fe)[T.2024Q4],time_fe,0.8931645946860068,1.3443051611409516,0.6644061337441802,0.506430408131139,2.4428480560139394
H,wemedia_risk_ratio,C(time_fe)[T.2025Q2],time_fe,0.7364979302333609,1.0222171885293578,0.7204906535498046,0.47122295229773625,2.0886082398984196
H,wemedia_risk_ratio,wemedia_risk_ratio,side_risk_ratio,-0.48327644088412164,0.48789969459601656,-0.990524171744516,0.321917980464979,0.6167593023183147
H,wemedia_risk_ratio,z_n_total_interactions,control,1.6143948270130672,0.44838140363438506,3.6004946100072024,0.0003176124132862057,5.02484610202306
H,wemedia_risk_ratio,z_active_days,control,-1.6132410136315445,0.4115491075323128,-3.919923489336885,8.857708477028048e-05,0.1992408242865765
H,wemedia_risk_ratio,z_n_posts,control,-0.9659225423514236,0.4144448391151534,-2.3306419846213653,0.019772245690687473,0.3806318886769799
M,wemedia_risk_ratio,Intercept,intercept,1.3626796633969829,0.39833572122902244,3.4209326223432335,0.0006240679118698633,3.9066477893716645
M,wemedia_risk_ratio,C(time_fe)[T.2023Q2],time_fe,0.4553024662853933,1.7349262265577212,0.2624333296227598,0.7929873795416378,1.5766501944483466
M,wemedia_risk_ratio,C(time_fe)[T.2023Q3],time_fe,0.9488985192915124,0.5937673771381947,1.598098103444076,0.11002114566116394,2.582863118001331
M,wemedia_risk_ratio,C(time_fe)[T.2023Q4],time_fe,0.010984136274053315,0.9216149287738393,0.011918357582018703,0.9904907516228054,1.0110446833817233
M,wemedia_risk_ratio,C(time_fe)[T.2024Q3],time_fe,-0.4366312637558572,0.8499205771117484,-0.5137318421441731,0.6074394862659775,0.6462096684106753
M,wemedia_risk_ratio,C(time_fe)[T.2024Q4],time_fe,-0.9157767765043816,1.3495566504936494,-0.6785760169233377,0.49740654316436617,0.40020563498698575
M,wemedia_risk_ratio,C(time_fe)[T.2025Q2],time_fe,-0.7258010678587566,1.0233148652061996,-0.7092646579628319,0.47816025591992717,0.4839367474663701
M,wemedia_risk_ratio,wemedia_risk_ratio,side_risk_ratio,0.5654138230638583,0.4823094796056351,1.172305017778573,0.24107461776234484,1.7601760334670444
M,wemedia_risk_ratio,z_n_total_interactions,control,-1.9039420159110934,0.4472747298253702,-4.256761871287589,2.0740906410798843e-05,0.1489801779303339
M,wemedia_risk_ratio,z_active_days,control,1.6957622703120092,0.40642563367546314,4.172380208838157,3.014340862317333e-05,5.450799364537491
M,wemedia_risk_ratio,z_n_posts,control,1.1319930631386883,0.41025107484559814,2.7592689758697757,0.005793083151276246,3.1018324915111317
L,wemedia_risk_ratio,Intercept,intercept,-2.2226835877780724,0.8637737848278307,-2.573224178389603,0.010075592136840505,0.10831803748036209
L,wemedia_risk_ratio,C(time_fe)[T.2023Q2],time_fe,-0.2814040104147246,1.8254444539645918,-0.1541564356031526,0.8774863908645132,0.7547233577804936
L,wemedia_risk_ratio,C(time_fe)[T.2023Q3],time_fe,-0.07644209250440273,1.0229524997187875,-0.07472692282918011,0.940431986237009,0.9264065586193172
L,wemedia_risk_ratio,C(time_fe)[T.2023Q4],time_fe,-0.4778810431439311,1.7344131272332286,-0.2755289588393838,0.7829098805324215,0.6200959572602983
L,wemedia_risk_ratio,C(time_fe)[T.2024Q3],time_fe,-0.49506530510656244,1.7330703914342178,-0.28565793262261363,0.7751401275194454,0.6095311005030585
L,wemedia_risk_ratio,C(time_fe)[T.2024Q4],time_fe,-0.15468385055123599,1.9031669566747882,-0.08127707871804347,0.9352216022046609,0.8566859754739503
L,wemedia_risk_ratio,C(time_fe)[T.2025Q2],time_fe,-0.3669831000136591,1.789257424657143,-0.2051035781416306,0.8374912009113524,0.6928213536168669
L,wemedia_risk_ratio,wemedia_risk_ratio,side_risk_ratio,-1.7078628505100217,1.0810955029556568,-1.5797520624596224,0.11416365767500536,0.18125274319189996
L,wemedia_risk_ratio,z_n_total_interactions,control,2.506317858208011,1.1800572086458805,2.1238952144396617,0.03367890665750717,12.25970487715349
L,wemedia_risk_ratio,z_active_days,control,0.08766496791680227,0.9918379843857216,0.08838637892165031,0.9295695869703284,1.091622332251924
L,wemedia_risk_ratio,z_n_posts,control,0.4303631236546697,1.0359627024070812,0.41542337639638177,0.6778319968596773,1.5378158394811268
