state,term,term_type,coef,std_err,z_value,p_value,odds_ratio,interaction_group,interaction_env
H,"C(exposure_group, Treatment(reference='dual'))[T.mainstream_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,-0.878277847741627,0.5620385306800891,-1.562664834880405,0.11813144971624823,0.4154978464462315,mainstream_only,risk
H,"C(exposure_group, Treatment(reference='dual'))[T.wemedia_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,0.7018652210929468,0.1817218994579938,3.8623040106136877,0.00011232266797578383,2.0175123066482867,wemedia_only,risk
M,"C(exposure_group, Treatment(reference='dual'))[T.mainstream_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,1.1482273228417197,0.5184311189621226,2.2148117287797513,0.026772989842632988,3.1525994124544527,mainstream_only,risk
M,"C(exposure_group, Treatment(reference='dual'))[T.wemedia_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,-0.037930217233977284,0.1519554067702503,-0.24961413377890565,0.8028857673503256,0.9627801240071854,wemedia_only,risk
L,"C(exposure_group, Treatment(reference='dual'))[T.mainstream_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,-1.0535902604637848,0.8640758342292414,-1.2193261502372543,0.22272042713048634,0.34868363409264486,mainstream_only,risk
L,"C(exposure_group, Treatment(reference='dual'))[T.wemedia_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,-0.2970460961288674,0.20047394529701357,-1.4817192113856825,0.13841502311167542,0.7430097616988094,wemedia_only,risk
