user_name,exposure_group,prev_time,curr_time,transition,env_type,env_risk_ratio,next_state,gap_days,time_fe,n_posts,n_total_interactions,active_days,z_n_total_interactions,z_active_days,z_n_posts
-食品与养生-,mainstream_only,2023-02-02 22:03:00,2023-02-07 12:51:00,M->M,risk,1.0,M,4.616666666666666,2023Q1,7,8,7,-0.6126562509298796,-1.003194790046908,-1.0290822867454752
-食品与养生-,mainstream_only,2023-02-07 12:51:00,2023-02-08 22:28:00,M->M,risk,1.0,M,1.4006944444444445,2023Q1,7,8,7,-0.6126562509298796,-1.003194790046908,-1.0290822867454752
2024来了,wemedia_only,2022-03-14 14:35:00,2022-03-14 14:38:00,M->M,risk,1.0,M,0.0020833333333333333,2022Q1,2,2,1,-0.799708787445669,-1.1144764146185826,-1.1022771194211685
21世纪经济报道,mainstream_only,2025-05-15 23:31:00,2025-05-21 07:18:00,M->M,norisk,0.0,M,5.324305555555555,2025Q2,11,1,11,-0.8308842101983005,-0.9290070403324584,-0.9705264206049204
21世纪经济报道,mainstream_only,2025-05-21 07:18:00,2025-05-24 13:07:00,M->M,norisk,0.0,M,3.2423611111111112,2025Q2,11,1,11,-0.8308842101983005,-0.9290070403324584,-0.9705264206049204
ATAO颜值上分中,wemedia_only,2023-02-28 18:17:00,2023-03-02 19:57:00,H->H,risk,1.0,H,2.0694444444444446,2023Q1,2,3,2,-0.7685333646930373,-1.0959294771899701,-1.1022771194211685
Apocalypse-锐,wemedia_only,2023-06-28 18:01:00,2023-07-04 22:16:00,M->M,risk,1.0,M,6.177083333333333,2023Q3,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2023-09-11 07:41:00,2023-09-16 19:19:00,M->M,norisk,0.0,M,5.4847222222222225,2023Q3,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2023-09-16 19:19:00,2023-09-21 23:44:00,M->M,risk,1.0,M,5.184027777777778,2023Q3,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2023-09-21 23:44:00,2023-09-25 18:11:00,M->L,norisk,0.0,L,3.76875,2023Q3,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2023-10-16 21:36:00,2023-10-17 22:13:00,M->M,norisk,0.0,M,1.0256944444444445,2023Q4,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2023-11-23 19:20:00,2023-11-24 23:26:00,M->M,norisk,0.0,M,1.1708333333333334,2023Q4,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2023-12-06 22:05:00,2023-12-06 22:07:00,M->M,risk,1.0,M,0.001388888888888889,2023Q4,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2023-12-14 17:20:00,2023-12-14 21:52:00,M->M,norisk,0.0,M,0.18888888888888888,2023Q4,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2023-12-14 21:52:00,2023-12-18 19:34:00,M->M,norisk,0.0,M,3.904166666666667,2023Q4,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2023-12-18 19:34:00,2023-12-21 18:01:00,M->H,risk,1.0,H,2.935416666666667,2023Q4,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2023-12-21 18:01:00,2023-12-21 22:20:00,H->H,risk,1.0,H,0.1798611111111111,2023Q4,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2023-12-31 11:13:00,2024-01-04 10:57:00,H->M,risk,1.0,M,3.988888888888889,2024Q1,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-01-04 10:57:00,2024-01-07 20:24:00,M->M,risk,1.0,M,3.39375,2024Q1,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-03-03 17:59:00,2024-03-09 19:30:00,M->M,norisk,0.0,M,6.063194444444444,2024Q1,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-03-09 19:30:00,2024-03-12 17:18:00,M->M,norisk,0.0,M,2.908333333333333,2024Q1,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-03-12 17:18:00,2024-03-15 17:58:00,M->M,risk,1.0,M,3.0277777777777777,2024Q1,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-03-24 14:52:00,2024-03-25 22:16:00,M->M,risk,1.0,M,1.3083333333333333,2024Q1,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-04-09 23:26:00,2024-04-11 17:52:00,M->M,norisk,0.0,M,1.7680555555555555,2024Q2,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-05-19 21:24:00,2024-05-20 16:12:00,M->L,norisk,0.0,L,0.7833333333333333,2024Q2,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-05-20 16:12:00,2024-05-21 22:36:00,L->M,risk,1.0,M,1.2666666666666666,2024Q2,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-05-21 22:36:00,2024-05-22 16:56:00,M->M,risk,1.0,M,0.7638888888888888,2024Q2,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-06-19 19:31:00,2024-06-23 16:42:00,M->M,risk,1.0,M,3.8826388888888888,2024Q2,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-06-23 16:42:00,2024-06-29 21:14:00,M->M,risk,1.0,M,6.188888888888889,2024Q2,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-07-07 17:19:00,2024-07-08 11:52:00,M->M,norisk,0.0,M,0.7729166666666667,2024Q3,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-07-08 11:52:00,2024-07-08 12:03:00,M->M,norisk,0.0,M,0.007638888888888889,2024Q3,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-07-08 12:03:00,2024-07-11 17:00:00,M->M,norisk,0.0,M,3.20625,2024Q3,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-08-16 16:23:00,2024-08-20 17:39:00,M->M,norisk,0.0,M,4.052777777777778,2024Q3,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-10-12 16:31:00,2024-10-13 22:07:00,M->M,risk,1.0,M,1.2333333333333334,2024Q4,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-10-13 22:07:00,2024-10-16 14:58:00,M->M,risk,1.0,M,2.7020833333333334,2024Q4,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-10-16 14:58:00,2024-10-21 15:45:00,M->M,norisk,0.0,M,5.032638888888889,2024Q4,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-10-21 15:45:00,2024-10-23 14:09:00,M->M,risk,1.0,M,1.9333333333333333,2024Q4,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-10-23 14:09:00,2024-10-23 15:54:00,M->M,norisk,0.5,M,0.07291666666666667,2024Q4,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-12-17 18:14:00,2024-12-18 23:14:00,M->M,norisk,0.0,M,1.2083333333333333,2024Q4,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-12-18 23:14:00,2024-12-19 22:15:00,M->M,risk,1.0,M,0.9590277777777778,2024Q4,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2024-12-19 22:15:00,2024-12-21 22:56:00,M->M,risk,1.0,M,2.0284722222222222,2024Q4,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-01-12 22:54:00,2025-01-14 11:52:00,M->M,norisk,0.0,M,1.5402777777777779,2025Q1,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-03-05 15:39:00,2025-03-10 13:28:00,M->H,risk,1.0,H,4.909027777777778,2025Q1,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-03-17 23:28:00,2025-03-20 14:16:00,M->M,norisk,0.0,M,2.6166666666666667,2025Q1,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-03-20 14:16:00,2025-03-26 14:36:00,M->H,norisk,0.0,H,6.013888888888889,2025Q1,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-03-26 14:36:00,2025-03-30 20:10:00,H->M,risk,1.0,M,4.231944444444444,2025Q1,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-04-07 16:59:00,2025-04-08 17:18:00,M->M,norisk,0.0,M,1.0131944444444445,2025Q2,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-05-06 16:10:00,2025-05-13 14:55:00,M->M,risk,1.0,M,6.947916666666667,2025Q2,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-05-13 14:55:00,2025-05-20 07:14:00,M->H,norisk,0.0,H,6.679861111111111,2025Q2,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-05-20 07:14:00,2025-05-21 12:31:00,H->M,risk,1.0,M,1.2201388888888889,2025Q2,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-05-21 12:31:00,2025-05-25 16:02:00,M->M,norisk,0.0,M,4.146527777777778,2025Q2,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-05-25 16:02:00,2025-05-27 17:40:00,M->M,risk,1.0,M,2.0680555555555555,2025Q2,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-05-27 17:40:00,2025-05-28 14:12:00,M->H,norisk,0.0,H,0.8555555555555555,2025Q2,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-06-18 07:26:00,2025-06-23 17:10:00,M->M,risk,1.0,M,5.405555555555556,2025Q2,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-06-23 17:10:00,2025-06-25 17:07:00,M->M,norisk,0.0,M,1.9979166666666666,2025Q2,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-06-25 17:07:00,2025-06-30 16:55:00,M->M,risk,1.0,M,4.991666666666666,2025Q2,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-06-30 16:55:00,2025-07-01 17:14:00,M->M,norisk,0.0,M,1.0131944444444445,2025Q3,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-07-01 17:14:00,2025-07-05 21:58:00,M->M,norisk,0.0,M,4.197222222222222,2025Q3,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-07-05 21:58:00,2025-07-06 23:29:00,M->M,risk,1.0,M,1.0631944444444446,2025Q3,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-07-06 23:29:00,2025-07-07 08:32:00,M->M,norisk,0.0,M,0.3770833333333333,2025Q3,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Apocalypse-锐,wemedia_only,2025-07-07 08:32:00,2025-07-10 14:43:00,M->H,norisk,0.0,H,3.2576388888888888,2025Q3,93,11,88,-0.519129982671985,0.4991071416706973,0.22986883527644944
Creamy蕉,wemedia_only,2022-09-07 18:08:00,2022-09-07 18:25:00,H->H,risk,1.0,H,0.011805555555555555,2022Q3,9,5,8,-0.7061825191877743,-0.9846478526182957,-0.9998043536751978
Creamy蕉,wemedia_only,2022-09-07 18:25:00,2022-09-09 03:49:00,H->H,risk,1.0,H,1.3916666666666666,2022Q3,9,5,8,-0.7061825191877743,-0.9846478526182957,-0.9998043536751978
Dr嘚嘚,wemedia_only,2023-02-07 16:20:00,2023-02-12 16:55:00,M->M,norisk,0.0,M,5.024305555555555,2023Q1,18,2,15,-0.799708787445669,-0.8548192906180088,-0.8680536548589499
Dr嘚嘚,wemedia_only,2023-03-12 11:40:00,2023-03-12 12:17:00,M->M,risk,1.0,M,0.025694444444444443,2023Q1,18,2,15,-0.799708787445669,-0.8548192906180088,-0.8680536548589499
Dr嘚嘚,wemedia_only,2023-03-12 12:17:00,2023-03-12 21:51:00,M->M,risk,1.0,M,0.39861111111111114,2023Q1,18,2,15,-0.799708787445669,-0.8548192906180088,-0.8680536548589499
Dr嘚嘚,wemedia_only,2023-03-28 17:25:00,2023-03-28 17:56:00,M->M,norisk,0.0,M,0.021527777777777778,2023Q1,18,2,15,-0.799708787445669,-0.8548192906180088,-0.8680536548589499
Dr嘚嘚,wemedia_only,2023-11-21 12:43:00,2023-11-23 18:27:00,M->M,risk,1.0,M,2.238888888888889,2023Q4,18,2,15,-0.799708787445669,-0.8548192906180088,-0.8680536548589499
FLOOR_Ning,wemedia_only,2020-03-18 19:27:00,2020-03-18 19:30:00,M->M,risk,1.0,M,0.0020833333333333333,2020Q1,6,10,1,-0.5503054054246165,-1.1144764146185826,-1.0437212532806137
FLOOR_Ning,wemedia_only,2020-03-18 19:30:00,2020-03-18 19:41:00,M->M,risk,1.0,M,0.007638888888888889,2020Q1,6,10,1,-0.5503054054246165,-1.1144764146185826,-1.0437212532806137
FLOOR_Ning,wemedia_only,2020-03-18 19:41:00,2020-03-18 20:03:00,M->M,risk,1.0,M,0.015277777777777777,2020Q1,6,10,1,-0.5503054054246165,-1.1144764146185826,-1.0437212532806137
FLOOR_Ning,wemedia_only,2020-03-18 20:03:00,2020-03-18 22:48:00,M->M,risk,1.0,M,0.11458333333333333,2020Q1,6,10,1,-0.5503054054246165,-1.1144764146185826,-1.0437212532806137
FLOOR_Ning,wemedia_only,2020-03-18 22:48:00,2020-03-18 23:44:00,M->M,risk,1.0,M,0.03888888888888889,2020Q1,6,10,1,-0.5503054054246165,-1.1144764146185826,-1.0437212532806137
FrancesCJ,mainstream_only,2022-12-01 17:15:00,2022-12-01 18:00:00,M->M,norisk,0.0,M,0.03125,2022Q4,2,1,1,-0.8308842101983005,-1.1144764146185826,-1.1022771194211685
IssacOnly,wemedia_only,2023-02-08 02:02:00,2023-02-11 00:02:00,L->M,risk,1.0,M,2.9166666666666665,2023Q1,5,10,4,-0.5503054054246165,-1.0588356023327454,-1.0583602198157525
IssacOnly,wemedia_only,2023-02-11 00:02:00,2023-02-11 20:03:00,M->M,norisk,0.0,M,0.8340277777777778,2023Q1,5,10,4,-0.5503054054246165,-1.0588356023327454,-1.0583602198157525
IssacOnly,wemedia_only,2023-02-11 20:03:00,2023-02-18 15:59:00,M->M,norisk,0.0,M,6.830555555555556,2023Q1,5,10,4,-0.5503054054246165,-1.0588356023327454,-1.0583602198157525
Kathy_run,mainstream_only,2022-03-14 15:48:00,2022-03-14 16:02:00,M->M,risk,1.0,M,0.009722222222222222,2022Q1,2,1,1,-0.8308842101983005,-1.1144764146185826,-1.1022771194211685
MaoTaiPianzhi茅台片仔癀,dual,2023-07-22 17:17:00,2023-07-23 10:45:00,M->M,risk,1.0,M,0.7277777777777777,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-07-23 10:45:00,2023-07-23 10:48:00,M->L,risk,0.6666666666666666,L,0.0020833333333333333,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-07-23 10:48:00,2023-07-23 21:08:00,L->M,risk,0.6666666666666666,M,0.4305555555555556,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-07-23 21:08:00,2023-07-24 09:37:00,M->M,risk,0.6666666666666666,M,0.5201388888888889,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-07-24 09:37:00,2023-07-26 11:13:00,M->H,risk,1.0,H,2.066666666666667,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-07-28 05:23:00,2023-07-28 05:43:00,M->M,risk,1.0,M,0.013888888888888888,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-07-28 05:43:00,2023-07-31 07:57:00,M->L,risk,1.0,L,3.0930555555555554,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-07-31 07:57:00,2023-07-31 17:19:00,L->M,norisk,0.5,M,0.3902777777777778,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-07-31 17:19:00,2023-08-01 17:40:00,M->M,norisk,0.5,M,1.0145833333333334,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-04 04:55:00,2023-08-04 07:34:00,M->M,norisk,0.5,M,0.11041666666666666,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-04 07:34:00,2023-08-05 00:43:00,M->H,norisk,0.5,H,0.7145833333333333,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-05 00:43:00,2023-08-05 19:09:00,H->H,risk,1.0,H,0.7680555555555556,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-05 19:09:00,2023-08-06 00:51:00,H->M,risk,1.0,M,0.2375,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-06 00:51:00,2023-08-06 00:51:00,M->H,risk,1.0,H,0.0,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-06 00:51:00,2023-08-07 07:41:00,H->M,risk,1.0,M,1.2847222222222223,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-07 07:41:00,2023-08-09 14:27:00,M->H,norisk,0.5,H,2.2819444444444446,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-09 14:27:00,2023-08-15 14:23:00,H->M,norisk,0.5,M,5.997222222222222,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-15 14:23:00,2023-08-16 17:06:00,M->M,risk,1.0,M,1.1131944444444444,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-16 17:06:00,2023-08-16 17:10:00,M->M,risk,1.0,M,0.002777777777777778,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-16 17:10:00,2023-08-16 17:19:00,M->M,risk,1.0,M,0.00625,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-16 17:19:00,2023-08-17 05:25:00,M->M,risk,1.0,M,0.5041666666666667,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-18 15:39:00,2023-08-18 21:46:00,M->H,risk,0.6666666666666666,H,0.2548611111111111,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-18 21:46:00,2023-08-18 21:49:00,H->L,risk,0.6666666666666666,L,0.0020833333333333333,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-18 21:49:00,2023-08-19 23:48:00,L->M,risk,0.6666666666666666,M,1.082638888888889,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-19 23:48:00,2023-08-20 04:21:00,M->L,risk,1.0,L,0.18958333333333333,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-20 04:21:00,2023-08-20 17:18:00,L->H,risk,1.0,H,0.5395833333333333,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-20 17:18:00,2023-08-21 17:13:00,H->M,risk,1.0,M,0.9965277777777778,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-08-23 18:22:00,2023-08-29 14:29:00,M->M,risk,1.0,M,5.8381944444444445,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-09-07 12:18:00,2023-09-07 12:18:00,M->L,norisk,0.0,L,0.0,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
MaoTaiPianzhi茅台片仔癀,dual,2023-09-22 00:06:00,2023-09-23 12:13:00,M->M,risk,1.0,M,1.5048611111111112,2023Q3,60,80,39,1.6319741872595923,-0.4096927923313109,-0.25321706038312625
NOSTUPID3,wemedia_only,2023-02-13 15:27:00,2023-02-13 21:20:00,H->M,norisk,0.5,M,0.24513888888888888,2023Q1,33,19,26,-0.2697266006509325,-0.6508029789032722,-0.64846915683187
NOSTUPID3,wemedia_only,2023-02-13 21:20:00,2023-02-14 19:58:00,M->M,norisk,0.5,M,0.9430555555555555,2023Q1,33,19,26,-0.2697266006509325,-0.6508029789032722,-0.64846915683187
NOSTUPID3,wemedia_only,2023-03-01 10:23:00,2023-03-02 14:13:00,H->M,risk,1.0,M,1.1597222222222223,2023Q1,33,19,26,-0.2697266006509325,-0.6508029789032722,-0.64846915683187
NOSTUPID3,wemedia_only,2023-08-13 14:35:00,2023-08-15 07:28:00,M->M,risk,1.0,M,1.7034722222222223,2023Q3,33,19,26,-0.2697266006509325,-0.6508029789032722,-0.64846915683187
NOSTUPID3,wemedia_only,2023-12-09 12:22:00,2023-12-11 03:29:00,H->M,risk,1.0,M,1.6298611111111112,2023Q4,33,19,26,-0.2697266006509325,-0.6508029789032722,-0.64846915683187
NOSTUPID3,wemedia_only,2024-02-22 10:14:00,2024-02-22 10:38:00,M->H,risk,1.0,H,0.016666666666666666,2024Q1,33,19,26,-0.2697266006509325,-0.6508029789032722,-0.64846915683187
NOSTUPID3,wemedia_only,2024-03-09 16:45:00,2024-03-11 13:24:00,H->H,risk,1.0,H,1.8604166666666666,2024Q1,33,19,26,-0.2697266006509325,-0.6508029789032722,-0.64846915683187
NOSTUPID3,wemedia_only,2024-03-11 13:24:00,2024-03-16 23:49:00,H->M,risk,1.0,M,5.434027777777778,2024Q1,33,19,26,-0.2697266006509325,-0.6508029789032722,-0.64846915683187
NOSTUPID3,wemedia_only,2024-06-16 10:16:00,2024-06-20 02:00:00,H->H,risk,1.0,H,3.6555555555555554,2024Q2,33,19,26,-0.2697266006509325,-0.6508029789032722,-0.64846915683187
NOSTUPID3,wemedia_only,2024-11-16 20:59:00,2024-11-16 21:34:00,H->H,norisk,0.5,H,0.024305555555555556,2024Q4,33,19,26,-0.2697266006509325,-0.6508029789032722,-0.64846915683187
NOSTUPID3,wemedia_only,2024-11-16 21:34:00,2024-11-17 19:57:00,H->M,norisk,0.5,M,0.9326388888888889,2024Q4,33,19,26,-0.2697266006509325,-0.6508029789032722,-0.64846915683187
NOSTUPID3,wemedia_only,2024-11-17 19:57:00,2024-11-17 22:44:00,M->H,norisk,0.0,H,0.11597222222222223,2024Q4,33,19,26,-0.2697266006509325,-0.6508029789032722,-0.64846915683187
NOSTUPID3,wemedia_only,2024-11-17 22:44:00,2024-11-19 07:40:00,H->M,norisk,0.0,M,1.3722222222222222,2024Q4,33,19,26,-0.2697266006509325,-0.6508029789032722,-0.64846915683187
NOSTUPID3,wemedia_only,2024-11-19 07:40:00,2024-11-19 16:34:00,M->M,risk,1.0,M,0.37083333333333335,2024Q4,33,19,26,-0.2697266006509325,-0.6508029789032722,-0.64846915683187
NOSTUPID3,wemedia_only,2024-11-19 16:34:00,2024-11-19 17:40:00,M->M,risk,1.0,M,0.04583333333333333,2024Q4,33,19,26,-0.2697266006509325,-0.6508029789032722,-0.64846915683187
NOSTUPID3,wemedia_only,2024-11-19 17:40:00,2024-11-19 19:27:00,M->L,risk,1.0,L,0.07430555555555556,2024Q4,33,19,26,-0.2697266006509325,-0.6508029789032722,-0.64846915683187
NOSTUPID3,wemedia_only,2024-11-19 19:27:00,2024-11-20 11:48:00,L->M,risk,1.0,M,0.68125,2024Q4,33,19,26,-0.2697266006509325,-0.6508029789032722,-0.64846915683187
NOSTUPID3,wemedia_only,2024-11-20 11:48:00,2024-11-24 12:48:00,M->H,risk,1.0,H,4.041666666666667,2024Q4,33,19,26,-0.2697266006509325,-0.6508029789032722,-0.64846915683187
dingxiang50,mainstream_only,2023-08-12 19:25:00,2023-08-13 19:10:00,H->M,risk,1.0,M,0.9895833333333334,2023Q3,22,7,18,-0.6438316736825112,-0.7991784783321716,-0.8094977887183953
dingxiang50,mainstream_only,2023-08-13 19:10:00,2023-08-19 13:28:00,M->M,risk,1.0,M,5.7625,2023Q3,22,7,18,-0.6438316736825112,-0.7991784783321716,-0.8094977887183953
dingxiang50,mainstream_only,2023-08-19 13:28:00,2023-08-19 13:28:00,M->M,risk,1.0,M,0.0,2023Q3,22,7,18,-0.6438316736825112,-0.7991784783321716,-0.8094977887183953
dingxiang50,mainstream_only,2023-08-19 13:28:00,2023-08-19 13:28:00,M->M,risk,1.0,M,0.0,2023Q3,22,7,18,-0.6438316736825112,-0.7991784783321716,-0.8094977887183953
