mid,user_name,user_link,verify_typ,weibo_link,publish_time,content,image_urls,video_preview_url,video_download_url,forward_num,comment_num,like_num,source,location_url,location_name,publish_location,origin_weibo_user_name,origin_weibo_content,origin_weibo_info
4575233841046747,G朵朵芃蓁,https://weibo.com/1962288787,黄V认证,https://weibo.com/1962288787/JvzaU4oj1,2020-11-25 19:36,【新冠病毒后遗症最可怕】           新冠病毒是肺部感染，最可怕应该是呼吸困难，什么叫做死亡？停止呼吸呀！              武汉疫情期间，看到白衣战士给重症病人插管帮助呼吸，还有上呼吸器，此外还是不可逆转的损坏，啊啊，留下难忘的可怕的记忆。        继续戴好口罩，防控疫情人人有责。#新冠病毒最可怕的后遗症# 2南宁,https://wx4.sinaimg.cn/large/74f62693gy1gl1n9w7c0tj20hs0csq4i.jpg https://wx4.sinaimg.cn/large/74f62693gy1gl1n9wm4c8j20u00ftdgy.jpg https://wx3.sinaimg.cn/large/74f62693gy1gl1n9ymwuqj23341jkqk0.jpg https://wx3.sinaimg.cn/large/74f62693gy1gl1n9zc8hzj20hs0a0q37.jpg https://wx3.sinaimg.cn/large/74f62693gy1gl1n9zvakaj20u00k0myc.jpg https://wx1.sinaimg.cn/large/74f62693gy1gl1na0equrj20he0bh3yt.jpg https://wx1.sinaimg.cn/large/74f62693gy1gl1nbs3fdtj20u00d9764.jpg https://wx4.sinaimg.cn/large/74f62693gy1gl1nbstltfj20rs0fnwhw.jpg https://wx2.sinaimg.cn/large/74f62693gy1gl1ng2rzv9j20pm0h4jsk.jpg,,,0,6,2,nova 5i Pro,https://weibo.com/p/1001018008645010000000000,南宁,,,,{}
4575235565165148,林珏杉-牙周专科医生,https://weibo.com/1733165510,黄V认证,https://weibo.com/1733165510/JvzdGlFGQ,2020-11-25 19:43,#新冠病毒最可怕的后遗症# 都有哪些呢？脱毛，呼吸困难，嗅觉障碍，怠倦感，性功能障碍等等。为啥大家都这么关心脱毛#脱发# ，难道不应该是性功能障碍吗？毕竟脱发还能植发，还能戴假发，可ED了，就真的不行了吧,,,,0,5,9,微博网页版,,,,,,{}
4575236274261360,朱海峤医生,https://weibo.com/1442526022,黄V认证,https://weibo.com/1442526022/JvzePhSzC,2020-11-25 19:46,#新冠病毒最可怕的后遗症#新冠肺炎的后遗症，你觉得哪一种最可怕。#健康过冬指南# 新冠肺炎的后遗症，你认为啷种最可怕：￼,,,,1,3,63,iPhone XS Max,,,,,,{}
4575241089057174,香港中通社,https://weibo.com/5999251130,蓝V认证,https://weibo.com/5999251130/JvzmAC0bs,2020-11-25 20:05,【國藥集團提交新冠疫苗上市申請，明年產能超10億劑】據新華財經11月25日消息，中國國藥集團有限公司副總經理石晟怡表示，中國國藥集團已向國家藥監局提交了新冠疫苗上市申請。11月17日，中國國藥集團有限公司黨委書記、董事長劉敬楨在接受媒體採訪時表示，國藥集團研製的新冠肺炎疫苗已經在阿聯酋、巴林、埃及、約旦、秘魯、阿根廷等10個國家開展國際臨床三期實驗，現在入組的人員已接近6萬人，其中4萬多人已經完成兩針免疫後14天的採血，各項表現非常好。11月6日，在第三屆進博會期間，劉敬楨曾公開表示，到今年年底，國藥集團新冠疫苗產能大概能達到1億劑左右，按照國家要求，明年產能要超10億劑，“明年能保證尤其是中國人民使用。” #疫苗# #新冠病毒最可怕的后遗症# #关注新冠肺炎#,https://wx3.sinaimg.cn/large/006y0fh0gy1gl1oabnesqj307k056a9z.jpg,,,3,13,59,微博 weibo.com,,,,,,{}
4575241331802269,幸运的小于儿,https://weibo.com/2643054261,黄V认证,https://weibo.com/2643054261/JvzmZ7yQR,2020-11-25 20:06,#新冠病毒最可怕的后遗症#太可怕了！戴好口罩，做好防护，齐心协力抗疫情，让世界早点恢复到正常。都要好好的！,,,,0,0,0,HUAWEI Mate 9,,,,,,{}
4575244171874493,日本傻事,https://weibo.com/6779889094,没有认证,https://weibo.com/6779889094/Jvzrz7RDL,2020-11-25 20:17,中日两国短期商务签证出入境，PCR检测和行程表等的提交，可以免除两周的隔离要求。 那么我猜想所谓“假商务签”又要红火起来了。因为双方来去都无需隔离了，中国人去日本再回来，和日本人来日本再回去，都无需隔离了。 看👇办商务签证的中介早已20号就可以开始办理了。 #中日人员往来快捷通道11月30日启动##中日同意月内恢复商务人士往来# #新冠病毒最可怕的后遗症#,https://wx1.sinaimg.cn/large/007oPIRUgy1gl1ol0empjj30u01sze82.jpg https://wx3.sinaimg.cn/large/007oPIRUgy1gl1on5p2t4j30u01rdk0s.jpg https://wx4.sinaimg.cn/large/007oPIRUgy1gl1ozqutfxj30ty12x43y.jpg https://wx4.sinaimg.cn/large/007oPIRUgy1gl1ozphcb1j30tr114wjq.jpg,,,41,66,311,,,,,,,{}
4575244704548957,互联网冲浪小哥,https://weibo.com/5678225842,黄V认证,https://weibo.com/5678225842/Jvzsqj5oh,2020-11-25 20:20,提高警惕，我国境外病例输入不断增多，今年冬季面临一次大考。   #新冠病毒最可怕的后遗症#        L视频黑洞的微博视频,,https://video.weibo.com/show?fid=1034:4575244627935236,"https://f.video.weibocdn.com/0005cSz3gx07IhENoguH0104120053c40E010.mp4?label=mp4_720p&template=720x1200.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1BVp4ysnknHVZu&Expires=1708155652&ssig=M7gVLy7teN&KID=unistore,video",0,0,2,微博视频号,,,,,,{}
4575244788959725,圆照法藏,https://weibo.com/7302459708,没有认证,https://weibo.com/7302459708/JvzsyBAPH,2020-11-25 20:20,O十二类众生之十：非无色众生#如是我闻圆照法藏##如是我闻圆照法藏##将保胎药错发成打胎药护士被停职##杨超越落户上海##领导说辛苦了该怎么回##撒贝宁做家教教得太好被辞退##武汉理工大学回应王攀恢复招研资格##不为劣迹艺人提供公开出镜发声机会##中方回应印度再禁43款应用程序##共享充电宝公司回应涨价##丁真的小马珍珠真的能跑第一吗##母丹回应与张颜齐恋情##金晨新约会对象陈一鸣##中日人员往来快捷通道11月30日启动##新冠病毒最可怕的后遗症#,,,,0,0,0,坚果手机 Pro 2S,,,,,,{}
4575245816831313,Eating进行时,https://weibo.com/3979747479,没有认证,https://weibo.com/3979747479/JvzudsF8t,2020-11-25 20:24,#新冠病毒最可怕的后遗症#怕了怕了,,,,0,0,0,OPPO A9,,,,,,{}
4575246402984773,懒羊羊你又在摸鱼,https://weibo.com/6882912315,没有认证,https://weibo.com/6882912315/Jvzvacwtv,2020-11-25 20:26,#新冠病毒最可怕的后遗症#疫情还没结束呢，就开始哔哔后遗症了？咋的，准备已确诊就自我了断了？,,,,0,0,0,微博搜索,,,,,,{}
4575246450171653,现世安稳温暖静好,https://weibo.com/5869355323,没有认证,https://weibo.com/5869355323/Jvzvf0IEB,2020-11-25 20:27,#新冠病毒最可怕的后遗症#可怕，可是他们好像不怕,,,,0,0,1,vivo Y70s 5G,,,,,,{}
4575248038757234,四眼唐兄,https://weibo.com/1400235664,黄V认证,https://weibo.com/1400235664/JvzxNAK9I,2020-11-25 20:33,#新冠病毒最可怕的后遗症#还真的没有想到星官肺炎了，他最可怕的一个后遗症，居然是掉头发掉头发，这个功能怎么处理呢？还是技术惹得祸最先呢？嗯生长头发公司他的生意好了，同时呢？那个种植头发的公司生意也会好啦，当然了，我们还是希望啊，广大的群众们朋友们能够带好口罩想少的新冠肺炎同时呢，就算掉了头发也比掉了脑袋送的面墙对吧。,,,,0,0,2,iPhone XS Max,,,,,,{}
4575248172974844,陈文伍,https://weibo.com/1271366733,橙V认证,https://weibo.com/1271366733/Jvzy1ctTm,2020-11-25 20:33,#新冠病毒最可怕的后遗症#竟然不是增加精神病患病?,https://wx3.sinaimg.cn/large/4bc7844dly1gl1p3to8lej215o0skq96.jpg,,,2,0,3,,,,,,,{}
4575247971654241,江东·布衣,https://weibo.com/3944086566,没有认证,https://weibo.com/3944086566/JvzxH6Wlj,2020-11-25 20:33,#新冠病毒最可怕的后遗症#是神经系统很可能会出问题。简单地说就是，脑子可能会出问题。考虑到感染者众多，这就很可怕了。后果很严重，我们有机会欣赏一些平时不大容易看到的各种行为艺术或迷惑行为。精彩绝伦，不容错过。――作为照妖镜，新冠是合格的。,https://wx3.sinaimg.cn/large/eb15fc26ly1gl1owclxewj20ga08yt8z.jpg https://wx2.sinaimg.cn/large/eb15fc26ly1gl1owd2hvij20u01fkaf3.jpg https://wx2.sinaimg.cn/large/eb15fc26ly1gl1owde5lkj20h90i6q4g.jpg,,,0,0,0,前置双摄vivo X9,,,,,,{}
4575249007644825,一本学长,https://weibo.com/5908247668,红V认证,https://weibo.com/5908247668/Jvzzmw4LD,2020-11-25 20:37,新冠病毒最可怕的后遗症来了——脱发…24.1%#新冠病毒最可怕的后遗症#,https://wx1.sinaimg.cn/large/006rQp7egy1gl1p7a0mkoj315o0skqax.jpg https://wx4.sinaimg.cn/large/006rQp7egy1gl1p79etmsj317e0piq9n.jpg,,,0,0,0,iPhone XS Max,,,,,,{}
4575249192458652,大麦茶daytoy,https://weibo.com/6058375604,没有认证,https://weibo.com/6058375604/JvzzFajBG,2020-11-25 20:37,#新冠病毒最可怕的后遗症#本来脱发就已经是一大难题难以解决了，现在新冠又来这么一下😱，另外我觉得味觉失灵也很可怕。,,,,0,0,0,Android客户端,,,,,,{}
4575249360226257,小小小情绪O_o,https://weibo.com/5315985795,没有认证,https://weibo.com/5315985795/JvzzW0WRj,2020-11-25 20:38,#新冠病毒最可怕的后遗症# 这个是真的害怕了,https://wx1.sinaimg.cn/large/005NLkKnly1gl1p8q7n2aj315o0skq96.jpg,,,0,0,0,vivo AI智慧拍照X21,,,,,,{}
4575249649113204,来个搞笑,https://weibo.com/6409241151,黄V认证,https://weibo.com/6409241151/JvzAoCeLa,2020-11-25 20:39,提高警惕，我国境外病例输入不断增多，今年冬季面临一次大考。       #新冠病毒最可怕的后遗症#                    L爱国这件事的微博视频,,https://video.weibo.com/show?fid=1034:4575249560174631,"https://f.video.weibocdn.com/000VZdxFgx07IhG9srGE010412004IY10E010.mp4?label=mp4_720p&template=720x1200.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1BVp4ysnknHVZu&Expires=1708155649&ssig=%2FP8aixUkC7&KID=unistore,video",0,0,0,微博视频号,,,,,,{}
4575249654618324,全搞笑也,https://weibo.com/5917736079,黄V认证,https://weibo.com/5917736079/JvzApjnr6,2020-11-25 20:39,提高警惕，我国境外病例输入不断增多，今年冬季面临一次大考。       #新冠病毒最可怕的后遗症#                    L全搞笑也的微博视频,,https://video.weibo.com/show?fid=1034:4575249573019713,"https://f.video.weibocdn.com/002ebkFzgx07IhG9Om8v010412004IRT0E010.mp4?label=mp4_720p&template=720x1200.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1BVp4ysnknHVZu&Expires=1708155649&ssig=y1Pd%2FOdV8y&KID=unistore,video",0,0,1,微博视频号,,,,,,{}
4575250606203081,Jiangjiang-ER,https://weibo.com/6430390046,黄V认证,https://weibo.com/6430390046/JvzBWq1HH,2020-11-25 20:43,#新冠病毒最可怕的后遗症#掉头发？？？那反过来是怎么说？我每天没分钟都在掉头发,,,,0,0,0,gogogoAndroid,,,,,,{}
4575252229129548,爱之幻乐小鸟,https://weibo.com/1249575373,没有认证,https://weibo.com/1249575373/JvzEyCj0M,2020-11-25 20:49,#新冠病毒最可怕的后遗症#自信点，可能，和新冠关系不大 2成都·新繁,,,,0,0,2,小米Max2 大屏大电量,https://weibo.com/p/1001018008651011400000003,成都·新繁,,,,{}
4575252253778135,吃瓜di小可爱,https://weibo.com/6838304664,没有认证,https://weibo.com/6838304664/JvzEBfQRF,2020-11-25 20:50,#新冠病毒最可怕的后遗症#啊这……说得好像没感染的不掉一样有没有不掉头发的？站出来,,,,0,1,0,Android,,,,,,{}
4575252296244852,这个视频有点意思,https://weibo.com/5587407965,黄V认证,https://weibo.com/5587407965/JvzEFqczq,2020-11-25 20:50,#新冠病毒最可怕的后遗症##冬天为起床做的努力# 那个，怕抠鼻子算不算后遗症？ L辣爆视频的微博视频,,https://video.weibo.com/show?fid=1034:4575252198391818,"https://f.video.weibocdn.com/wccGJB0alx07IhGSE516010412008DvM0E010.mp4?label=mp4_hd&template=576x1024.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&ori=0&ps=1BVp4ysnknHVZu&Expires=1708155646&ssig=OcxL0H8Ilk&KID=unistore,video",3,12,17,微博视频号,,,,,,{}
4575252597712517,麦秸红豆汤,https://weibo.com/7511741297,没有认证,https://weibo.com/7511741297/JvzF9wmnr,2020-11-25 20:51,#新冠病毒最可怕的后遗症#  hair loss  脱发24.1%,https://wx4.sinaimg.cn/large/008cmv3Hly1gl1pm47yt7j315o0skqbo.jpg https://wx2.sinaimg.cn/large/008cmv3Hly1gl1pm4x5o5j317e0pitf8.jpg,,,0,0,0,微博轻享版,,,,,,{}
4575252984895157,人山白,https://weibo.com/5689884509,没有认证,https://weibo.com/5689884509/JvzFMkxs9,2020-11-25 20:52,#新冠病毒最可怕的后遗症#你希望新冠病毒最可怕的后遗症是哪个呢？。 2北京·良乡,,,,0,2,1,OPPOr11Android,https://weibo.com/p/1001018008611011100000011,北京·良乡,,,,{}
4575253218731228,yaffil轻鸢,https://weibo.com/6061310059,没有认证,https://weibo.com/6061310059/JvzG9ADog,2020-11-25 20:53,#新冠病毒最可怕的后遗症#玩这种梗合适吗？请不要忘记病毒对人类带来的伤痛,,,,0,0,2,iPhone客户端,,,,,,{}
4575253370509463,嗨翻兰州,https://weibo.com/6319784650,没有认证,https://weibo.com/6319784650/JvzGp28x9,2020-11-25 20:54,新冠病毒最可怕的后遗症来了——脱发…24.1%#新冠病毒最可怕的后遗症#,https://wx2.sinaimg.cn/large/006THaGuly1gl1ppbruuvj315o0skthr.jpg https://wx3.sinaimg.cn/large/006THaGuly1gl1ppbcujwj317e0pidmm.jpg,,,0,0,0,iPhone客户端,,,,,,{}
4575253491879333,吐泡泡B的向日葵,https://weibo.com/6065574165,没有认证,https://weibo.com/6065574165/JvzGB7STP,2020-11-25 20:54,#新冠病毒最可怕的后遗症#what，我脑袋都冷死了还脱发，冬天要怎么过。远离病毒，保护头发,,,,0,0,0,iPhone客户端,,,,,,{}
4575253450197995,print胖胖的听,https://weibo.com/6061310077,没有认证,https://weibo.com/6061310077/JvzGx0Pvt,2020-11-25 20:54,#新冠病毒最可怕的后遗症#啊，这让有些人本来就不富裕的头发更加雪上加霜。所以保护头发，一定要打败病毒,,,,0,0,0,iPhone客户端,,,,,,{}
4575253684291008,Mandalaw,https://weibo.com/6061310129,没有认证,https://weibo.com/6061310129/JvzGUi0hO,2020-11-25 20:55,#新冠病毒最可怕的后遗症#做好防护，戴好口罩。少乱跑，多补充营养。 2广州,,,,0,0,0,iPhone客户端,https://weibo.com/p/1001018008644010000000000,广州,,,,{}
4575253852849644,作梦wilder,https://weibo.com/6065574158,没有认证,https://weibo.com/6065574158/JvzHbbXk0,2020-11-25 20:56,#新冠病毒最可怕的后遗症# 都要没命了 没头发还有什么可怕的呢,,,,0,0,1,iPhone客户端,,,,,,{}
4575253885886792,历有一群草泥马,https://weibo.com/6065574169,没有认证,https://weibo.com/6065574169/JvzHeoHqg,2020-11-25 20:56,#新冠病毒最可怕的后遗症#乱玩梗的是不是还觉得自己挺幽默？新冠疫情是全人类灾难，死了这么多人，还开什么玩笑。,,,,1,0,7,iPhone客户端,,,,,,{}
4575254159041260,meng9417_J,https://weibo.com/6061310151,没有认证,https://weibo.com/6061310151/JvzHFBW2M,2020-11-25 20:57,#新冠病毒最可怕的后遗症#少玩点梗可以吗？新冠是全体人类的一场重大灾难，但凡对生命有一点尊重，对失去亲人朋友的人有一点尊重，就不要拿新冠玩梗！ 2东莞,,,,0,0,0,iPhone客户端,https://weibo.com/p/1001018008644190000000000,东莞,,,,{}
4575254334408011,墓地际c会议,https://weibo.com/6065574194,没有认证,https://weibo.com/6065574194/JvzHXiuIX,2020-11-25 20:58,#新冠病毒最可怕的后遗症# 玩这种梗是不是有病,,,,0,0,1,iPhone客户端,,,,,,{}
4575254569813729,YiBo-王枸杞,https://weibo.com/6573977403,没有认证,https://weibo.com/6573977403/JvzIkFaZX,2020-11-25 20:59,#新冠病毒最可怕的后遗症#？？？脱发？？？？这真不行，没几根了,,,,0,4,0,酷盖的iPhone 11,,,,,,{}
4575254637448270,yiwa_tiara,https://weibo.com/6060598401,没有认证,https://weibo.com/6060598401/JvzIrvfDo,2020-11-25 20:59,#新冠病毒最可怕的后遗症#已经在脱发的道路上一去不复返我的头发离我而去你快回来～ 2广州,,,,0,0,1,iPhone客户端,https://weibo.com/p/1001018008644010000000000,广州,,,,{}
