state,term,term_type,coef,std_err,z_value,p_value,odds_ratio
H,Intercept,intercept,-3.160371326226858,0.08112526322849248,-38.95668501346552,0.0,0.04240999021469007
H,"C(exposure_group, Treatment(reference='dual'))[T.mainstream_only]",main_exposure,-0.29090820090355896,0.2308682188872153,-1.2600617023241065,0.20764710446789492,0.7475843024316899
H,"C(exposure_group, Treatment(reference='dual'))[T.wemedia_only]",main_exposure,-0.2537002492639099,0.10911423133282695,-2.3250885440420483,0.02006722609269329,0.7759243510867503
H,"C(env_type, Treatment(reference='norisk'))[T.risk]",main_risk_env,0.35311187889719936,0.10288226155913686,3.4321939812163844,0.0005987191484173593,1.423490393060449
H,C(time_fe)[T.2020Q2],time_fe,-0.58065578925355,1.6509665722802669,-0.3517065693532275,0.725058333336456,0.5595313116020331
H,C(time_fe)[T.2020Q3],time_fe,-0.11650682247121204,1.9149429587032267,-0.06084088402826832,0.9514859298664327,0.8900240247926767
H,C(time_fe)[T.2020Q4],time_fe,-0.24064047491639184,1.8319663921098912,-0.13135638074628878,0.8954933927297906,0.7861242069591334
H,C(time_fe)[T.2021Q1],time_fe,-0.8415043735678472,1.5531314684412785,-0.5418114246390103,0.5879484202434524,0.4310615577944367
H,C(time_fe)[T.2021Q2],time_fe,-0.3631034783405484,1.7537721306066214,-0.20704142345730664,0.8359775080730096,0.6955144590932089
H,C(time_fe)[T.2021Q3],time_fe,1.879508277396782,1.044350731319795,1.7996906796068013,0.0719094936125988,6.550283147879899
H,C(time_fe)[T.2021Q4],time_fe,-0.34991416989343943,1.7613040104420175,-0.19866767339366068,0.8425227128241102,0.7047485757682709
H,C(time_fe)[T.2022Q1],time_fe,0.10275986371714446,0.6163619570882627,0.1667199971305648,0.8675903703195602,1.1082252520277156
H,C(time_fe)[T.2022Q2],time_fe,0.27379694374096286,0.4681237191352077,0.5848815869590286,0.5586273402930564,1.3149477667536824
H,C(time_fe)[T.2022Q3],time_fe,2.3561189241468705,0.5935731553567439,3.9693825485265037,7.205911483398886e-05,10.54992682782534
H,C(time_fe)[T.2022Q4],time_fe,-0.2099827374479155,0.30630567447452084,-0.6855332922191173,0.4930074597247256,0.8105982388437281
H,C(time_fe)[T.2023Q1],time_fe,0.01080486034914317,0.2149105976541719,0.050276070454794645,0.959902392659262,1.0108634436574295
H,C(time_fe)[T.2023Q2],time_fe,0.4061701207752302,0.24959165399471323,1.6273385518885721,0.10366521433746434,1.501057891870365
H,C(time_fe)[T.2023Q3],time_fe,0.23101706655738213,0.17830931348517778,1.2955973080822039,0.19511425703981033,1.259880741092714
H,C(time_fe)[T.2023Q4],time_fe,0.9934413833306256,0.2263900248430079,4.388185318763651,1.1430036396919974e-05,2.700511996403291
H,C(time_fe)[T.2024Q1],time_fe,0.13780045357827958,0.4305113740877605,0.3200855119572026,0.7489035081560758,1.1477464987148684
H,C(time_fe)[T.2024Q2],time_fe,0.3004347591838668,0.3808513021654358,0.788850550006424,0.43019936054313757,1.350445798680161
H,C(time_fe)[T.2024Q3],time_fe,0.9213907214584622,0.3549788010313635,2.5956218196169254,0.009441992567133628,2.5127825416694214
H,C(time_fe)[T.2024Q4],time_fe,1.0313317358079515,0.3209004797539668,3.213867852733251,0.0013095992977993909,2.8047985993480724
H,C(time_fe)[T.2025Q1],time_fe,1.408793563654963,0.46384862274696204,3.037183888381374,0.002387997274491127,4.091016874214008
H,C(time_fe)[T.2025Q2],time_fe,0.9694160649585842,0.3937521318710571,2.461995723939448,0.013816631400848767,2.6364045208028255
H,C(time_fe)[T.2025Q3],time_fe,1.0924015262464974,0.8814343615388158,1.239345292075264,0.21521765226256662,2.98142545349007
H,"C(exposure_group, Treatment(reference='dual'))[T.mainstream_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,-0.4356398416001276,0.3367688763876897,-1.2935870032675383,0.19580811410062982,0.6468506526836864
H,"C(exposure_group, Treatment(reference='dual'))[T.wemedia_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,0.39569426462837926,0.129953681558251,3.044886915735524,0.002327678127986621,1.4854151041814931
H,z_n_total_interactions,control,0.7006616192697795,0.06784876947697387,10.326813952131676,0.0,2.0150854859136422
H,z_active_days,control,0.0006496522839789228,0.10110810818955428,0.006425323306029772,0.9948733690112814,1.0006498633537289
H,z_n_posts,control,-0.5378391983483647,0.09599918666459123,-5.60253911553965,2.112343477911338e-08,0.5840088171849984
M,Intercept,intercept,3.0835331743756083,0.07049553050725785,43.74083225117575,0.0,21.835414594646597
M,"C(exposure_group, Treatment(reference='dual'))[T.mainstream_only]",main_exposure,0.3358868082188248,0.2194760233899844,1.530403198630911,0.12591695773335987,1.399180640098337
M,"C(exposure_group, Treatment(reference='dual'))[T.wemedia_only]",main_exposure,-0.33433294132339936,0.09091432260192846,-3.6774507223387434,0.00023557656722705822,0.7158154180161784
M,"C(env_type, Treatment(reference='norisk'))[T.risk]",main_risk_env,-0.47706137577512114,0.0889185965296756,-5.365147386417724,8.088314573662103e-08,0.6206044380460807
M,C(time_fe)[T.2020Q2],time_fe,0.5916914529066676,1.6550721325103936,0.35750191262612646,0.7207160946081534,1.8070423589193851
M,C(time_fe)[T.2020Q3],time_fe,0.13431293936238964,1.905921014694478,0.07047140900742951,0.9438184562651208,1.1437506882572546
M,C(time_fe)[T.2020Q4],time_fe,0.23667233764639298,1.8380543664280105,0.12876242507795405,0.8975456384016389,1.2670258930660427
M,C(time_fe)[T.2021Q1],time_fe,0.8776824445007132,1.5515170047209568,0.5656930873655271,0.571602435192982,2.4053187820932607
M,C(time_fe)[T.2021Q2],time_fe,0.3834830781379567,1.7498471038893921,0.21915233467289075,0.8265313843137256,1.4673867213229899
M,C(time_fe)[T.2021Q3],time_fe,-1.92406422438365,1.022582581846496,-1.8815734382149678,0.059893955478863115,0.14601232772238726
M,C(time_fe)[T.2021Q4],time_fe,0.3827868583794159,1.750603264507478,0.2186599706171065,0.8269149331972687,1.466365453248943
M,C(time_fe)[T.2022Q1],time_fe,-0.6254987674410785,0.5219730475781144,-1.1983353744859235,0.23078648040012784,0.5349945241131268
M,C(time_fe)[T.2022Q2],time_fe,-0.5656435288185563,0.4583570268952079,-1.2340675404282104,0.21717773770317406,0.5679945082858484
M,C(time_fe)[T.2022Q3],time_fe,-2.2807826385140766,0.5935296865178677,-3.842743994651758,0.00012166635992461039,0.10220418647352629
M,C(time_fe)[T.2022Q4],time_fe,0.23608912292865794,0.3009556307856531,0.7844648804620823,0.43276738129125225,1.2662871603582884
M,C(time_fe)[T.2023Q1],time_fe,-0.4629784214384703,0.16788959381542162,-2.7576361995816745,0.00582209534257605,0.6294062140423442
M,C(time_fe)[T.2023Q2],time_fe,-0.48583739971264517,0.2183965132725444,-2.22456573336568,0.026110405148639604,0.6151818279236142
M,C(time_fe)[T.2023Q3],time_fe,-0.7192378296072247,0.14753473647529225,-4.875040595796746,1.087860813875352e-06,0.48712338553210094
M,C(time_fe)[T.2023Q4],time_fe,-1.014387404709502,0.20721191693182034,-4.895410552295935,9.810070586979691e-07,0.36262450386808004
M,C(time_fe)[T.2024Q1],time_fe,-0.20047058124348907,0.3889731311576771,-0.5153841362945576,0.6062846156487673,0.818345564380512
M,C(time_fe)[T.2024Q2],time_fe,-0.6314081383425192,0.32681214488528987,-1.9320216467602256,0.05335683413400916,0.5318423658490136
M,C(time_fe)[T.2024Q3],time_fe,-1.2888870795968168,0.31196301864841197,-4.13153804313394,3.603440385790968e-05,0.27557730809798275
M,C(time_fe)[T.2024Q4],time_fe,-1.3535311078262058,0.2778512942651618,-4.871422720581213,1.107974995306904e-06,0.2583264696294457
M,C(time_fe)[T.2025Q1],time_fe,-1.1473634521142866,0.44662295267030533,-2.5689755648569728,0.010199964945097229,0.31747269888374385
M,C(time_fe)[T.2025Q2],time_fe,-0.6295647474161146,0.39304117924586063,-1.6017780849937364,0.10920469082878936,0.5328236634201384
M,C(time_fe)[T.2025Q3],time_fe,-0.8990867781237355,0.868892438887778,-1.034750376323458,0.3007855030979445,0.4069411176340213
M,"C(exposure_group, Treatment(reference='dual'))[T.mainstream_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,0.6189062293552291,0.31966305679299456,1.9361206001230746,0.052852932059068713,1.8568959124677515
M,"C(exposure_group, Treatment(reference='dual'))[T.wemedia_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,-0.18882539811758983,0.10940255858220815,-1.7259687576292022,0.08435303353343215,0.8279310523956448
M,z_n_total_interactions,control,-0.7942350655217453,0.05925943996831854,-13.40267585968348,0.0,0.45192679712829037
M,z_active_days,control,0.2274246787731571,0.08198348280384564,2.774030463151892,0.005536649340281086,1.2553628807207131
M,z_n_posts,control,0.3967116495446396,0.07909009976943324,5.015945746700915,5.277322014940466e-07,1.4869271121194876
L,Intercept,intercept,-4.599810619511748,0.1058691611449668,-43.44806901051403,0.0,0.010053739546460496
L,"C(exposure_group, Treatment(reference='dual'))[T.mainstream_only]",main_exposure,-0.8678915785308166,0.48865886348818965,-1.7760684260090016,0.07572163960866818,0.4198358075556443
L,"C(exposure_group, Treatment(reference='dual'))[T.wemedia_only]",main_exposure,0.7120831660435636,0.12574018515532653,5.663131203154577,1.4863542174836653e-08,2.038232816570506
L,"C(env_type, Treatment(reference='norisk'))[T.risk]",main_risk_env,0.41767099134012664,0.12587850775295742,3.3180484802046264,0.0009064874939010981,1.5184210185467597
L,C(time_fe)[T.2020Q2],time_fe,-0.3329985578192244,1.7660102255726444,-0.18855981295988627,0.8504378323235446,0.7167712278686389
L,C(time_fe)[T.2020Q3],time_fe,-0.15168338385576766,1.8927792229501266,-0.08013791678215416,0.9361275664768733,0.8592602933580331
L,C(time_fe)[T.2020Q4],time_fe,-0.1027173818572817,1.918490280412163,-0.05354073612257977,0.9573010744452173,0.9023819669624527
