treated_id,control_id,dist,treat_upgrade,ctrl_upgrade,treat_cooling,ctrl_cooling,treat_stable,ctrl_stable,pair
298,386,0.0,0.0,0.0,0.0,1.0,1.0,0.0,dual_vs_mainstream_only
298,36,0.00025470811128475157,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_mainstream_only
298,70,0.0007448075722669423,0.0,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,dual_vs_mainstream_only
145,304,0.0006662078204890953,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,dual_vs_mainstream_only
145,5,0.003653130568825519,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,dual_vs_mainstream_only
145,18,0.008588291132592574,0.0,0.0,0.3333333333333333,0.25,0.0,0.5,dual_vs_mainstream_only
388,443,0.00047653820673976277,0.2,0.0,0.1,0.0,0.4,1.0,dual_vs_mainstream_only
388,201,0.0013355479063504316,0.2,0.14285714285714285,0.1,0.14285714285714285,0.4,0.5,dual_vs_mainstream_only
388,56,0.00716132528006902,0.2,0.19047619047619047,0.1,0.14285714285714285,0.4,0.42857142857142855,dual_vs_mainstream_only
398,462,0.0020639661389224018,0.2,0.3,0.0,0.3,0.8,0.2,dual_vs_mainstream_only
398,144,0.01391690802111345,0.2,0.0,0.0,0.0,0.8,1.0,dual_vs_mainstream_only
398,322,0.01391690802111345,0.2,1.0,0.0,0.0,0.8,0.0,dual_vs_mainstream_only
41,375,0.02320222344457007,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,dual_vs_mainstream_only
41,23,0.025126182566527572,0.3333333333333333,0.2,0.0,0.3,0.0,0.4,dual_vs_mainstream_only
41,342,0.02538400547859493,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,dual_vs_mainstream_only
154,412,0.025237448044050592,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.027777777777777776,0.3333333333333333,0.8611111111111112,dual_vs_mainstream_only
154,74,0.030883347089329327,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,1.0,dual_vs_mainstream_only
154,188,0.0312274191478209,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.5,dual_vs_mainstream_only
137,448,0.0008003762058334946,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_mainstream_only
137,71,0.0009223387389914323,0.0,0.25,0.0,0.0,1.0,0.5,dual_vs_mainstream_only
137,165,0.0013373574124296295,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_mainstream_only
109,286,0.01294044094929303,0.22857142857142856,0.18421052631578946,0.2,0.21052631578947367,0.17142857142857143,0.5789473684210527,dual_vs_mainstream_only
109,410,0.013749348703924635,0.22857142857142856,0.4,0.2,0.4,0.17142857142857143,0.2,dual_vs_mainstream_only
109,524,0.026759659709185923,0.22857142857142856,0.2222222222222222,0.2,0.2222222222222222,0.17142857142857143,0.3333333333333333,dual_vs_mainstream_only
59,357,0.013355978779855282,0.0,0.0,0.09090909090909091,0.0,0.7272727272727273,1.0,dual_vs_mainstream_only
59,335,0.01644477957317092,0.0,0.0,0.09090909090909091,0.0,0.7272727272727273,1.0,dual_vs_mainstream_only
59,352,0.01858719906513684,0.0,0.21052631578947367,0.09090909090909091,0.15789473684210525,0.7272727272727273,0.3684210526315789,dual_vs_mainstream_only
532,236,0.024416307387317315,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_mainstream_only
532,408,0.024416307387317315,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_mainstream_only
532,354,0.025278998350561077,0.0,0.0,0.0,1.0,1.0,0.0,dual_vs_mainstream_only
520,387,0.021698889108564823,0.5,0.16666666666666666,0.5,0.16666666666666666,0.0,0.6666666666666666,dual_vs_mainstream_only
520,457,0.02345536987089225,0.5,0.18181818181818182,0.5,0.18181818181818182,0.0,0.5353535353535354,dual_vs_mainstream_only
520,159,0.026858675032694013,0.5,0.0,0.5,0.0,0.0,1.0,dual_vs_mainstream_only
48,183,0.0001586572970641298,0.25,0.4,0.25,0.2,0.5,0.2,dual_vs_mainstream_only
48,526,0.0003783145506189439,0.25,0.0,0.25,0.0,0.5,1.0,dual_vs_mainstream_only
48,149,0.0005250074449546921,0.25,0.0,0.25,0.0,0.5,1.0,dual_vs_mainstream_only
3,78,0.00013810922815213345,0.0,0.0,0.0,0.0,0.0,0.0,dual_vs_mainstream_only
3,219,0.0006925188274437971,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_mainstream_only
3,107,0.0011268984765416407,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_mainstream_only
503,436,0.00025150195736786674,0.2,0.0,0.2,0.0,0.0,1.0,dual_vs_mainstream_only
503,53,0.0002841582495710371,0.2,0.0,0.2,0.0,0.0,0.0,dual_vs_mainstream_only
503,341,0.00040179524850983417,0.2,0.16666666666666666,0.2,0.08333333333333333,0.0,0.5,dual_vs_mainstream_only
300,63,0.00048140396061652213,0.0,0.25,0.0,0.125,1.0,0.375,dual_vs_mainstream_only
300,266,0.0010470298279370016,0.0,0.3333333333333333,0.0,0.16666666666666666,1.0,0.3333333333333333,dual_vs_mainstream_only
300,276,0.0016868899341957178,0.0,0.5,0.0,0.5,1.0,0.0,dual_vs_mainstream_only
312,181,0.0006978624266056332,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_mainstream_only
312,287,0.0016518297682097949,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.5,dual_vs_mainstream_only
312,500,0.0018858732908464682,0.0,0.18181818181818182,0.0,0.18181818181818182,1.0,0.36363636363636365,dual_vs_mainstream_only
423,194,0.0,0.5,0.0,0.0,0.5,0.0,0.5,dual_vs_mainstream_only
423,12,0.00020175572407177267,0.5,0.0,0.0,1.0,0.0,0.0,dual_vs_mainstream_only
423,105,0.0004042759314534794,0.5,0.0,0.0,0.0,0.0,1.0,dual_vs_mainstream_only
122,87,0.003175394522120817,0.23529411764705882,0.0,0.2647058823529412,0.0,0.23529411764705882,1.0,dual_vs_mainstream_only
122,376,0.009182454860541062,0.23529411764705882,0.125,0.2647058823529412,0.0,0.23529411764705882,0.875,dual_vs_mainstream_only
122,123,0.01080831509584912,0.23529411764705882,0.16666666666666666,0.2647058823529412,0.25,0.23529411764705882,0.3333333333333333,dual_vs_mainstream_only
515,521,0.00198886339380297,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_mainstream_only
515,119,0.002166212692870484,0.0,0.2,0.0,0.2,1.0,0.6,dual_vs_mainstream_only
515,505,0.0024636981497783705,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_mainstream_only
134,2,0.02566223202174775,0.0,0.16666666666666666,1.0,0.16666666666666666,0.0,0.6666666666666666,dual_vs_mainstream_only
134,377,0.030725086579166144,0.0,0.1794871794871795,1.0,0.1794871794871795,0.0,0.5128205128205128,dual_vs_mainstream_only
134,37,0.031158126816430265,0.0,0.25,1.0,0.0,0.0,0.75,dual_vs_mainstream_only
517,10,0.00038470850353200525,0.18181818181818182,0.0,0.18181818181818182,0.0,0.45454545454545453,1.0,dual_vs_mainstream_only
517,197,0.00038470850353200525,0.18181818181818182,0.0,0.18181818181818182,0.0,0.45454545454545453,1.0,dual_vs_mainstream_only
517,378,0.00038470850353200525,0.18181818181818182,0.0,0.18181818181818182,0.0,0.45454545454545453,1.0,dual_vs_mainstream_only
68,25,0.00013559370831496553,0.0,0.0,0.0,0.5,0.0,0.0,dual_vs_mainstream_only
68,296,0.00026013453699742783,0.0,0.0,0.0,0.0,0.0,0.0,dual_vs_mainstream_only
68,519,0.00026013453699742783,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_mainstream_only
360,314,0.0,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_mainstream_only
360,251,0.00025331795176011807,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_mainstream_only
360,409,0.00025331795176011807,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_mainstream_only
104,470,0.024661368045512583,0.5,1.0,0.5,0.0,0.0,0.0,dual_vs_mainstream_only
104,403,0.030321836126433382,0.5,0.0,0.5,0.0,0.0,0.0,dual_vs_mainstream_only
104,259,0.03049011343925745,0.5,0.14285714285714285,0.5,0.0,0.0,0.8571428571428571,dual_vs_mainstream_only
302,170,0.000248690312116176,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_mainstream_only
302,148,0.0013885055155234,0.0,0.5,0.0,0.0,1.0,0.5,dual_vs_mainstream_only
302,291,0.0013885055155234,0.0,0.5,0.0,0.5,1.0,0.0,dual_vs_mainstream_only
328,460,0.0,0.0,0.25,0.0,0.25,1.0,0.5,dual_vs_mainstream_only
328,395,0.00015416558710846379,0.0,0.0,0.0,0.5,1.0,0.0,dual_vs_mainstream_only
328,432,0.00015416558710846379,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_mainstream_only
35,250,0.00902268750558527,0.2857142857142857,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,dual_vs_mainstream_only
35,438,0.009155476884068203,0.2857142857142857,0.0,0.2857142857142857,0.0,0.14285714285714285,1.0,dual_vs_mainstream_only
35,507,0.01739637668287014,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,dual_vs_mainstream_only
164,238,9.699827663278704e-05,0.16666666666666666,0.0,0.16666666666666666,0.0,0.5,1.0,dual_vs_mainstream_only
164,31,0.00028534315860966747,0.16666666666666666,0.0,0.16666666666666666,0.0,0.5,0.0,dual_vs_mainstream_only
164,64,0.00028534315860966747,0.16666666666666666,1.0,0.16666666666666666,0.0,0.5,0.0,dual_vs_mainstream_only
383,54,0.024736601424350718,0.08333333333333333,0.0,0.08333333333333333,0.0,0.8333333333333334,0.0,dual_vs_mainstream_only
383,361,0.024842862901210183,0.08333333333333333,0.0,0.08333333333333333,0.0,0.8333333333333334,1.0,dual_vs_mainstream_only
383,463,0.024842862901210183,0.08333333333333333,1.0,0.08333333333333333,0.0,0.8333333333333334,0.0,dual_vs_mainstream_only
75,263,0.004115473851994511,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,dual_vs_mainstream_only
75,417,0.0045662426220535735,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_mainstream_only
75,437,0.0045662426220535735,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_mainstream_only
133,39,0.0,0.0,0.5,0.0,0.0,1.0,0.5,dual_vs_mainstream_only
133,66,0.0,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_mainstream_only
133,385,0.0,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_mainstream_only
118,347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,dual_vs_mainstream_only
118,242,0.0019792503940612854,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_mainstream_only
118,65,0.002353815617619645,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_mainstream_only
431,381,0.00022103321878208515,0.0,0.0,0.0,0.0,0.0,0.0,dual_vs_mainstream_only
431,57,0.00033845704239349184,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_mainstream_only
431,482,0.001481702493188547,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_mainstream_only
193,478,0.005057502254731894,0.14285714285714285,0.0,0.14285714285714285,0.0,0.7142857142857143,0.0,dual_vs_wemedia_only
193,343,0.00576613362348577,0.14285714285714285,0.0,0.14285714285714285,0.5,0.7142857142857143,0.0,dual_vs_wemedia_only
193,554,0.006465500038295602,0.14285714285714285,0.25,0.14285714285714285,0.25,0.7142857142857143,0.5,dual_vs_wemedia_only
356,349,0.000574896259893154,0.058823529411764705,0.5,0.0,0.5,0.9411764705882353,0.0,dual_vs_wemedia_only
356,77,0.0014894350661377176,0.058823529411764705,0.25,0.0,0.1875,0.9411764705882353,0.125,dual_vs_wemedia_only
356,68,0.0016175758095520187,0.058823529411764705,0.5,0.0,0.5,0.9411764705882353,0.0,dual_vs_wemedia_only
161,30,0.0,1.0,0.0,0.0,1.0,0.0,0.0,dual_vs_wemedia_only
161,385,0.0,1.0,0.0,0.0,1.0,0.0,0.0,dual_vs_wemedia_only
161,448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,dual_vs_wemedia_only
424,282,7.451169544064884e-06,0.25,0.3333333333333333,0.25,0.0,0.5,0.6666666666666666,dual_vs_wemedia_only
424,305,7.451169544064884e-06,0.25,0.0,0.25,0.0,0.5,1.0,dual_vs_wemedia_only
424,217,0.00027494872963632067,0.25,0.25,0.25,0.25,0.5,0.25,dual_vs_wemedia_only
151,172,0.00043665726511432634,0.13043478260869565,0.0,0.13043478260869565,0.0,0.43478260869565216,1.0,dual_vs_wemedia_only
151,11,0.0007645626320857551,0.13043478260869565,0.0,0.13043478260869565,0.0,0.43478260869565216,0.8235294117647058,dual_vs_wemedia_only
151,131,0.0014980287177517315,0.13043478260869565,0.23529411764705882,0.13043478260869565,0.29411764705882354,0.43478260869565216,0.29411764705882354,dual_vs_wemedia_only
1,32,0.0008669125499744801,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
1,35,0.0008669125499744801,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
1,117,0.0008948576780918038,0.0,0.0,0.0,0.0,0.0,0.6,dual_vs_wemedia_only
423,503,0.0003071296642127297,0.0,0.0,0.0,1.0,1.0,0.0,dual_vs_wemedia_only
423,531,0.0003071296642127297,0.0,1.0,0.0,0.0,1.0,0.0,dual_vs_wemedia_only
423,485,0.0014008246082170828,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,dual_vs_wemedia_only
136,344,0.0,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
136,311,0.00047621992882651565,0.0,0.25,0.0,0.25,1.0,0.0,dual_vs_wemedia_only
136,416,0.001625384777024591,0.0,0.25,0.0,0.25,1.0,0.125,dual_vs_wemedia_only
246,555,0.00016003318974180947,0.0,0.08,0.0,0.08,1.0,0.8,dual_vs_wemedia_only
246,394,0.0006284989587985457,0.0,0.25,0.0,0.25,1.0,0.5,dual_vs_wemedia_only
246,408,0.0006621084696027957,0.0,0.0,0.0,0.5,1.0,0.5,dual_vs_wemedia_only
122,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,dual_vs_wemedia_only
122,112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,dual_vs_wemedia_only
122,500,0.0,1.0,0.0,0.0,1.0,0.0,0.0,dual_vs_wemedia_only
291,178,0.0,0.0,0.0,0.0,1.0,1.0,0.0,dual_vs_wemedia_only
291,202,0.0,0.0,0.0,0.0,1.0,1.0,0.0,dual_vs_wemedia_only
291,135,0.0003026556300232963,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
155,8,6.087700964413356e-05,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,dual_vs_wemedia_only
155,92,6.087700964413356e-05,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,dual_vs_wemedia_only
155,307,6.087700964413356e-05,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,dual_vs_wemedia_only
405,138,0.0008991608616861491,0.2,0.1111111111111111,0.1,0.1111111111111111,0.4,0.7777777777777778,dual_vs_wemedia_only
405,211,0.0019715138228912354,0.2,0.0,0.1,0.0,0.4,0.5,dual_vs_wemedia_only
405,134,0.0021371060679176435,0.2,0.0,0.1,0.0,0.4,1.0,dual_vs_wemedia_only
419,274,0.00012125460271808497,0.2,0.2,0.0,0.2,0.8,0.0,dual_vs_wemedia_only
419,93,0.0005068081740345343,0.2,0.0,0.0,0.0,0.8,1.0,dual_vs_wemedia_only
419,384,0.0009379240725951588,0.2,0.5,0.0,0.25,0.8,0.25,dual_vs_wemedia_only
34,87,0.010742101414916272,0.3333333333333333,0.08695652173913043,0.0,0.08695652173913043,0.0,0.5652173913043478,dual_vs_wemedia_only
34,230,0.010913947146115155,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
34,210,0.012142364967847707,0.3333333333333333,0.5,0.0,0.5,0.0,0.0,dual_vs_wemedia_only
160,226,0.0015655710311393567,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,dual_vs_wemedia_only
160,31,0.001967248625717344,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,1.0,dual_vs_wemedia_only
160,71,0.0020336350342022025,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.25,dual_vs_wemedia_only
149,85,0.000299646908330925,0.0,0.08333333333333333,0.0,0.0,1.0,0.9166666666666666,dual_vs_wemedia_only
149,40,0.0003041342094578514,0.0,0.0,0.0,0.0,1.0,0.0,dual_vs_wemedia_only
149,74,0.0003041342094578514,0.0,1.0,0.0,0.0,1.0,0.0,dual_vs_wemedia_only
114,94,0.0037535051456282775,0.22857142857142856,0.0,0.2,0.0,0.17142857142857143,1.0,dual_vs_wemedia_only
114,378,0.006476306908717366,0.22857142857142856,0.17647058823529413,0.2,0.23529411764705882,0.17142857142857143,0.29411764705882354,dual_vs_wemedia_only
114,271,0.007309664641257985,0.22857142857142856,0.0,0.2,0.0,0.17142857142857143,0.0,dual_vs_wemedia_only
44,17,0.00027159090414263787,0.0,0.0,0.09090909090909091,0.5,0.7272727272727273,0.5,dual_vs_wemedia_only
44,521,0.0009075792429520391,0.0,0.03184713375796178,0.09090909090909091,0.03184713375796178,0.7272727272727273,0.8280254777070064,dual_vs_wemedia_only
44,334,0.003575598695128801,0.0,0.0,0.09090909090909091,0.0,0.7272727272727273,1.0,dual_vs_wemedia_only
168,413,0.0005662061238432825,0.0,0.25925925925925924,0.0,0.25925925925925924,1.0,0.4074074074074074,dual_vs_wemedia_only
168,357,0.0019316745354021059,0.0,0.0,0.0,0.0,1.0,0.5,dual_vs_wemedia_only
168,200,0.003078100866624467,0.0,0.0,0.0,0.0,1.0,0.9565217391304348,dual_vs_wemedia_only
553,319,9.836573255117553e-05,0.0,0.14285714285714285,0.0,0.14285714285714285,1.0,0.7142857142857143,dual_vs_wemedia_only
553,254,0.0002845580638246026,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,dual_vs_wemedia_only
553,48,0.0008278283328918001,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
536,9,0.007949052907693543,0.5,0.125,0.5,0.25,0.0,0.0,dual_vs_wemedia_only
536,42,0.012445036105440566,0.5,0.16666666666666666,0.5,0.2,0.0,0.5,dual_vs_wemedia_only
536,105,0.016439475097943967,0.5,0.0,0.5,0.0,0.0,1.0,dual_vs_wemedia_only
459,293,0.001674437636117132,0.0,0.5,0.0,0.0,0.0,0.0,dual_vs_wemedia_only
459,449,0.006540970424958603,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.5555555555555556,dual_vs_wemedia_only
459,400,0.007425450112446441,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
36,222,0.00020316900143560468,0.25,0.0,0.25,1.0,0.5,0.0,dual_vs_wemedia_only
36,133,0.0007943606639120443,0.25,0.0,0.25,0.25,0.5,0.0,dual_vs_wemedia_only
36,338,0.0008026628144073289,0.25,0.0,0.25,0.0,0.5,1.0,dual_vs_wemedia_only
4,428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
4,325,0.00017312699974647572,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
4,45,0.0003555699559874559,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
519,414,0.001001111925628878,0.2,0.3076923076923077,0.2,0.3076923076923077,0.0,0.15384615384615385,dual_vs_wemedia_only
519,159,0.001159876442170693,0.2,0.08108108108108109,0.2,0.08108108108108109,0.0,0.8378378378378378,dual_vs_wemedia_only
519,331,0.0015877032833254145,0.2,0.0,0.2,0.0,0.0,1.0,dual_vs_wemedia_only
294,455,0.00162569039941457,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
294,410,0.0026022972478860484,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,dual_vs_wemedia_only
294,234,0.0026305705298763082,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,dual_vs_wemedia_only
299,284,0.0007441724397954375,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
299,113,0.0014826471579604122,0.0,0.0,0.0,0.0,1.0,0.0,dual_vs_wemedia_only
299,369,0.0016573692260758166,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
447,506,0.0,0.5,0.5,0.0,0.5,0.0,0.0,dual_vs_wemedia_only
447,280,0.0004228801520374248,0.5,1.0,0.0,0.0,0.0,0.0,dual_vs_wemedia_only
447,388,0.0004228801520374248,0.5,0.0,0.0,0.0,0.0,0.0,dual_vs_wemedia_only
127,33,0.0006502951015741054,0.23529411764705882,0.0,0.2647058823529412,0.0,0.23529411764705882,1.0,dual_vs_wemedia_only
127,402,0.0007108666564090843,0.23529411764705882,0.5,0.2647058823529412,0.5,0.23529411764705882,0.0,dual_vs_wemedia_only
127,537,0.0013330178568314033,0.23529411764705882,0.06521739130434782,0.2647058823529412,0.06521739130434782,0.23529411764705882,0.7934782608695652,dual_vs_wemedia_only
532,50,0.0035489498055738533,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
532,355,0.005376682648196185,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
532,207,0.006560925524734196,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,dual_vs_wemedia_only
365,435,0.000832967096658116,0.0,0.14285714285714285,0.0,0.14285714285714285,1.0,0.0,dual_vs_wemedia_only
365,90,0.0013190172307291914,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
365,468,0.003354778182045104,0.0,0.18181818181818182,0.0,0.18181818181818182,1.0,0.45454545454545453,dual_vs_wemedia_only
143,373,0.014945242287571048,0.0,0.0,1.0,0.0,0.0,1.0,dual_vs_wemedia_only
143,409,0.01716579408714608,0.0,0.2,1.0,0.2,0.0,0.6,dual_vs_wemedia_only
143,52,0.026538019293607884,0.0,0.11538461538461539,1.0,0.11538461538461539,0.0,0.5,dual_vs_wemedia_only
534,110,0.0010551662681408391,0.18181818181818182,0.0,0.18181818181818182,0.0,0.45454545454545453,1.0,dual_vs_wemedia_only
534,496,0.0011207691829809574,0.18181818181818182,0.2,0.18181818181818182,0.26666666666666666,0.45454545454545453,0.0,dual_vs_wemedia_only
534,46,0.0013258818328572564,0.18181818181818182,0.23076923076923078,0.18181818181818182,0.23076923076923078,0.45454545454545453,0.38461538461538464,dual_vs_wemedia_only
104,139,0.00045552285449704244,0.25,0.21052631578947367,0.5,0.21052631578947367,0.0,0.47368421052631576,dual_vs_wemedia_only
104,116,0.000856300529074927,0.25,0.25,0.5,0.25,0.0,0.25,dual_vs_wemedia_only
104,374,0.0026544611600282098,0.25,0.0,0.5,0.0,0.0,0.0,dual_vs_wemedia_only
53,437,7.380534520787241e-05,0.0,0.5,0.0,0.0,0.0,0.0,dual_vs_wemedia_only
53,395,0.0001792996004380265,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,dual_vs_wemedia_only
53,452,0.0001792996004380265,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,dual_vs_wemedia_only
360,346,0.0021486777261509327,0.0,1.0,0.0,0.0,1.0,0.0,dual_vs_wemedia_only
360,391,0.0024453480151665208,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
360,451,0.0028888368920442498,0.0,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,dual_vs_wemedia_only
295,322,7.20664228648013e-05,0.0,0.07692307692307693,0.0,0.07692307692307693,1.0,0.75,dual_vs_wemedia_only
295,216,0.003287020751687131,0.0,0.0,0.0,0.0,1.0,0.0,dual_vs_wemedia_only
295,445,0.003287020751687131,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
315,330,5.686705075315379e-05,0.0,0.1762917933130699,0.0,0.17325227963525835,1.0,0.44680851063829785,dual_vs_wemedia_only
315,508,0.00021709887127471794,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,dual_vs_wemedia_only
315,51,0.0006494881754659926,0.0,0.0,0.0,1.0,1.0,0.0,dual_vs_wemedia_only
