treated_id,treat_upgrade,ctrl_upgrade,treat_cooling,ctrl_cooling,treat_stable,ctrl_stable,diff_upgrade,diff_cooling,diff_stable,pair
161,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,-0.6666666666666666,0.0,dual_vs_wemedia_only
168,0.0,0.08641975308641975,0.0,0.08641975308641975,1.0,0.621309715512614,-0.08641975308641975,-0.08641975308641975,0.37869028448738595,dual_vs_wemedia_only
169,0.16666666666666666,0.0,0.16666666666666666,0.0,0.5,1.0,0.16666666666666666,0.16666666666666666,-0.5,dual_vs_wemedia_only
193,0.14285714285714285,0.08333333333333333,0.14285714285714285,0.25,0.7142857142857143,0.16666666666666666,0.05952380952380952,-0.10714285714285715,0.5476190476190477,dual_vs_wemedia_only
194,0.2857142857142857,0.2951388888888889,0.2857142857142857,0.07291666666666667,0.14285714285714285,0.43402777777777785,-0.009424603174603197,0.212797619047619,-0.291170634920635,dual_vs_wemedia_only
198,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,dual_vs_wemedia_only
246,0.0,0.11,0.0,0.27666666666666667,1.0,0.6,-0.11,-0.27666666666666667,0.4,dual_vs_wemedia_only
261,0.23529411764705882,0.3333333333333333,0.29411764705882354,0.0,0.23529411764705882,0.19999999999999998,-0.0980392156862745,0.29411764705882354,0.03529411764705884,dual_vs_wemedia_only
290,0.13186813186813187,0.75,0.13186813186813187,0.08333333333333333,0.6373626373626373,0.0,-0.6181318681318682,0.04853479853479854,0.6373626373626373,dual_vs_wemedia_only
291,0.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,-0.6666666666666666,0.6666666666666667,dual_vs_wemedia_only
294,0.0,0.1111111111111111,0.0,0.1111111111111111,1.0,0.5714285714285715,-0.1111111111111111,-0.1111111111111111,0.4285714285714285,dual_vs_wemedia_only
295,0.0,0.025641025641025644,0.0,0.025641025641025644,1.0,0.5833333333333334,-0.025641025641025644,-0.025641025641025644,0.41666666666666663,dual_vs_wemedia_only
299,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.33333333333333337,dual_vs_wemedia_only
315,0.0,0.28098615332657884,0.0,0.5021952043228639,1.0,0.14893617021276595,-0.28098615332657884,-0.5021952043228639,0.851063829787234,dual_vs_wemedia_only
321,0.0,0.39999999999999997,0.0,0.0,1.0,0.3666666666666667,-0.39999999999999997,0.0,0.6333333333333333,dual_vs_wemedia_only
333,0.15384615384615385,0.09523809523809523,0.11538461538461539,0.08333333333333333,0.5,0.46428571428571425,0.05860805860805862,0.03205128205128206,0.035714285714285754,dual_vs_wemedia_only
356,0.058823529411764705,0.4166666666666667,0.0,0.3958333333333333,0.9411764705882353,0.041666666666666664,-0.35784313725490197,-0.3958333333333333,0.8995098039215687,dual_vs_wemedia_only
360,0.0,0.3333333333333333,0.0,0.1111111111111111,1.0,0.5555555555555555,-0.3333333333333333,-0.1111111111111111,0.44444444444444453,dual_vs_wemedia_only
365,0.0,0.10822510822510822,0.0,0.10822510822510822,1.0,0.48484848484848486,-0.10822510822510822,-0.10822510822510822,0.5151515151515151,dual_vs_wemedia_only
393,0.23076923076923078,0.0,0.20512820512820512,0.0,0.46153846153846156,1.0,0.23076923076923078,0.20512820512820512,-0.5384615384615384,dual_vs_wemedia_only
405,0.2,0.037037037037037035,0.1,0.037037037037037035,0.4,0.7592592592592592,0.16296296296296298,0.06296296296296297,-0.35925925925925917,dual_vs_wemedia_only
419,0.2,0.2333333333333333,0.0,0.15,0.8,0.4166666666666667,-0.0333333333333333,-0.15,0.38333333333333336,dual_vs_wemedia_only
423,0.0,0.4444444444444444,0.0,0.4444444444444444,1.0,0.0,-0.4444444444444444,-0.4444444444444444,1.0,dual_vs_wemedia_only
424,0.25,0.19444444444444442,0.25,0.08333333333333333,0.5,0.6388888888888888,0.05555555555555558,0.16666666666666669,-0.13888888888888884,dual_vs_wemedia_only
447,0.5,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,-0.16666666666666666,0.0,dual_vs_wemedia_only
459,0.0,0.20370370370370372,0.0,0.037037037037037035,0.0,0.5185185185185185,-0.20370370370370372,-0.037037037037037035,-0.5185185185185185,dual_vs_wemedia_only
462,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,-0.3333333333333333,-0.5,dual_vs_wemedia_only
498,0.25,0.053763440860215055,0.0,0.053763440860215055,0.25,0.8494623655913979,0.19623655913978494,-0.053763440860215055,-0.5994623655913979,dual_vs_wemedia_only
519,0.2,0.1295911295911296,0.2,0.1295911295911296,0.0,0.6638946638946639,0.07040887040887042,0.07040887040887042,-0.6638946638946639,dual_vs_wemedia_only
532,0.0,0.1111111111111111,0.0,0.1111111111111111,1.0,0.6666666666666666,-0.1111111111111111,-0.1111111111111111,0.33333333333333337,dual_vs_wemedia_only
534,0.18181818181818182,0.1435897435897436,0.18181818181818182,0.1658119658119658,0.45454545454545453,0.4615384615384615,0.038228438228438216,0.016006216006216017,-0.006993006993006978,dual_vs_wemedia_only
536,0.5,0.09722222222222221,0.5,0.15,0.0,0.5,0.4027777777777778,0.35,-0.5,dual_vs_wemedia_only
553,0.0,0.047619047619047616,0.0,0.047619047619047616,1.0,0.7936507936507936,-0.047619047619047616,-0.047619047619047616,0.2063492063492064,dual_vs_wemedia_only
