r,lag1_ac
0.6332790759572703,0.9211018982014356
0.6552790759572703,0.9253832774734461
0.6772790759572703,0.9297175491905011
0.6992790759572702,0.9340951144447263
0.7212790759572703,0.938493407762481
0.7432790759572703,0.9428667518991293
