state,term,term_type,coef,std_err,z_value,p_value,odds_ratio,interaction_group,interaction_env
H,"C(exposure_group, Treatment(reference='dual'))[T.mainstream_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,0.05132364515842081,0.3228168106067885,0.15898690363103887,0.8736791919783897,1.0526635276120626,mainstream_only,risk
H,"C(exposure_group, Treatment(reference='dual'))[T.wemedia_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,0.2324858013124577,0.12836649344352807,1.8111096990799593,0.07012387245647367,1.2617325312858276,wemedia_only,risk
M,"C(exposure_group, Treatment(reference='dual'))[T.mainstream_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,-0.1773746410091408,0.2732665602370842,-0.6490901808668129,0.5162800882051273,0.8374659766454028,mainstream_only,risk
M,"C(exposure_group, Treatment(reference='dual'))[T.wemedia_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,-0.29766437780197297,0.1072495421375285,-2.7754372827090603,0.005512753080088695,0.7425505143669466,wemedia_only,risk
L,"C(exposure_group, Treatment(reference='dual'))[T.mainstream_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,0.4340575268263014,0.38140514728136526,1.1380484241501179,0.2551002626275958,1.543507658659518,mainstream_only,risk
L,"C(exposure_group, Treatment(reference='dual'))[T.wemedia_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,0.5621109056873683,0.14355599924765783,3.9156211418070663,9.017175321912596e-05,1.7543719080103979,wemedia_only,risk
