state,side_col,term,term_type,coef,std_err,z_value,p_value,odds_ratio
H,mainstream_risk_ratio,Intercept,intercept,-1.4623480777940054,0.1511575345286292,-9.674331367961264,0.0,0.23169160560309537
H,mainstream_risk_ratio,C(time_fe)[T.2022Q1],time_fe,1.0959990866701141,1.074424677105642,1.0200799646770873,0.30769053793215817,2.992170628326314
H,mainstream_risk_ratio,C(time_fe)[T.2022Q2],time_fe,-0.6542745066104814,0.5659473166386502,-1.1560696329411646,0.24765267595950613,0.5198190511044963
H,mainstream_risk_ratio,C(time_fe)[T.2022Q3],time_fe,-0.1928554723524054,0.802634951217808,-0.24027793962846125,0.8101147957574888,0.8246011431907185
H,mainstream_risk_ratio,C(time_fe)[T.2022Q4],time_fe,-0.3423369050052012,0.3939532854657245,-0.8689784236740066,0.3848589323590017,0.7101089251530783
H,mainstream_risk_ratio,C(time_fe)[T.2023Q1],time_fe,-0.517851718644892,0.398548318734056,-1.2993448831744916,0.1938255976902572,0.5957991182512465
H,mainstream_risk_ratio,C(time_fe)[T.2023Q2],time_fe,-0.8069093593526572,0.4996498885485352,-1.6149495433626526,0.1063216220292107,0.4462350894906326
H,mainstream_risk_ratio,C(time_fe)[T.2023Q3],time_fe,-1.5788165735564776,0.27091184174689076,-5.827787236526724,5.61671220644655e-09,0.20621899887359152
H,mainstream_risk_ratio,C(time_fe)[T.2023Q4],time_fe,-0.637940419255999,0.5099918565761926,-1.2508835406486356,0.2109769697572268,0.5283795444879471
H,mainstream_risk_ratio,C(time_fe)[T.2024Q1],time_fe,0.0895884490284832,0.8242049890816042,0.1086968050609714,0.9134429760333362,1.0937240678654805
H,mainstream_risk_ratio,C(time_fe)[T.2024Q2],time_fe,-2.135544521767147,1.2463898460612168,-1.7133840816465213,0.0866419028581944,0.1181802211501409
H,mainstream_risk_ratio,C(time_fe)[T.2024Q3],time_fe,-0.7433452102360775,1.0260757098298015,-0.7244545437679044,0.46878672433106994,0.47552053574810527
H,mainstream_risk_ratio,C(time_fe)[T.2024Q4],time_fe,-0.24621851143593995,0.700803230896634,-0.3513375803375203,0.7253351046642165,0.7817513846432729
