state,term,term_type,coef,std_err,z_value,p_value,odds_ratio
H,Intercept,intercept,-2.8530854023008665,0.07637728091696186,-37.35515807904669,0.0,0.05766612292167254
H,"C(exposure_group, Treatment(reference='dual'))[T.mainstream_only]",main_exposure,-0.9276048039064501,0.20958893797905245,-4.425829019655419,9.607259993771322e-06,0.39549987655180474
H,"C(exposure_group, Treatment(reference='dual'))[T.wemedia_only]",main_exposure,-0.2860641091320294,0.10345073822604771,-2.7652205681409217,0.005688431794512283,0.751214454696456
H,"C(env_type, Treatment(reference='norisk'))[T.risk]",main_risk_env,0.21835024053068283,0.10104346310315725,2.1609536512793985,0.0306989198773453,1.244022698496917
H,C(time_fe)[T.2020Q2],time_fe,-0.5697503960457723,1.6511234461538253,-0.3450683214346967,0.730043008253388,0.5656666137034395
H,C(time_fe)[T.2020Q3],time_fe,-0.1428614191514753,1.8989309186989851,-0.07523255203478069,0.9400296849566065,0.8668741927330582
H,C(time_fe)[T.2020Q4],time_fe,-0.24272807663067997,1.8305335212677856,-0.13259963492095575,0.8945100211621531,0.7844848045220985
H,C(time_fe)[T.2021Q1],time_fe,-0.7793248286576003,1.565845176384131,-0.4977023529600971,0.6186938494034775,0.45871561841440295
H,C(time_fe)[T.2021Q2],time_fe,-0.39510989517787903,1.7366710919504926,-0.2275099165346978,0.8200272591213513,0.673606009128972
H,C(time_fe)[T.2021Q3],time_fe,2.1128702928316585,0.9738690492742231,2.169563037665359,0.030039964040742273,8.271950161892656
H,C(time_fe)[T.2021Q4],time_fe,-0.7943142818920539,1.5716439598402456,-0.5054034515379643,0.6132754951172636,0.4518909985457123
H,C(time_fe)[T.2022Q1],time_fe,0.2660046125667424,0.5915590968416297,0.4496670138063253,0.6529505595630172,1.304741076878347
H,C(time_fe)[T.2022Q2],time_fe,0.3002863636381036,0.4625178502197813,0.6492427557021037,0.5161814799191933,1.350245413407351
H,C(time_fe)[T.2022Q3],time_fe,1.4260767243766717,0.5583353154907222,2.554158199939922,0.010644488104251337,4.162337120691161
H,C(time_fe)[T.2022Q4],time_fe,0.292812114608391,0.2872309619498312,1.019430888023606,0.30799844835419843,1.3401909644710222
H,C(time_fe)[T.2023Q1],time_fe,0.2455319823330345,0.20396550273532252,1.2037917149727573,0.2286700927395786,1.278301165990622
H,C(time_fe)[T.2023Q2],time_fe,0.7041526138669093,0.21478999672395768,3.278330576874431,0.0010442302745887755,2.022132431725815
H,C(time_fe)[T.2023Q3],time_fe,0.4524197933267274,0.17594546244643774,2.5713638023740195,0.010129885129829042,1.5721117721040014
H,C(time_fe)[T.2023Q4],time_fe,1.0384635627379368,0.21971881186679595,4.726329775383562,2.2861426645093275e-06,2.8248734375793165
H,C(time_fe)[T.2024Q1],time_fe,0.5156845487534502,0.3461227844840354,1.4898890563421885,0.13625340952160347,1.6747845811765112
H,C(time_fe)[T.2024Q2],time_fe,-0.150872625212191,0.4333989190617305,-0.34811490886690855,0.7277538881194288,0.8599572285528957
H,C(time_fe)[T.2024Q3],time_fe,1.1388425952778898,0.29159420534239333,3.9055734799004234,9.400218810928784e-05,3.123151522194679
H,C(time_fe)[T.2024Q4],time_fe,0.6986252257797193,0.328343441532558,2.127727060783837,0.033359719910882824,2.0109861542909537
H,C(time_fe)[T.2025Q1],time_fe,1.1433719033998881,0.44609904927872684,2.563044922979647,0.010375862240166844,3.137329321323073
H,C(time_fe)[T.2025Q2],time_fe,1.0962794825566917,0.347631563447801,3.1535671608291826,0.0016128811120803555,2.9930097382984293
H,C(time_fe)[T.2025Q3],time_fe,0.7816306053720318,0.838986928018046,0.9316362141880946,0.35152456105310703,2.1850322876000385
H,"C(exposure_group, Treatment(reference='dual'))[T.mainstream_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,0.05132364515842081,0.3228168106067885,0.15898690363103887,0.8736791919783897,1.0526635276120626
H,"C(exposure_group, Treatment(reference='dual'))[T.wemedia_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,0.2324858013124577,0.12836649344352807,1.8111096990799593,0.07012387245647367,1.2617325312858276
H,z_n_total_interactions,control,0.5180954804123389,0.06561445201265237,7.89605741601614,2.886579864025407e-15,1.678827243678399
H,z_active_days,control,0.1827927646950796,0.08591232143862387,2.12766645847962,0.033364747772727466,1.2005655827244093
H,z_n_posts,control,-0.458289245913963,0.08205255741336878,-5.585313369395286,2.332791870784945e-08,0.6323645408924045
M,Intercept,intercept,2.745446115989935,0.06608884355980141,41.54174847235267,0.0,15.571559104397885
M,"C(exposure_group, Treatment(reference='dual'))[T.mainstream_only]",main_exposure,0.7855394783502267,0.18355464034638636,4.27959476735556,1.8723390280417362e-05,2.1935900159056563
M,"C(exposure_group, Treatment(reference='dual'))[T.wemedia_only]",main_exposure,-0.10179911827058592,0.08723861548527871,-1.1669043313481318,0.24324900655334636,0.9032109720283358
M,"C(env_type, Treatment(reference='norisk'))[T.risk]",main_risk_env,-0.2657402967701733,0.08585051262612725,-3.0953839253989432,0.001965582902662577,0.7666382000666719
M,C(time_fe)[T.2020Q2],time_fe,0.6076156091869735,1.646514798307186,0.3690313684466578,0.7121043437466776,1.8360483186270047
M,C(time_fe)[T.2020Q3],time_fe,0.1580230584394356,1.8923444212256983,0.08350649948653735,0.933448809602007,1.1711932002837913
M,C(time_fe)[T.2020Q4],time_fe,0.24695575872827644,1.8320752506253413,0.1347956415239948,0.892773451947239,1.280122477279109
M,C(time_fe)[T.2021Q1],time_fe,0.8505463525092911,1.5554871513674304,0.5468038432600197,0.5845135024193833,2.3409254731115365
M,C(time_fe)[T.2021Q2],time_fe,0.41914902889604516,1.731796411806119,0.24203135313053786,0.8087558690457675,1.5206669612228068
M,C(time_fe)[T.2021Q3],time_fe,-2.027036799285288,0.9774154212728025,-2.0738743784558418,0.03809097914736026,0.131725271828188
M,C(time_fe)[T.2021Q4],time_fe,0.9117503950685232,1.5476706466467935,0.5891113829960756,0.555786557925507,2.488674887354078
M,C(time_fe)[T.2022Q1],time_fe,-0.6194912107535675,0.5019011650850853,-1.2342892462673356,0.21709514164567478,0.5382182075794071
M,C(time_fe)[T.2022Q2],time_fe,-0.3250465120925799,0.4534019268298337,-0.7169058904652011,0.4734321671282067,0.7224937481644447
M,C(time_fe)[T.2022Q3],time_fe,-1.1030203002884618,0.5497740400715591,-2.0063157222645356,0.04482257363142539,0.3318672298011869
M,C(time_fe)[T.2022Q4],time_fe,-0.05868118159241725,0.28524583428928274,-0.20572143231688914,0.8370085160640084,0.9430073693439501
M,C(time_fe)[T.2023Q1],time_fe,-0.5797241892965878,0.16209539642392537,-3.5764383325263895,0.00034830743439573375,0.5600528138258485
M,C(time_fe)[T.2023Q2],time_fe,-0.757213865230793,0.19070001751408006,-3.970706846814449,7.165970998634918e-05,0.4689712255308087
M,C(time_fe)[T.2023Q3],time_fe,-0.9726021525454891,0.1415815559826755,-6.869554058753957,6.440181721245608e-12,0.3780978885214793
M,C(time_fe)[T.2023Q4],time_fe,-1.0809650232933985,0.20013470303312428,-5.401187334884585,6.620124581857567e-08,0.3392679661290598
M,C(time_fe)[T.2024Q1],time_fe,-0.8818430025000766,0.2974622664281388,-2.9645541704803526,0.0030312187009691183,0.41401916974369446
M,C(time_fe)[T.2024Q2],time_fe,-0.6966332230066229,0.3143281534233514,-2.21626098527791,0.02667363335588191,0.4982600133723789
M,C(time_fe)[T.2024Q3],time_fe,-1.3465279197014752,0.2709053785697481,-4.97047318443991,6.678969883822106e-07,0.26014192807249287
M,C(time_fe)[T.2024Q4],time_fe,-1.0589317297453942,0.2914445101738578,-3.6333905521627456,0.0002797211293075197,0.34682611652509887
M,C(time_fe)[T.2025Q1],time_fe,-1.1839812087144184,0.42202862801960656,-2.805452355851587,0.005024600899591558,0.30605782976831825
M,C(time_fe)[T.2025Q2],time_fe,-1.1125648742187044,0.3347687737183511,-3.3233830678447074,0.0008893269845098306,0.3287147668811461
M,C(time_fe)[T.2025Q3],time_fe,-0.7138780649393087,0.8487491996149692,-0.8410942422840055,0.40029514041944525,0.4897412615755619
M,"C(exposure_group, Treatment(reference='dual'))[T.mainstream_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,-0.1773746410091408,0.2732665602370842,-0.6490901808668129,0.5162800882051273,0.8374659766454028
M,"C(exposure_group, Treatment(reference='dual'))[T.wemedia_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,-0.29766437780197297,0.1072495421375285,-2.7754372827090603,0.005512753080088695,0.7425505143669466
M,z_n_total_interactions,control,-0.5872120800207217,0.056897914784536104,-10.320449918848626,0.0,0.5558748611038395
M,z_active_days,control,0.4364766050865982,0.0726376226564652,6.008960496282832,1.8671661994318356e-09,1.5472460443819307
M,z_n_posts,control,-0.09086476610207748,0.06979605942365708,-1.3018609768573735,0.19296391448572492,0.9131411901922879
L,Intercept,intercept,-4.1998903124564055,0.09728085260530456,-43.17283617462243,0.0,0.014997221738675796
L,"C(exposure_group, Treatment(reference='dual'))[T.mainstream_only]",main_exposure,-0.4370997185014234,0.28138328060482554,-1.553396198814264,0.12032851046928439,0.6459070193191139
L,"C(exposure_group, Treatment(reference='dual'))[T.wemedia_only]",main_exposure,0.18141780795579082,0.12277228696854282,1.4776771894969618,0.139494202696953,1.1989159913037848
L,"C(env_type, Treatment(reference='norisk'))[T.risk]",main_risk_env,0.23226544216976097,0.11735242322174076,1.9792130046679033,0.04779202934993454,1.2614545276183708
L,C(time_fe)[T.2020Q2],time_fe,-0.43684120263688825,1.7097699518641556,-0.2554970638948251,0.798339211052085,0.6460740181156116
L,C(time_fe)[T.2020Q3],time_fe,-0.1564225725586561,1.8903172018799226,-0.082749377936726,0.9340508215575809,0.8551977309116647
L,C(time_fe)[T.2020Q4],time_fe,-0.15610881578186428,1.8820991842017891,-0.08294398993009025,0.9338960756202703,0.8554660970938878
L,C(time_fe)[T.2021Q1],time_fe,-0.5705321064647408,1.642838020673541,-0.3472844548793864,0.728377628117562,0.5652245990041013
L,C(time_fe)[T.2021Q2],time_fe,-0.35190189163341107,1.759869211668395,-0.19995911588214008,0.8415125561236894,0.7033491230250972
L,C(time_fe)[T.2021Q3],time_fe,-0.6910750092704037,1.5892464069437309,-0.43484446858017783,0.6636753246458733,0.501037159860092
L,C(time_fe)[T.2021Q4],time_fe,-0.6988314046937476,1.5943450668516082,-0.4383187926022482,0.6611552049109539,0.49716595025085936
L,C(time_fe)[T.2022Q1],time_fe,0.6436425868222398,0.6342340730610032,1.014834450183082,0.31018474889685765,1.9034015725252689
L,C(time_fe)[T.2022Q2],time_fe,-0.15766019646147691,0.9160450491373131,-0.17210965400659461,0.8633513232183128,0.8541399724468453
L,C(time_fe)[T.2022Q3],time_fe,-0.367637268227107,0.9580940290096797,-0.3837173148935184,0.7011879778258847,0.6923682801190303
L,C(time_fe)[T.2022Q4],time_fe,-2.4600288602910045,1.0886439079695196,-2.2597185749005098,0.023838722721736927,0.0854324853253541
L,C(time_fe)[T.2023Q1],time_fe,0.7270583071507389,0.20290973629043618,3.5831612639329404,0.0003394608878719563,2.068985327505418
L,C(time_fe)[T.2023Q2],time_fe,0.38555888111752673,0.3037133501802724,1.2694828228284138,0.20426891313419482,1.470435890693831
L,C(time_fe)[T.2023Q3],time_fe,1.151197485777147,0.1768259226572577,6.510343441037868,7.497913401266487e-11,3.1619770660651287
L,C(time_fe)[T.2023Q4],time_fe,0.4447614537813591,0.3394153005124415,1.3103753811624532,0.19006887779625825,1.5601179911929943
L,C(time_fe)[T.2024Q1],time_fe,0.8353423400698979,0.4431768498663883,1.8848961544849243,0.05944385940802044,2.3056032135631455
L,C(time_fe)[T.2024Q2],time_fe,1.3120514868479083,0.397427391878602,3.301361490575584,0.0009621682847653634,3.7137846830708785
L,C(time_fe)[T.2024Q3],time_fe,0.8759341566543832,0.4444718125925911,1.9707304981728422,0.04875471015318977,2.4011172662996416
