treated_id,control_id,dist,treat_upgrade,ctrl_upgrade,treat_cooling,ctrl_cooling,treat_stable,ctrl_stable,pair
97,5,0.002097778069692219,0.0,0.0,0.0,1.0,0.0,0.0,dual_vs_wemedia_only
40,113,0.008992593024964246,0.0,0.0,0.0,0.0,1.0,0.7272727272727273,dual_vs_wemedia_only
40,84,0.013155464288697016,0.0,0.23809523809523808,0.0,0.23809523809523808,1.0,0.38095238095238093,dual_vs_wemedia_only
40,23,0.01395351090057212,0.0,0.2857142857142857,0.0,0.14285714285714285,1.0,0.42857142857142855,dual_vs_wemedia_only
87,94,0.0022000325862337883,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
87,88,0.003923255030521114,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
87,51,0.006693884913966275,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
112,9,3.520756763322752e-05,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
112,93,0.00010678694575930181,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
112,79,0.0026410505271346196,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
76,3,0.003718600941559652,0.0,0.0,0.2,0.0,0.8,1.0,dual_vs_wemedia_only
76,25,0.003718600941559652,0.0,0.0,0.2,0.0,0.8,1.0,dual_vs_wemedia_only
76,95,0.003718600941559652,0.0,0.0,0.2,0.0,0.8,1.0,dual_vs_wemedia_only
26,81,0.0004759949463783997,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
26,53,0.00255830071902563,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
26,77,0.0025932593151530015,0.0,0.0,0.0,0.0,1.0,0.0,dual_vs_wemedia_only
0,90,0.0,1.0,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
0,115,0.003280441442654658,1.0,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
0,42,0.0042235269583477675,1.0,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
103,58,0.00395518060569508,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
103,2,0.004019810686880426,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,dual_vs_wemedia_only
103,106,0.005601856683210282,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,dual_vs_wemedia_only
55,43,0.0011284703242220029,0.0,1.0,0.0,0.0,1.0,0.0,dual_vs_wemedia_only
55,60,0.0016577392806967073,0.0,0.09090909090909091,0.0,0.13636363636363635,1.0,0.7272727272727273,dual_vs_wemedia_only
55,24,0.004448070036237345,0.0,0.0,0.0,1.0,1.0,0.0,dual_vs_wemedia_only
22,98,0.0028942355089696115,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
22,46,0.0036120474579514616,0.0,0.0,0.0,0.0,0.0,0.0,dual_vs_wemedia_only
22,54,0.006439668805026749,0.0,0.0,0.0,0.5,0.0,0.0,dual_vs_wemedia_only
71,80,0.00846059640337371,0.3,0.0,0.3,0.0,0.4,1.0,dual_vs_wemedia_only
71,67,0.015642841294789656,0.3,0.2,0.3,0.4,0.4,0.2,dual_vs_wemedia_only
71,19,0.015753359690206248,0.3,0.0,0.3,0.0,0.4,1.0,dual_vs_wemedia_only
110,13,0.0011520500921506638,0.5,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
110,4,0.002338650831889444,0.5,0.0,0.0,0.5,0.0,0.5,dual_vs_wemedia_only
110,12,0.002338650831889444,0.5,0.5,0.0,0.0,0.0,0.5,dual_vs_wemedia_only
8,59,0.0015293938261158602,0.0,0.0,1.0,0.0,0.0,0.8888888888888888,dual_vs_wemedia_only
8,44,0.0074175509261596995,0.0,0.0,1.0,0.0,0.0,0.0,dual_vs_wemedia_only
8,101,0.008257766457035964,0.0,0.0,1.0,0.0,0.0,1.0,dual_vs_wemedia_only
21,27,0.0025455005510481854,0.0,0.0,1.0,0.0,0.0,1.0,dual_vs_wemedia_only
21,31,0.0025455005510481854,0.0,0.0,1.0,0.0,0.0,0.0,dual_vs_wemedia_only
21,85,0.003593839208568511,0.0,0.5,1.0,0.0,0.0,0.0,dual_vs_wemedia_only
7,20,0.00946318873132404,0.0,0.0,0.0,0.0,1.0,0.2,dual_vs_wemedia_only
7,78,0.014447759285140888,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
7,61,0.014864265955481293,0.0,1.0,0.0,0.0,1.0,0.0,dual_vs_wemedia_only
35,108,0.009593638309597446,0.5,0.0,0.5,0.0,0.0,1.0,dual_vs_wemedia_only
35,37,0.012266753834610344,0.5,0.0,0.5,0.0,0.0,1.0,dual_vs_wemedia_only
35,57,0.01614738262881063,0.5,0.0,0.5,0.0,0.0,1.0,dual_vs_wemedia_only
