state,side_col,term,term_type,coef,std_err,z_value,p_value,odds_ratio
H,mainstream_risk_ratio,z_active_days,control,-1.5173621362106087,0.2186905429196084,-6.938398505729612,3.965716643961059e-12,0.21928958072287322
H,mainstream_risk_ratio,z_n_posts,control,-0.6340697747238468,0.23622175614341234,-2.6842141260642283,0.0072700527563676065,0.5304286770562836
M,mainstream_risk_ratio,Intercept,intercept,0.707349300112189,0.15137238261478167,4.6729085444356055,2.9696402237266994e-06,2.0286068975609473
M,mainstream_risk_ratio,C(time_fe)[T.2022Q1],time_fe,-1.7154754830076153,1.3595826281963963,-1.261766256371885,0.20703290761316984,0.179878171362169
M,mainstream_risk_ratio,C(time_fe)[T.2022Q2],time_fe,0.8453408397856348,0.5809307371979383,1.4551491006708517,0.14562798846276093,2.3287714172675194
M,mainstream_risk_ratio,C(time_fe)[T.2022Q3],time_fe,0.4793035395970917,0.801120890093181,0.5982911512160697,0.5496456799022165,1.6149492622168127
M,mainstream_risk_ratio,C(time_fe)[T.2022Q4],time_fe,0.9742217674567456,0.39641350465103853,2.4575897541995944,0.013987285420898443,2.649104789007452
M,mainstream_risk_ratio,C(time_fe)[T.2023Q1],time_fe,0.612235552174911,0.3728227264714298,1.6421626384458834,0.10055630324419118,1.8445503815829871
M,mainstream_risk_ratio,C(time_fe)[T.2023Q2],time_fe,0.6770129730616291,0.5617486936294677,1.2051883355303188,0.2281306043393223,1.9679905033042382
M,mainstream_risk_ratio,C(time_fe)[T.2023Q3],time_fe,1.50239367502492,0.24486445988777392,6.135613456168755,8.483118651980703e-10,4.492429627108108
M,mainstream_risk_ratio,C(time_fe)[T.2023Q4],time_fe,0.6666574982845563,0.5565222536872119,1.1978990846595057,0.23095630615921836,1.9477161835666004
M,mainstream_risk_ratio,C(time_fe)[T.2024Q2],time_fe,1.7557754404583827,1.3404203423322738,1.3098692887660963,0.19024005814005207,5.7879342005907874
M,mainstream_risk_ratio,C(time_fe)[T.2024Q3],time_fe,-0.6623611421814968,0.9087697821868405,-0.7288547167442208,0.4660905370855759,0.5156324145921524
M,mainstream_risk_ratio,C(time_fe)[T.2024Q4],time_fe,0.03844552872526897,0.806180379453714,0.047688494665822215,0.9619645035979143,1.039194120587808
M,mainstream_risk_ratio,C(time_fe)[T.2025Q2],time_fe,-0.365032843216832,1.172159226342584,-0.31141916133341496,0.7554819889948214,0.6941738516012529
M,mainstream_risk_ratio,mainstream_risk_ratio,side_risk_ratio,-0.20818061597310197,0.21013370144344698,-0.9907055105538574,0.321829399506238,0.8120603523948071
M,mainstream_risk_ratio,z_n_total_interactions,control,-2.2419606599488096,0.25353743483934177,-8.84272045021464,0.0,0.10624997994306203
M,mainstream_risk_ratio,z_active_days,control,1.7913693931320565,0.18864040982288718,9.496212369417334,0.0,5.9976599998427425
M,mainstream_risk_ratio,z_n_posts,control,0.6168119181236986,0.20312249077198258,3.036650032103573,0.002392230241185178,1.8530110639633723
L,mainstream_risk_ratio,Intercept,intercept,-3.4181697809088805,0.23138675057972669,-14.772538930361593,0.0,0.032772360683855556
L,mainstream_risk_ratio,C(time_fe)[T.2022Q1],time_fe,-0.6377040785020357,1.6353791335209322,-0.38994265331554895,0.6965789527158845,0.5285044368658681
L,mainstream_risk_ratio,C(time_fe)[T.2022Q2],time_fe,-1.2200381397737614,1.385173538310763,-0.880783602942353,0.37843495631387425,0.2952189071269646
L,mainstream_risk_ratio,C(time_fe)[T.2022Q3],time_fe,-0.9061603777815066,1.5082288924738625,-0.6008109129213027,0.5479659347387271,0.40407273593563303
L,mainstream_risk_ratio,C(time_fe)[T.2022Q4],time_fe,-1.7254130738528726,1.2381957424045822,-1.3934897486419329,0.1634717428651391,0.17809946834266635
L,mainstream_risk_ratio,C(time_fe)[T.2023Q1],time_fe,0.7926765854699552,0.5253417217070089,1.5088780363651435,0.13132995362524413,2.2093019048484774
L,mainstream_risk_ratio,C(time_fe)[T.2023Q2],time_fe,-1.554723029837228,1.2822469198360662,-1.2124989389999843,0.22532144848843316,0.21124788389983454
L,mainstream_risk_ratio,C(time_fe)[T.2023Q3],time_fe,0.6474343899011811,0.29899566043571896,2.1653638349054667,0.03035983333523329,1.9106325971152516
L,mainstream_risk_ratio,C(time_fe)[T.2023Q4],time_fe,-0.3025114836210422,0.9212816515115304,-0.32835939272720455,0.742639942270269,0.7389600022735879
L,mainstream_risk_ratio,C(time_fe)[T.2024Q2],time_fe,-0.7764273142441174,1.5811723337092267,-0.49104534508437725,0.6233943763398391,0.46004668098568674
L,mainstream_risk_ratio,C(time_fe)[T.2024Q3],time_fe,2.4056692639591577,0.9612737042481861,2.5025851152774807,0.0123289976136014,11.085847157945308
L,mainstream_risk_ratio,C(time_fe)[T.2024Q4],time_fe,0.8277855301062197,1.0510807189928089,0.7875565740559295,0.4309561242668636,2.2882458738850207
L,mainstream_risk_ratio,C(time_fe)[T.2025Q2],time_fe,-0.5162685478867132,1.692275497612768,-0.30507358205859186,0.7603101111747259,0.5967431170514865
L,mainstream_risk_ratio,mainstream_risk_ratio,side_risk_ratio,0.019187403543211152,0.28037537607964236,0.06843469569795906,0.9454396033858896,1.0193726647675274
L,mainstream_risk_ratio,z_n_total_interactions,control,1.5019492132644217,0.38991620786426784,3.8519794329433443,0.0001171668658117575,4.490433357592723
L,mainstream_risk_ratio,z_active_days,control,-1.0038062187144605,0.2697250487428763,-3.72159064719039,0.00019797177282243617,0.3664818729701604
L,mainstream_risk_ratio,z_n_posts,control,-0.5885281355100989,0.29356846553576793,-2.004738943728251,0.04499096286435256,0.5551437801185685
H,wemedia_risk_ratio,Intercept,intercept,-2.3457326044755917,0.39888786735742116,-5.880681756544156,4.08580080879517e-09,0.09577700975600818
H,wemedia_risk_ratio,C(time_fe)[T.2023Q2],time_fe,-0.44864513142502976,1.7337638233633788,-0.2587694617798,0.795813121469334,0.6384926394683876
H,wemedia_risk_ratio,C(time_fe)[T.2023Q3],time_fe,-0.45238549241062836,0.6103098812350144,-0.7412390104108876,0.45854853410708785,0.6361089072986256
H,wemedia_risk_ratio,C(time_fe)[T.2023Q4],time_fe,0.5190391299940378,0.8713955217782052,0.5956412639519485,0.5514149042515006,1.680412216016268
H,wemedia_risk_ratio,C(time_fe)[T.2024Q1],time_fe,-0.5510238320377896,1.7538666417230098,-0.31417658499762574,0.753386925426875,0.5763594129658893
H,wemedia_risk_ratio,C(time_fe)[T.2024Q2],time_fe,-1.039285032289605,1.5398998048747217,-0.6749043210471449,0.49973655503363235,0.3537074810042772
H,wemedia_risk_ratio,C(time_fe)[T.2024Q3],time_fe,0.4240621765057072,0.8575054152166864,0.4945300274267647,0.6209319053763984,1.5281566062682055
H,wemedia_risk_ratio,C(time_fe)[T.2024Q4],time_fe,-0.8978583872228348,1.6099236330901983,-0.5577024703335919,0.5770475705294138,0.40744130755160046
H,wemedia_risk_ratio,C(time_fe)[T.2025Q2],time_fe,1.545928339897626,1.0321684532944366,1.4977481000929547,0.13419870966287117,4.692325678829622
H,wemedia_risk_ratio,wemedia_risk_ratio,side_risk_ratio,0.259879361972587,0.4894730076575232,0.5309370647756344,0.5954623919720341,1.2967736370155023
H,wemedia_risk_ratio,z_n_total_interactions,control,1.8832128479642756,0.42187561586720945,4.463905419357159,8.047910060593466e-06,6.574594137122548
H,wemedia_risk_ratio,z_active_days,control,-1.394738800974825,0.39176154287810666,-3.560172830462806,0.00037061079406086606,0.24789777856966605
H,wemedia_risk_ratio,z_n_posts,control,-0.8724780231965887,0.3941324023245842,-2.2136673312083266,0.02685167182206949,0.41791466283523954
M,wemedia_risk_ratio,Intercept,intercept,1.6177618226318715,0.3808848146382151,4.247378106077841,2.1628677002283325e-05,5.041793251312106
M,wemedia_risk_ratio,C(time_fe)[T.2023Q2],time_fe,0.4496825356967389,1.735767124277445,0.2590684714598049,0.7955824106468214,1.5678143813766052
M,wemedia_risk_ratio,C(time_fe)[T.2023Q3],time_fe,0.47131287510547637,0.5865238357907785,0.8035698574296314,0.4216454370930278,1.6020961652740144
M,wemedia_risk_ratio,C(time_fe)[T.2023Q4],time_fe,-0.31455116720858306,0.859881385552357,-0.36580762474178535,0.7145086299319174,0.7301165009659424
M,wemedia_risk_ratio,C(time_fe)[T.2024Q1],time_fe,0.676721033480705,1.7209339933984638,0.3932289303811884,0.6941504039014925,1.9674160528379352
M,wemedia_risk_ratio,C(time_fe)[T.2024Q2],time_fe,-0.4956046314558715,1.2114146355710562,-0.40911230300783463,0.6824572479312452,0.6092024529519421
M,wemedia_risk_ratio,C(time_fe)[T.2024Q3],time_fe,-0.12749741049887534,0.8420485324914523,-0.15141337533317248,0.8796496391144095,0.8802956953579628
M,wemedia_risk_ratio,C(time_fe)[T.2024Q4],time_fe,0.8872317741834623,1.6136834978366867,0.5498177154150057,0.5824444066001608,2.4283979842086305
M,wemedia_risk_ratio,C(time_fe)[T.2025Q2],time_fe,-1.4247418007012695,1.0200002361088807,-1.3968053636305084,0.16247210894559005,0.24057057034254548
M,wemedia_risk_ratio,wemedia_risk_ratio,side_risk_ratio,0.260104388854903,0.4775372895387528,0.544678697460746,0.585974518529647,1.297065478778999
M,wemedia_risk_ratio,z_n_total_interactions,control,-2.2376766799271155,0.3934150917232142,-5.687826234946333,1.2866664400590366e-08,0.10670612910376685
M,wemedia_risk_ratio,z_active_days,control,1.4635394235978398,0.368243207015065,3.9743826789395893,7.056203330635391e-05,4.321227146456309
M,wemedia_risk_ratio,z_n_posts,control,0.9714977594961969,0.3697923590201416,2.627143952001674,0.008610489939427701,2.641898426024999
L,wemedia_risk_ratio,Intercept,intercept,-2.7488038904401026,0.7342721637493358,-3.7435763278893455,0.00018141945760707934,0.06400437168097374
L,wemedia_risk_ratio,C(time_fe)[T.2023Q2],time_fe,-0.1530413129063774,1.8908344014065355,-0.08093850672091354,0.9354908564733608,0.858094270710836
L,wemedia_risk_ratio,C(time_fe)[T.2023Q3],time_fe,0.030550961004574193,1.0224208613341332,0.029881003175843805,0.9761619563537609,1.031022430648813
L,wemedia_risk_ratio,C(time_fe)[T.2023Q4],time_fe,-1.1845843857964278,1.5405343556966766,-0.7689438287539667,0.4419266570968121,0.3058732783638166
L,wemedia_risk_ratio,C(time_fe)[T.2024Q1],time_fe,-0.3253092018544648,1.8456168850179844,-0.17626041704277912,0.8600893577455808,0.722303981379763
L,wemedia_risk_ratio,C(time_fe)[T.2024Q2],time_fe,1.0781938266212059,1.370375688502417,0.7867870363341638,0.4314065435484107,2.939365749519341
L,wemedia_risk_ratio,C(time_fe)[T.2024Q3],time_fe,-1.3217533571042508,1.483423930199973,-0.891015258818207,0.37292098428699605,0.26666732876830695
L,wemedia_risk_ratio,C(time_fe)[T.2024Q4],time_fe,-0.17547432813577435,1.8833471370681418,-0.09317152673666951,0.9257672943430655,0.8390589371040882
L,wemedia_risk_ratio,C(time_fe)[T.2025Q2],time_fe,-0.509278464977931,1.712493228500273,-0.297390060586654,0.7661687311261516,0.6009290137534172
L,wemedia_risk_ratio,wemedia_risk_ratio,side_risk_ratio,-2.5015243244655996,1.0347230443640925,-2.4175786342933496,0.015624157734888788,0.0819599697687185
L,wemedia_risk_ratio,z_n_total_interactions,control,1.3048646935537211,0.7235686936319973,1.803373618894252,0.07132955787171058,3.6871901593540444
L,wemedia_risk_ratio,z_active_days,control,-0.403348927242456,0.6970348317956087,-0.5786639474004506,0.5628159469895775,0.6680789477044846
L,wemedia_risk_ratio,z_n_posts,control,-0.17290220547242702,0.6959662014088986,-0.24843477330135802,0.8037980315184172,0.8412198775226452
