state,term,term_type,coef,std_err,z_value,p_value,odds_ratio
H,Intercept,intercept,-2.5852657652006656,0.10661081071642207,-24.249564822063935,0.0,0.0753760446093229
H,"C(exposure_group, Treatment(reference='dual'))[T.mainstream_only]",main_exposure,-1.6664867723938386,0.3468287476970828,-4.804926879502312,1.5480807096235338e-06,0.1889095835331639
H,"C(exposure_group, Treatment(reference='dual'))[T.wemedia_only]",main_exposure,-1.0573176553738346,0.15428222495769509,-6.853139794060891,7.224665310445744e-12,0.34738637169629316
H,"C(env_type, Treatment(reference='norisk'))[T.risk]",main_risk_env,0.38607569594938324,0.1379719694569954,2.7982183444132067,0.005138536332857324,1.471196030180197
H,C(time_fe)[T.2020Q2],time_fe,-0.08673283289134588,1.9353016662782592,-0.04481618261515793,0.9642538261910334,0.9169220343206856
H,C(time_fe)[T.2021Q1],time_fe,-0.29346425772841334,1.8421969155586955,-0.1593012425815578,0.873431541822304,0.745675874537425
H,C(time_fe)[T.2021Q3],time_fe,2.1968293663688687,1.2874778237410123,1.7063046258812926,0.08795137726780733,8.996443804063949
H,C(time_fe)[T.2021Q4],time_fe,-0.6477149202403815,1.6597626950609234,-0.39024549844856365,0.6963550204743867,0.5232400569922088
H,C(time_fe)[T.2022Q1],time_fe,0.5112336984772125,0.6692239921838692,0.7639201589424652,0.444914823384861,1.667346929975056
H,C(time_fe)[T.2022Q2],time_fe,0.36706803823236295,0.5062155559120275,0.7251220037500264,0.46837718659351224,1.4434961286991561
H,C(time_fe)[T.2022Q3],time_fe,0.8986347972412057,0.6493442635701783,1.3839111972752265,0.16638564773466902,2.4562475452391523
H,C(time_fe)[T.2022Q4],time_fe,0.028486664440140152,0.3455243366762605,0.08244474098167728,0.9342930589637999,1.0288962898349727
H,C(time_fe)[T.2023Q1],time_fe,0.23814673545864884,0.24473679672112575,0.9730728629663884,0.33051709014774877,1.2688953711093558
H,C(time_fe)[T.2023Q2],time_fe,0.4511543416070152,0.34014471779774885,1.3263599815043225,0.1847204876223385,1.5701235987923972
H,C(time_fe)[T.2023Q3],time_fe,0.07643709832788483,0.23313312326725727,0.32786888991428076,0.7430107969204447,1.0794342899798868
H,C(time_fe)[T.2023Q4],time_fe,0.896933557363129,0.34141139016394073,2.6271342527044417,0.008610735387995838,2.452072431406811
H,C(time_fe)[T.2024Q1],time_fe,0.18893093851770146,0.6593797873533732,0.28652825297547385,0.7744735573896686,1.2079575262648483
H,C(time_fe)[T.2024Q2],time_fe,-0.614148241945703,0.7022722858182772,-0.8745158457023642,0.381837394695685,0.5411015867173349
H,C(time_fe)[T.2024Q3],time_fe,0.856655052430329,0.47855226764195175,1.7900971541759993,0.07343829422895176,2.355269250676131
H,C(time_fe)[T.2024Q4],time_fe,0.6170705183682786,0.4432334546420794,1.392202036885001,0.1638612261547463,1.853490315042275
H,C(time_fe)[T.2025Q1],time_fe,0.8216282827767156,0.8070147079680204,1.0181081889393202,0.308626544122774,2.274199864840273
H,C(time_fe)[T.2025Q2],time_fe,1.0082151140269826,0.534924652265401,1.8847796783289028,0.05945958969948251,2.7407048011692896
H,C(time_fe)[T.2025Q3],time_fe,0.6245412378161292,1.1076614323969327,0.563837666952661,0.5728646145712308,1.8673890734048055
H,"C(exposure_group, Treatment(reference='dual'))[T.mainstream_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,0.1692055194088107,0.507146460132679,0.33364231580073217,0.7386494827747434,1.184363523604163
H,"C(exposure_group, Treatment(reference='dual'))[T.wemedia_only]:C(env_type, Treatment(reference='norisk'))[T.risk]",interaction,0.7028107430156983,0.18277547046106404,3.8452136998625064,0.00012044742247763196,2.0194208108877576
