treated_id,control_id,dist,treat_upgrade,ctrl_upgrade,treat_cooling,ctrl_cooling,treat_stable,ctrl_stable,pair
118,477,0.005228123738739182,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_mainstream_only
118,422,0.0066943112055602855,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,dual_vs_mainstream_only
432,382,0.0001836602054233194,0.0,0.0,0.0,1.0,0.0,0.0,dual_vs_mainstream_only
432,347,0.002091231281283107,0.0,0.0,0.0,1.0,0.0,0.0,dual_vs_mainstream_only
432,328,0.0021599800099667277,0.0,0.0,0.0,0.0,0.0,0.0,dual_vs_mainstream_only
193,478,0.004912187439147342,0.14285714285714285,0.0,0.14285714285714285,0.0,0.7142857142857143,1.0,dual_vs_wemedia_only
193,343,0.005648814021588622,0.14285714285714285,0.5,0.14285714285714285,0.5,0.7142857142857143,0.0,dual_vs_wemedia_only
193,554,0.006515322093844589,0.14285714285714285,0.25,0.14285714285714285,0.25,0.7142857142857143,0.25,dual_vs_wemedia_only
356,349,0.0007965030033263709,0.058823529411764705,0.5,0.0,0.0,0.9411764705882353,0.0,dual_vs_wemedia_only
356,68,0.0016089655312422069,0.058823529411764705,0.5,0.0,0.5,0.9411764705882353,0.0,dual_vs_wemedia_only
356,293,0.0016089655312422069,0.058823529411764705,0.5,0.0,0.5,0.9411764705882353,0.0,dual_vs_wemedia_only
161,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,dual_vs_wemedia_only
161,385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,dual_vs_wemedia_only
161,448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dual_vs_wemedia_only
424,282,1.0489679350425551e-05,0.25,0.3333333333333333,0.25,0.0,0.5,0.6666666666666666,dual_vs_wemedia_only
424,305,1.0489679350425551e-05,0.25,0.0,0.25,0.0,0.5,1.0,dual_vs_wemedia_only
424,217,0.0002828414474988078,0.25,0.25,0.25,0.25,0.5,0.25,dual_vs_wemedia_only
151,11,0.0005747405012008211,0.17391304347826086,0.0,0.17391304347826086,0.0,0.5217391304347826,0.8235294117647058,dual_vs_wemedia_only
151,172,0.0005837548234179368,0.17391304347826086,0.0,0.17391304347826086,0.0,0.5217391304347826,1.0,dual_vs_wemedia_only
151,131,0.0013788022558307023,0.17391304347826086,0.23529411764705882,0.17391304347826086,0.29411764705882354,0.5217391304347826,0.29411764705882354,dual_vs_wemedia_only
1,117,0.0007559488826592853,0.0,0.0,1.0,0.0,0.0,1.0,dual_vs_wemedia_only
1,32,0.0008234331491566993,0.0,0.0,1.0,0.0,0.0,1.0,dual_vs_wemedia_only
1,35,0.0008234331491566993,0.0,0.0,1.0,0.0,0.0,1.0,dual_vs_wemedia_only
423,503,0.0004167484548980305,0.0,0.0,0.0,1.0,1.0,0.0,dual_vs_wemedia_only
423,531,0.0004167484548980305,0.0,1.0,0.0,0.0,1.0,0.0,dual_vs_wemedia_only
423,485,0.0013806541727578725,0.0,0.3333333333333333,0.0,0.16666666666666666,1.0,0.16666666666666666,dual_vs_wemedia_only
136,344,0.0,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
136,311,0.0004661627288400638,0.0,0.25,0.0,0.25,1.0,0.25,dual_vs_wemedia_only
136,416,0.001541486676260223,0.0,0.25,0.0,0.25,1.0,0.125,dual_vs_wemedia_only
246,555,9.296798843388965e-05,0.0,0.08,0.0,0.08,1.0,0.8,dual_vs_wemedia_only
246,394,0.0005391997098827539,0.0,0.25,0.0,0.25,1.0,0.5,dual_vs_wemedia_only
246,238,0.0006431913653935917,0.0,0.0,0.0,1.0,1.0,0.0,dual_vs_wemedia_only
122,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,dual_vs_wemedia_only
122,112,0.0,0.0,1.0,1.0,0.0,0.0,0.0,dual_vs_wemedia_only
122,500,0.0,0.0,0.0,1.0,1.0,0.0,0.0,dual_vs_wemedia_only
291,178,0.0,0.0,0.0,0.0,1.0,1.0,0.0,dual_vs_wemedia_only
291,202,0.0,0.0,0.0,0.0,1.0,1.0,0.0,dual_vs_wemedia_only
291,135,5.000846098118794e-05,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
155,8,0.00013505535489327647,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,dual_vs_wemedia_only
155,92,0.00013505535489327647,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,dual_vs_wemedia_only
155,307,0.00013505535489327647,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,dual_vs_wemedia_only
405,138,0.0007122863813846247,0.2,0.1111111111111111,0.1,0.1111111111111111,0.4,0.7777777777777778,dual_vs_wemedia_only
405,211,0.0018274883787008644,0.2,0.0,0.1,0.0,0.4,0.5,dual_vs_wemedia_only
405,134,0.002098761748242556,0.2,0.0,0.1,0.0,0.4,1.0,dual_vs_wemedia_only
419,274,1.030719213762632e-05,0.2,0.4,0.0,0.4,0.6,0.0,dual_vs_wemedia_only
419,93,0.00036071474756066424,0.2,0.0,0.0,0.0,0.6,1.0,dual_vs_wemedia_only
419,384,0.0008091706918644248,0.2,0.25,0.0,0.0,0.6,0.75,dual_vs_wemedia_only
34,87,0.010613027103880235,0.3333333333333333,0.043478260869565216,0.0,0.043478260869565216,0.0,0.5652173913043478,dual_vs_wemedia_only
34,230,0.01099245334614174,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
34,210,0.012256766035373623,0.3333333333333333,0.5,0.0,0.5,0.0,0.0,dual_vs_wemedia_only
160,226,0.0015215767313065953,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.25,0.0,dual_vs_wemedia_only
160,31,0.0018610977342180257,0.16666666666666666,0.0,0.16666666666666666,0.0,0.25,1.0,dual_vs_wemedia_only
160,71,0.0020083746722458773,0.16666666666666666,0.0,0.16666666666666666,0.0,0.25,0.5,dual_vs_wemedia_only
149,85,0.00011075647347510986,0.0,0.08333333333333333,0.0,0.0,1.0,0.9166666666666666,dual_vs_wemedia_only
149,40,0.0003343031452945622,0.0,0.0,0.0,0.0,1.0,0.0,dual_vs_wemedia_only
149,74,0.0003343031452945622,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
114,94,0.004427437757010211,0.2,0.0,0.17142857142857143,0.0,0.2,1.0,dual_vs_wemedia_only
114,378,0.005710634229421585,0.2,0.17647058823529413,0.17142857142857143,0.23529411764705882,0.2,0.29411764705882354,dual_vs_wemedia_only
114,271,0.006543293997703037,0.2,0.0,0.17142857142857143,0.0,0.2,0.0,dual_vs_wemedia_only
44,17,0.0002466520431538277,0.0,0.0,0.09090909090909091,0.5,0.9090909090909091,0.5,dual_vs_wemedia_only
44,521,0.0018355399075842826,0.0,0.01910828025477707,0.09090909090909091,0.01910828025477707,0.9090909090909091,0.8662420382165605,dual_vs_wemedia_only
44,334,0.0035914058432396367,0.0,0.0,0.09090909090909091,0.0,0.9090909090909091,1.0,dual_vs_wemedia_only
168,413,0.0009948603161705205,0.0,0.25925925925925924,0.0,0.25925925925925924,1.0,0.37037037037037035,dual_vs_wemedia_only
168,357,0.002007855123355995,0.0,0.0,0.0,0.0,1.0,0.5,dual_vs_wemedia_only
168,200,0.003020686044531262,0.0,0.0,0.0,0.0,1.0,0.9565217391304348,dual_vs_wemedia_only
553,319,4.5276569331259564e-05,0.0,0.14285714285714285,0.0,0.14285714285714285,1.0,0.7142857142857143,dual_vs_wemedia_only
553,254,0.0003259278436839319,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,dual_vs_wemedia_only
553,48,0.0008515232402262762,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
536,9,0.007855807719829855,0.5,0.125,0.0,0.25,0.5,0.125,dual_vs_wemedia_only
536,42,0.012213205531335758,0.5,0.16666666666666666,0.0,0.2,0.5,0.5,dual_vs_wemedia_only
536,105,0.016457668306060103,0.5,0.0,0.0,0.0,0.5,1.0,dual_vs_wemedia_only
459,77,0.0015413287592165592,0.0,0.25,0.0,0.1875,0.0,0.125,dual_vs_wemedia_only
459,449,0.006911920415442502,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.5555555555555556,dual_vs_wemedia_only
459,484,0.0071900817822583285,0.0,0.2,0.0,0.1,0.0,0.6,dual_vs_wemedia_only
36,222,0.00017078637875164726,0.0,0.0,0.0,1.0,1.0,0.0,dual_vs_wemedia_only
36,133,0.000744777894777171,0.0,0.0,0.0,0.25,1.0,0.25,dual_vs_wemedia_only
36,91,0.0008002794987339856,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
4,428,0.0,1.0,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
4,325,0.0002835786989603961,1.0,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
4,45,0.0003174916302724762,1.0,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
519,414,0.0012464650338092353,0.2,0.2692307692307692,0.2,0.2692307692307692,0.0,0.19230769230769232,dual_vs_wemedia_only
519,331,0.001649607611690529,0.2,0.0,0.2,0.0,0.0,1.0,dual_vs_wemedia_only
519,159,0.0017479052232815817,0.2,0.10810810810810811,0.2,0.10810810810810811,0.0,0.7837837837837838,dual_vs_wemedia_only
294,455,0.001554986611434328,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
294,234,0.0025059297064675135,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,dual_vs_wemedia_only
294,410,0.0025741979697992967,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,dual_vs_wemedia_only
299,284,0.0007775072019542695,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
299,113,0.0013738898757084256,0.0,0.5,0.0,0.5,1.0,0.0,dual_vs_wemedia_only
299,369,0.0016014539209907863,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
447,506,0.0,0.5,0.5,0.0,0.5,0.0,0.0,dual_vs_wemedia_only
447,280,0.00043946079217263567,0.5,1.0,0.0,0.0,0.0,0.0,dual_vs_wemedia_only
447,388,0.00043946079217263567,0.5,0.0,0.0,0.0,0.0,0.0,dual_vs_wemedia_only
127,33,0.0003928493013525963,0.2647058823529412,0.0,0.29411764705882354,0.0,0.11764705882352941,1.0,dual_vs_wemedia_only
127,402,0.0009729904119445548,0.2647058823529412,0.5,0.29411764705882354,0.5,0.11764705882352941,0.0,dual_vs_wemedia_only
127,537,0.0015451644349425142,0.2647058823529412,0.05434782608695652,0.29411764705882354,0.05434782608695652,0.11764705882352941,0.7934782608695652,dual_vs_wemedia_only
532,50,0.0038348799126484145,0.05,0.0,0.05,0.0,0.9,1.0,dual_vs_wemedia_only
532,355,0.005747047869030908,0.05,0.0,0.05,0.0,0.9,1.0,dual_vs_wemedia_only
532,207,0.006996426457584748,0.05,0.0,0.05,0.0,0.9,1.0,dual_vs_wemedia_only
365,435,0.0008251358496839389,0.0,0.14285714285714285,0.0,0.14285714285714285,1.0,0.0,dual_vs_wemedia_only
365,90,0.0015801317809001347,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
365,468,0.0032073041369182764,0.0,0.18181818181818182,0.0,0.18181818181818182,1.0,0.45454545454545453,dual_vs_wemedia_only
143,373,0.014960249950919158,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
143,409,0.01726864556715829,0.0,0.2,0.0,0.2,1.0,0.6,dual_vs_wemedia_only
143,52,0.026585377824599354,0.0,0.11538461538461539,0.0,0.11538461538461539,1.0,0.6538461538461539,dual_vs_wemedia_only
534,110,0.0009290165939384309,0.18181818181818182,1.0,0.18181818181818182,0.0,0.45454545454545453,0.0,dual_vs_wemedia_only
534,46,0.0013070420843423747,0.18181818181818182,0.3076923076923077,0.18181818181818182,0.23076923076923078,0.45454545454545453,0.23076923076923078,dual_vs_wemedia_only
534,186,0.0013739337635036708,0.18181818181818182,0.375,0.18181818181818182,0.25,0.45454545454545453,0.25,dual_vs_wemedia_only
104,116,0.000514440512923986,0.25,0.2,0.5,0.25,0.0,0.35,dual_vs_wemedia_only
104,139,0.0008436040970946634,0.25,0.21052631578947367,0.5,0.21052631578947367,0.0,0.47368421052631576,dual_vs_wemedia_only
104,374,0.002677725865092462,0.25,0.0,0.5,0.0,0.0,0.0,dual_vs_wemedia_only
53,437,3.1701130380132336e-05,0.0,0.5,0.0,0.0,0.0,0.0,dual_vs_wemedia_only
53,73,0.0002307230937874799,0.0,1.0,0.0,0.0,0.0,0.0,dual_vs_wemedia_only
53,252,0.0002307230937874799,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
360,346,0.002044594439411518,0.0,1.0,0.0,0.0,1.0,0.0,dual_vs_wemedia_only
360,391,0.0025099226697024857,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
360,28,0.0029113718178367387,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
295,216,0.001163435629942422,0.0,0.0,0.0,0.0,1.0,0.0,dual_vs_wemedia_only
295,445,0.001163435629942422,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
295,489,0.001163435629942422,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
315,508,0.00022554635278360102,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,dual_vs_wemedia_only
315,330,0.00035901746505763443,0.0,0.17325227963525835,0.0,0.1702127659574468,1.0,0.44984802431610943,dual_vs_wemedia_only
315,51,0.0006746858494306313,0.0,0.0,0.0,1.0,1.0,0.0,dual_vs_wemedia_only
393,166,0.015363882628938008,0.15384615384615385,0.0,0.1282051282051282,0.0,0.5128205128205128,1.0,dual_vs_wemedia_only
