state,side_col,term,term_type,coef,std_err,z_value,p_value,odds_ratio
H,mainstream_risk_ratio,Intercept,intercept,-1.4883322047319567,0.1872485901457977,-7.948429430486467,1.9984014443252818e-15,0.22574884460386574
H,mainstream_risk_ratio,C(time_fe)[T.2022Q1],time_fe,2.1759971867904384,1.262574790786403,1.7234600299876923,0.08480536727919263,8.810966922738494
H,mainstream_risk_ratio,C(time_fe)[T.2022Q2],time_fe,-0.2108801608169299,0.7068217541211481,-0.29834984504563705,0.7654361646454988,0.8098711153589117
H,mainstream_risk_ratio,C(time_fe)[T.2022Q3],time_fe,-1.597240280049183,0.7297630931128349,-2.1887106858694207,0.02861787481117939,0.20245446537851605
H,mainstream_risk_ratio,C(time_fe)[T.2022Q4],time_fe,-0.06817764578846858,0.43524406462352444,-0.15664233318710638,0.8755267372959861,0.9340945208795852
H,mainstream_risk_ratio,C(time_fe)[T.2023Q1],time_fe,-0.2774569670168749,0.4792008329173939,-0.5789993421499411,0.5625896170594464,0.7577081703443164
H,mainstream_risk_ratio,C(time_fe)[T.2023Q2],time_fe,-0.21379481783889814,0.5549100392515508,-0.3852783383181523,0.7000312086580456,0.807514055504815
H,mainstream_risk_ratio,C(time_fe)[T.2023Q3],time_fe,-0.9078715681322799,0.3439704895025222,-2.6393879586743525,0.008305587222978916,0.40338188182890833
H,mainstream_risk_ratio,C(time_fe)[T.2023Q4],time_fe,-1.18148870311768,0.7274777558550604,-1.6240891128402761,0.10435679119960906,0.3068216321173241
H,mainstream_risk_ratio,C(time_fe)[T.2024Q1],time_fe,-0.5059146238243282,1.0432769694472426,-0.48492839259393977,0.6277271412296315,0.6029538471999923
H,mainstream_risk_ratio,C(time_fe)[T.2024Q2],time_fe,-0.9117553383689962,1.6559588344558944,-0.5505905819624892,0.5819143664711772,0.40181827758744526
H,mainstream_risk_ratio,C(time_fe)[T.2024Q3],time_fe,-1.4255624530185118,1.4434842798201681,-0.9875843283836184,0.32335626453650956,0.24037322653293633
H,mainstream_risk_ratio,C(time_fe)[T.2024Q4],time_fe,-1.1216424791603512,1.4137051501772913,-0.7934062339800397,0.42754117985802287,0.32574432672773634
H,mainstream_risk_ratio,C(time_fe)[T.2025Q1],time_fe,-1.0767442288039044,1.5660987872182177,-0.687532764594289,0.4917470610327892,0.3407029727946735
H,mainstream_risk_ratio,C(time_fe)[T.2025Q2],time_fe,0.6584024667057428,1.2247947107395756,0.5375614875967054,0.5908798244152871,1.9317039068201296
H,mainstream_risk_ratio,mainstream_risk_ratio,side_risk_ratio,0.001973840727736009,0.27954588944742076,0.007060882675247725,0.9943662775403563,1.001975790033674
H,mainstream_risk_ratio,z_n_total_interactions,control,1.9846763737630126,0.3088080482975365,6.426893290847062,1.302382646173328e-10,7.276692075879749
H,mainstream_risk_ratio,z_active_days,control,-1.2086473455693352,0.24166432173123276,-5.0013478899609085,5.693087514746509e-07,0.2986009102260701
H,mainstream_risk_ratio,z_n_posts,control,-0.18044018895885502,0.2571476522050918,-0.7016987610485449,0.48286704583677453,0.834902615598293
H,mainstream_risk_ratio,z_gap_days,control,-0.04594080593173366,0.1759282100603586,-0.2611338222333529,0.7939893099253648,0.9550984966830586
M,mainstream_risk_ratio,Intercept,intercept,1.079832931719835,0.16348324569241746,6.605159612205564,3.9708902832558124e-11,2.94418762961067
M,mainstream_risk_ratio,C(time_fe)[T.2022Q1],time_fe,-1.8810487296860043,1.3055041074606188,-1.4408600623592807,0.14962422093367622,0.15243016386574984
M,mainstream_risk_ratio,C(time_fe)[T.2022Q2],time_fe,0.558577403168069,0.7085188674827994,0.7883733642162035,0.4304783461373076,1.7481837697932163
M,mainstream_risk_ratio,C(time_fe)[T.2022Q3],time_fe,1.882773015684298,0.7263544065949615,2.592085899926525,0.009539594902391979,6.571703054235686
M,mainstream_risk_ratio,C(time_fe)[T.2022Q4],time_fe,0.11179972138907932,0.4253588042024309,0.2628362697198884,0.7926767788832021,1.1182888688741475
M,mainstream_risk_ratio,C(time_fe)[T.2023Q1],time_fe,0.1391564208341086,0.39457416442877574,0.35267494270833744,0.724332146625668,1.149303861012639
M,mainstream_risk_ratio,C(time_fe)[T.2023Q2],time_fe,0.453100246930524,0.5039644678597668,0.8990718112623045,0.3686144116618766,1.573181885264789
M,mainstream_risk_ratio,C(time_fe)[T.2023Q3],time_fe,1.063722191474863,0.28849510317955546,3.6871412365457608,0.0002267874988692853,2.89713463450451
M,mainstream_risk_ratio,C(time_fe)[T.2023Q4],time_fe,0.9719320059933558,0.5735477959839042,1.6945963576166054,0.09015201851827581,2.6430459102898296
M,mainstream_risk_ratio,C(time_fe)[T.2024Q1],time_fe,1.0907992753387201,1.015953384997191,1.0736705949768908,0.2829703449848151,2.976652286777237
M,mainstream_risk_ratio,C(time_fe)[T.2024Q2],time_fe,0.9398831499014375,1.6463013397636412,0.5709059011252315,0.5680634305891772,2.559682301724464
M,mainstream_risk_ratio,C(time_fe)[T.2024Q3],time_fe,-1.0740295771981871,0.9962818149695951,-1.0780379216607148,0.28101683321788196,0.3416291191804731
M,mainstream_risk_ratio,C(time_fe)[T.2024Q4],time_fe,0.2740752082932457,0.9405917787881705,0.29138592795947654,0.7707561757086976,1.315313721018962
M,mainstream_risk_ratio,C(time_fe)[T.2025Q1],time_fe,1.275380657217879,1.5143463716293244,0.8421987737492738,0.3996767000837753,3.5800639279336393
M,mainstream_risk_ratio,C(time_fe)[T.2025Q2],time_fe,-0.4005851320698745,1.2184174627592244,-0.3287749431649729,0.7423258036210485,0.6699279350091799
M,mainstream_risk_ratio,mainstream_risk_ratio,side_risk_ratio,-0.37562639497611205,0.23074957937168367,-1.6278529997710882,0.1035560593349405,0.6868588990475287
M,mainstream_risk_ratio,z_n_total_interactions,control,-2.1153595415821194,0.262667832924656,-8.053363512497139,8.881784197001252e-16,0.12058992466558338
M,mainstream_risk_ratio,z_active_days,control,1.5160898527237945,0.2073014484312238,7.313455184211056,2.604583215770617e-13,4.554382028687581
M,mainstream_risk_ratio,z_n_posts,control,0.1879845468925559,0.22129392103918402,0.8494790367931973,0.3956147901661513,1.2068148661657199
M,mainstream_risk_ratio,z_gap_days,control,-0.2099535875706304,0.14644904117587995,-1.4336289666689166,0.15167817273265793,0.8106218680273101
L,mainstream_risk_ratio,Intercept,intercept,-3.889002284981291,0.2541533976931721,-15.30179143887074,0.0,0.020465754846136663
L,mainstream_risk_ratio,C(time_fe)[T.2022Q1],time_fe,-0.8167647366969135,1.5721329259061119,-0.5195265128272563,0.6033936291809685,0.441858874346444
L,mainstream_risk_ratio,C(time_fe)[T.2022Q2],time_fe,-1.0499589383417494,1.4677978096566182,-0.7153294080656657,0.4744055209612992,0.3499521184304304
L,mainstream_risk_ratio,C(time_fe)[T.2022Q3],time_fe,-1.0924994286942136,1.443101244516614,-0.7570497446699666,0.4490200606617982,0.33537719387686926
L,mainstream_risk_ratio,C(time_fe)[T.2022Q4],time_fe,-1.4435241989474406,1.335663703889237,-1.0807542308323055,0.27980645269722926,0.2360942477162712
L,mainstream_risk_ratio,C(time_fe)[T.2023Q1],time_fe,0.5656040819117986,0.6073633569362039,0.9312449877861307,0.3517268514504208,1.7605109543911681
L,mainstream_risk_ratio,C(time_fe)[T.2023Q2],time_fe,-0.5226144804658592,0.9264780711638703,-0.5640872641587025,0.5726947451116944,0.5929682157663343
L,mainstream_risk_ratio,C(time_fe)[T.2023Q3],time_fe,-0.044584488571071175,0.37360634353875105,-0.1193354699194148,0.9050095833398601,0.9563947922506221
L,mainstream_risk_ratio,C(time_fe)[T.2023Q4],time_fe,0.1412448965924956,0.6560176417500279,0.21530655214652936,0.8295283215466149,1.151706662488337
L,mainstream_risk_ratio,C(time_fe)[T.2024Q1],time_fe,-1.2438004377635563,1.4460215658102025,-0.8601534494173729,0.3897044611661369,0.28828651841957376
L,mainstream_risk_ratio,C(time_fe)[T.2024Q2],time_fe,-0.225771022123854,1.8585108861426842,-0.12147952632789732,0.9033112302198572,0.7979007823764793
L,mainstream_risk_ratio,C(time_fe)[T.2024Q3],time_fe,2.7075946438349314,1.0125795051080035,2.6739575807888136,0.007496193273541563,14.993168197247668
L,mainstream_risk_ratio,C(time_fe)[T.2024Q4],time_fe,0.5716403450969919,1.0314721768406665,0.5541985115370633,0.5794429968842456,1.7711699998894386
L,mainstream_risk_ratio,C(time_fe)[T.2025Q1],time_fe,-0.4837747134219629,1.726222359097949,-0.28025051979674453,0.7792853096906327,0.6164520646459153
L,mainstream_risk_ratio,C(time_fe)[T.2025Q2],time_fe,-0.54321629283157,1.7036990051523198,-0.3188452251182735,0.7498438819812077,0.5808769742496035
L,mainstream_risk_ratio,mainstream_risk_ratio,side_risk_ratio,0.7839478596443425,0.31031320555246333,2.52631162843569,0.011526718493239274,2.190101433985874
L,mainstream_risk_ratio,z_n_total_interactions,control,1.417860578416173,0.392166567770512,3.6154550003504546,0.0002998205548854216,4.128278856796286
L,mainstream_risk_ratio,z_active_days,control,-1.2337890449058508,0.29664249383891117,-4.159178373061575,3.193944105395197e-05,0.29118716353282575
L,mainstream_risk_ratio,z_n_posts,control,-0.20255757422393345,0.3214354275718016,-0.6301656782331081,0.5285861922615323,0.816639463861225
L,mainstream_risk_ratio,z_gap_days,control,0.4763587850001744,0.1977706471769753,2.4086424947272596,0.016011974260550677,1.6102006281655998
H,wemedia_risk_ratio,Intercept,intercept,-1.8587333507077577,0.3210410510688937,-5.789706159131915,7.0509664773510394e-09,0.1558699379284353
H,wemedia_risk_ratio,C(time_fe)[T.2023Q2],time_fe,0.19447443373962164,1.0343661995868403,0.18801313675688658,0.8508663531815079,1.2146724278564995
H,wemedia_risk_ratio,C(time_fe)[T.2023Q3],time_fe,0.12955495606143153,0.6776479187790531,0.19118328629246906,0.8483819977017075,1.1383216674193382
